EntrezGene ID	Agilent WholeGenome 4x44k v1 probe
80333	A_23_P155733
80333	
4604	
196996	A_23_P305977
196996	
221416	A_23_P348183
148223	
148223	A_24_P373885
148223	A_23_P424597
79822	
79822	A_24_P579356
24148	A_23_P154539
29842	A_23_P5301
29842	
100125556	A_32_P132396
259236	A_24_P234462
3784	A_23_P429977
57568	A_23_P137470
57568	
64092	A_23_P29005
64092	
7007	A_23_P375354
7007	A_23_P104853
7007	
64840	A_23_P11071
64840	
11098	A_23_P150789
11098	A_24_P937405
11098	A_23_P87421
11098	
391191	
101243545	
83876	A_23_P4545
83876	A_32_P49309
83876	
2302	A_24_P168033
2302	A_23_P348636
8708	A_23_P108564
8708	A_32_P154361
51138	A_23_P340457
51138	A_23_P43779
51138	
339559	A_32_P24709
339559	
494188	
126003	A_24_P221206
126003	A_32_P194915
126003	A_32_P99432
164668	A_32_P347617
164668	
84838	
26090	A_23_P367026
26090	A_23_P149494
26090	
160897	A_24_P942481
160897	A_23_P88021
100874353	
10267	A_23_P50946
161582	
161582	A_23_P37505
102724814	
9865	A_24_P183664
9865	A_23_P122959
115004	A_32_P1173
115004	
151648	A_23_P29723
151648	A_24_P225970
151648	
151648	A_24_P923984
51156	A_32_P116233
51156	A_23_P128759
113612	A_23_P155835
113612	A_23_P155837
113612	A_24_P913156
79574	
160140	A_23_P418485
63929	
63929	A_24_P915710
63929	A_24_P2338
63929	A_23_P218793
63929	A_24_P923629
221692	
221692	A_24_P943566
51479	A_23_P207620
51479	
51479	A_24_P151834
55278	A_24_P63799
55278	A_23_P82181
55278	A_24_P163477
55278	A_24_P132276
55278	
55278	A_24_P50862
7268	A_23_P230
7268	
54820	A_24_P210675
54820	A_23_P206901
54820	
4756	A_23_P14798
4756	
11190	
11190	A_23_P102832
9712	A_23_P138426
9712	A_24_P398130
9712	A_24_P945215
100507117	A_24_P162128
619344	
200315	
100913187	
23211	A_24_P220618
23211	
3134	
222696	
414059	
101927062	
158787	A_23_P355510
158787	A_23_P73667
158787	
116225	A_24_P158385
116225	
3420	
3420	A_23_P502196
3420	A_23_P166068
440584	
283933	
283933	A_24_P161144
102725045	
79983	A_32_P211276
79983	A_24_P151692
79983	A_24_P250815
79983	A_23_P159764
55131	A_23_P168629
55131	A_23_P393697
55131	A_23_P336218
55131	
122740	
9659	
9659	A_23_P200801
246184	
246184	A_32_P228501
904	A_23_P98963
904	A_23_P87575
904	A_24_P136415
904	
151525	A_23_P108657
10156	A_24_P943263
10156	A_23_P168449
10156	A_24_P376422
10156	
102724229	A_24_P943263
102724229	A_23_P168449
102724229	A_24_P376422
102724229	
7544	A_24_P942743
7544	A_23_P62465
7544	
127059	
57495	A_23_P396934
116832	
79803	A_23_P115683
116729	
101927295	
57154	A_23_P353316
57154	
10907	A_23_P130304
10907	A_24_P108281
10907	
1791	A_23_P409489
57522	A_23_P162449
57522	A_24_P922261
57522	
54432	A_23_P200239
54432	
51074	
7490	A_23_P116280
7490	
401398	
401398	A_24_P24867
7353	A_23_P166333
7353	
79792	A_23_P112103
80317	A_23_P168019
80317	A_24_P823381
594857	
51337	A_23_P257057
51337	
84740	A_32_P178092
84740	A_23_P110276
2185	A_23_P168836
2185	
610	A_23_P342612
391194	
441873	
102723330	
27433	A_23_P60534
27433	A_24_P192556
51186	A_23_P34142
644414	
105369240	
79631	A_24_P754817
79631	A_23_P152055
79631	
100131980	
9810	
9810	A_23_P364890
83734	A_24_P370471
83734	
126859	
126859	A_23_P356425
126859	A_32_P39855
126859	A_23_P392235
375248	
375248	A_24_P280558
127062	
100289462	A_23_P157628
256223	
116115	A_23_P50259
116115	
93974	A_23_P126716
93974	
105373098	
7123	A_23_P69497
3652	
3652	A_24_P855152
3652	A_23_P9662
6368	
253738	A_23_P391396
253738	A_32_P160127
253738	A_23_P381645
253738	
1186	A_23_P129334
1186	
1812	A_23_P388061
163742	
163742	A_32_P936189
116496	
116496	A_23_P217832
116496	A_24_P233786
414778	
8522	A_24_P82466
8522	A_24_P395610
8522	
200424	A_32_P542874
200424	
163223	
221443	
221443	A_23_P342091
84187	
84187	A_23_P96041
84187	A_24_P6294
84187	A_23_P125726
3273	
3273	A_23_P321892
157657	A_24_P237566
157657	A_23_P327907
105379391	
2911	
2911	A_23_P30976
3139	
9097	A_24_P313744
9097	
9097	A_24_P245330
83998	A_24_P58673
83998	A_23_P400310
101927081	A_32_P13168
101927081	
54739	
54739	A_23_P4283
54739	A_23_P4286
54739	A_24_P557479
492	A_23_P337642
492	A_23_P22723
492	
105375448	
91975	A_23_P110699
101928002	
345651	A_24_P6903
8848	
8848	A_24_P193257
26130	
26130	A_32_P228414
26130	A_23_P325891
26130	A_23_P372660
26130	A_23_P417575
139212	A_32_P211418
54908	A_23_P41948
54908	
2591	A_24_P114249
2591	A_23_P209459
2591	
9956	A_23_P118158
2192	
2192	A_23_P211631
2192	A_23_P303113
7093	A_23_P436158
7093	A_23_P404778
7093	
400456	
400456	A_32_P43349
105370994	
105370994	A_32_P43349
2821	
441025	
9553	A_24_P285480
9553	
728464	
11341	A_23_P167159
11341	A_32_P65700
100507027	
26065	A_24_P365327
26065	A_23_P56069
440023	
5644	A_23_P380754
25776	
155061	A_24_P206344
155061	
3455	
3455	A_23_P211080
23366	A_23_P305205
23366	
79024	A_23_P151361
79024	
283106	A_24_P76666
752	
752	A_24_P390668
9441	A_23_P317854
9441	A_23_P164737
9441	
222659	A_23_P333022
7075	A_23_P126416
7075	
2618	A_24_P239140
2618	A_24_P301846
2618	A_23_P80098
2618	
1457	A_24_P76666
1457	A_23_P502575
1457	A_24_P936444
1457	A_24_P57324
1457	
56606	A_23_P213014
56606	A_24_P196318
56606	
57393	A_23_P33984
27098	
152	A_23_P256158
10486	A_23_P421664
10486	
389852	A_24_P272254
735	A_32_P203917
735	
54903	
130612	A_24_P822704
130612	
150538	
121599	A_32_P148275
6003	A_23_P500093
728441	A_24_P76267
103695432	
374378	A_23_P139418
374378	A_24_P924301
348980	A_32_P123143
348980	A_23_P113019
348980	A_32_P16138
348980	
731220	
400512	A_32_P87191
400512	
400512	A_24_P882871
101927590	
1562	A_23_P52480
390113	
148545	
57470	A_23_P96777
57470	A_23_P96775
57470	A_24_P19662
90249	A_23_P110557
90249	
26245	
64211	
80024	A_23_P328600
80024	
26959	A_23_P215787
26959	A_24_P204971
26959	
51309	A_23_P22682
101928896	
101928537	
92960	A_23_P321466
92960	
6271	A_23_P383227
6271	
6545	A_23_P120794
6545	
30844	A_23_P163458
30844	A_24_P913930
30844	
121053	
101927320	
187	A_23_P318860
5270	
1933	
23532	
23478	A_24_P79413
23478	A_23_P380917
23478	
8941	A_24_P51683
8941	A_23_P79323
6608	A_23_P70818
6608	
84790	
84790	A_23_P128154
84790	A_24_P188071
246269	A_32_P37360
246269	
9442	A_23_P301877
9442	
650655	A_32_P29703
650655	
78996	
78996	A_23_P8380
84324	A_23_P43946
84324	
55785	A_23_P73220
55785	A_32_P104478
55785	
11082	A_23_P144843
11082	A_24_P37873
11082	
55287	
55287	A_23_P29551
220134	
100505591	A_24_P935608
57405	
57405	A_23_P51085
29946	A_23_P141960
29946	
345	
345	A_23_P203183
51290	A_24_P933400
51290	
10212	A_23_P78664
10212	
83787	
133619	A_23_P92948
133619	A_24_P294703
133619	
27345	A_23_P64792
27345	A_32_P219635
84230	A_23_P103775
84230	
201232	A_23_P118741
201232	
5150	
5150	A_24_P360529
54596	A_23_P137484
283375	
283375	A_23_P98876
6510	A_23_P55998
6510	
136371	A_23_P427634
136371	
4925	
4925	A_23_P13364
4925	A_24_P595460
105376575	
105376575	A_23_P13364
105376575	A_24_P595460
127700	
127700	A_23_P103433
8780	A_23_P55578
8780	A_23_P55584
8780	
127943	A_23_P350574
127943	
127943	A_24_P285158
94240	A_24_P943205
94240	
100131211	
85477	A_23_P157136
85477	
51366	A_32_P159400
51366	
440585	
1908	A_23_P17438
1908	
160428	A_32_P117016
160428	A_23_P87941
160428	
4478	
4478	A_23_P73593
4478	A_23_P73589
53981	A_24_P82074
53981	A_23_P99837
53981	
27324	A_24_P119036
27324	A_23_P54681
100130522	
123036	
395	
23072	A_23_P319027
23072	
23072	A_32_P166422
55153	
55153	A_23_P7056
55153	A_24_P397247
25845	
25845	A_24_P419300
25845	A_24_P316046
2653	A_23_P117933
2653	
6609	A_23_P203488
6609	
9922	A_24_P414187
9922	A_23_P6746
9922	
101927612	
101927612	A_24_P726399
284338	
3744	A_23_P126528
153396	
153396	A_23_P156355
127254	A_24_P634867
127254	A_32_P84237
127254	A_24_P522998
127254	
100874377	
344805	
6122	
56673	A_23_P13482
56673	
143384	
143384	A_23_P353726
143384	A_24_P882914
128710	A_23_P364766
128710	
100128554	
150483	
3431	
9331	A_24_P228228
9331	
5127	
5127	A_24_P233663
390790	
100506406	A_32_P59086
203228	A_23_P324633
203228	
10627	A_23_P4572
10627	
23331	A_32_P100683
23331	A_24_P118844
23331	A_23_P29185
23331	
3717	
3717	A_23_P123608
56927	
4781	A_24_P658427
4781	A_23_P216448
4781	A_24_P804992
4781	
101927159	
390927	
23063	A_32_P174908
23063	A_23_P342185
23063	
9263	
9263	A_24_P337796
9263	A_23_P82550
1440	A_23_P501754
1440	
11266	A_23_P51508
11266	
730262	A_23_P258340
730262	A_24_P203226
730262	A_24_P144499
730262	A_24_P264772
94235	A_24_P79070
55215	A_32_P95729
55215	A_23_P375104
55215	A_24_P902509
55215	
84275	A_32_P222277
84275	A_23_P36226
101929709	
339456	
253782	A_24_P289366
253782	A_32_P5480
199675	A_23_P330561
56160	
23626	A_23_P166027
23626	
2854	A_23_P142096
100192386	
64591	
64591	A_24_P221869
23762	A_23_P321935
23762	A_23_P57474
23762	
389643	
55717	A_23_P63929
55717	
100874014	
633	A_23_P34126
633	
10861	A_23_P349944
10861	A_24_P29117
10861	A_24_P37665
10861	A_23_P80954
10861	
399829	
101928031	
3613	
3613	A_23_P50081
7932	A_23_P122485
7932	A_23_P307274
105372038	
493869	A_23_P122052
493869	A_23_P404259
493869	A_24_P876522
493869	
254263	
9123	
9123	A_23_P158725
105370792	A_32_P170397
105370792	
102724659	
3141	A_23_P304991
3141	
10942	A_24_P339126
10942	
57512	A_24_P349117
57512	
4885	A_23_P82651
4885	
105372440	
26595	
30850	A_23_P3963
124274	
100505967	
129881	
56946	
56946	A_23_P380834
56946	A_23_P380839
150356	A_24_P340286
150356	
92714	A_23_P391607
92714	
344148	A_23_P360079
344148	
100874238	
26273	A_23_P363831
26273	A_23_P202844
26273	
196528	A_32_P74955
196528	
196528	A_23_P308464
4253	
4253	A_23_P128773
4253	A_32_P121362
116159	A_23_P17620
116159	A_24_P391230
116159	
51471	A_24_P308506
22977	
79230	A_23_P90021
79230	A_32_P177097
4103	A_24_P185945
79731	
150084	A_32_P98739
150084	
55110	A_23_P2423
55110	A_24_P330112
55110	
64499	A_23_P37702
257044	
4731	A_23_P211285
4731	A_24_P241995
4731	A_24_P416951
4731	A_32_P1360
6005	
7316	A_24_P266880
7316	A_23_P329740
7316	A_24_P681301
4878	A_23_P74059
391195	A_23_P972
1984	A_24_P31235
83868	A_23_P11397
390271	
2146	A_23_P259641
2146	
51100	
134548	A_23_P304110
134548	A_23_P400406
57475	A_24_P134850
57475	
127064	A_23_P972
5050	A_23_P16078
5050	
84665	A_23_P104438
84665	A_24_P376120
84290	A_23_P152406
348926	A_24_P810828
348926	
4991	A_23_P27239
64359	
29803	
29803	A_24_P166645
29803	A_23_P145619
11189	A_23_P337849
11189	
259285	A_32_P309662
1606	
1606	A_23_P105307
389161	A_24_P340954
389161	
445571	A_32_P35220
445571	A_24_P573533
445571	A_24_P145035
100874094	
81930	
3955	A_23_P434518
3955	A_23_P8452
3955	
29123	A_24_P324405
29123	A_23_P163639
29123	A_32_P82403
29123	A_23_P3632
29123	
29123	A_24_P929449
60312	A_23_P72387
60312	
6017	A_23_P163361
6017	
58485	
51501	A_23_P139396
51501	
51052	A_23_P143006
100133985	
2767	A_23_P142289
2767	A_23_P5051
2767	
23411	A_23_P98022
23411	
9459	A_24_P228875
9459	A_24_P926566
22938	A_23_P37347
22938	
55615	A_23_P80382
55615	A_24_P10890
55615	
6838	A_23_P216739
6838	A_24_P21447
55872	A_32_P62997
55872	
79145	
79145	A_23_P170626
5310	A_23_P77502
5310	A_24_P477127
5310	
5310	A_24_P482206
5310	A_24_P238046
57186	A_24_P601695
57186	A_23_P143356
57186	
57186	A_24_P941946
57143	
2971	A_23_P25525
2971	
80228	A_24_P337867
80228	A_24_P329353
80228	A_23_P70915
51603	
51603	A_23_P201672
5598	A_23_P100704
5598	
5318	A_23_P162466
5318	
26082	A_32_P478512
26082	
64288	A_24_P137713
64288	A_23_P214533
64288	
4782	A_24_P356830
4782	
130026	A_24_P211797
130026	A_23_P17224
130026	A_24_P376902
130026	A_23_P132973
130026	
130026	A_23_P430168
84895	
84895	A_23_P71864
387590	A_24_P204269
387590	
54896	
2342	A_23_P25835
2342	A_24_P124831
2342	
85026	A_24_P120970
85026	A_23_P60330
55089	A_24_P321581
55089	
4693	A_23_P73609
152404	A_23_P132684
152404	A_23_P398189
152404	
3320	A_23_P162874
3320	
56912	
51086	A_23_P200024
51086	
57152	
57595	A_24_P265088
57595	
2012	A_23_P76488
2012	A_24_P923095
2012	
441308	
54522	A_23_P150069
54	A_23_P142075
54	
56978	
56978	A_23_P255328
644076	A_24_P385092
201780	A_23_P314811
55554	A_23_P4856
55554	A_24_P202632
84520	A_23_P99579
3064	A_24_P180225
3064	A_23_P212749
3064	
83877	A_23_P10927
83877	A_23_P502678
83877	
101926971	
100873984	
137797	
10347	
79857	
171177	A_23_P424561
171177	A_23_P117912
101928435	
81566	A_23_P151209
81566	
6780	A_23_P57059
6780	
83844	A_23_P158118
83844	
22926	A_24_P453259
22926	A_23_P62907
22926	
643414	
729603	A_24_P27415
55744	
23481	A_23_P334555
23481	A_23_P132260
23481	
340543	A_32_P18470
158358	
158358	A_23_P157758
392617	A_24_P7873
11197	A_32_P9941
11197	A_32_P216520
11197	
442191	
100287171	A_24_P24831
1553	A_23_P55779
5106	A_23_P140207
5106	
80776	A_24_P96171
80776	A_23_P218476
80776	
23416	A_23_P87917
23416	
2516	A_23_P216915
2516	
4312	A_23_P1691
100128811	
105372069	
10098	A_23_P323930
10098	A_23_P61886
10098	
84955	A_24_P106794
84955	A_23_P123343
84955	
113829	A_23_P69840
113829	
5081	A_23_P126225
5081	
1981	
26153	A_32_P27917
57093	A_23_P1575
146802	A_23_P77908
146802	
6892	
399823	
85293	A_23_P89649
79684	A_23_P52885
79684	
170506	
79918	A_23_P129358
79918	
55315	A_23_P357360
55315	A_23_P46871
55315	
219833	A_23_P420293
219833	
9886	A_24_P158536
9886	
25903	
25903	A_24_P248345
25903	A_23_P137689
54492	
54492	A_32_P198731
9910	
9910	A_24_P333525
9910	A_24_P49349
9910	A_23_P200325
9910	A_24_P28295
9910	A_23_P377267
57794	A_23_P119617
57794	
33	A_24_P234242
33	
9725	A_23_P200489
9725	
9094	A_23_P49842
9094	
6165	
112479	A_23_P129717
112479	
112479	A_24_P934800
90316	A_23_P73858
102238594	
4131	
4131	A_24_P123385
4131	A_24_P879740
727758	A_23_P130429
727758	A_24_P538403
727758	A_32_P203320
285343	A_23_P319874
285343	
285343	A_23_P373054
130749	
400793	A_24_P925737
400793	A_23_P103511
340393	A_24_P298587
5108	
5108	A_24_P555510
594	
594	A_23_P93464
594	A_24_P239664
594	A_24_P914513
55835	A_32_P219116
55835	A_24_P298996
55835	
80762	A_23_P81241
80762	A_23_P81247
80762	
64333	A_23_P64661
64333	
100128782	A_32_P104518
100128782	
54458	A_23_P139575
54458	A_24_P73178
54458	A_24_P349466
5141	A_23_P208334
5141	A_24_P322474
5141	
79178	A_23_P54041
79178	
645974	A_24_P162454
8382	
7140	A_23_P127824
7140	
79042	A_23_P130626
55888	A_24_P409451
55888	A_23_P253921
55888	
84623	A_23_P104741
84623	A_23_P407132
84623	
9866	A_32_P396186
9866	
22932	
124590	A_32_P914221
124590	
79948	A_23_P67569
79948	
25875	
25875	A_23_P117037
10814	A_24_P391868
10814	A_23_P167537
10814	
3305	A_23_P70547
9669	A_23_P218608
9669	
11248	A_24_P150931
11248	
11248	A_24_P940086
64167	A_23_P30243
64167	
23339	A_24_P167825
23339	A_23_P100103
23339	
100132707	
101928254	
54876	A_23_P144438
54876	
285848	A_32_P526255
9722	A_23_P74309
9722	
84970	
84952	
84952	A_23_P163306
84952	A_24_P135319
220004	
83483	A_23_P56328
83483	A_24_P245589
83483	
100874173	
26693	
388753	A_23_P63459
23558	A_23_P15299
23558	A_23_P3900
23558	
58516	
5154	A_23_P113701
5154	
692312	A_23_P4696
692312	A_23_P16096
692312	A_23_P27493
101929147	
10297	
10297	A_24_P76844
10297	A_24_P878992
10297	A_23_P101908
10297	A_24_P254133
10297	A_23_P101905
285659	A_23_P18913
3003	A_23_P156218
3003	
285419	
9175	A_24_P696742
9175	A_23_P58031
9175	
9175	A_32_P318582
9175	A_24_P934510
7916	
30812	A_23_P66137
30812	A_24_P65292
81929	
81929	A_23_P78311
81929	A_24_P407930
4137	
56034	A_23_P58396
56034	A_24_P163168
56034	
83698	A_32_P133999
83698	A_24_P380567
83698	A_23_P147698
83698	
147650	A_23_P27392
147650	A_24_P127564
147650	
147650	A_24_P942092
3118	
23080	
23080	A_24_P272967
23080	A_24_P55356
10641	A_23_P18266
10641	
167227	A_24_P886040
167227	A_23_P256868
167227	
197370	
439931	A_23_P404094
439931	A_32_P420520
391196	
100271873	
319089	
319089	A_24_P393596
55803	
55803	A_24_P373562
55803	A_23_P49816
29124	
9473	A_24_P85775
9473	
9640	A_32_P113193
9640	
254170	A_32_P87769
254170	A_24_P41021
254170	
255130	
328	A_23_P151649
328	
7905	A_23_P350045
7905	
54552	
3691	A_23_P66355
3691	
154313	A_23_P421054
154313	A_23_P385980
154313	
4928	A_24_P141522
4928	A_23_P203586
4928	
4928	A_23_P308032
64428	A_23_P37877
64428	
161823	A_32_P221694
161823	A_32_P208097
161823	A_23_P14845
161823	
115703	
115703	A_24_P10674
115703	A_23_P404730
6340	
54901	A_23_P44781
54901	A_23_P73058
54901	A_32_P128310
54901	
4293	A_32_P147678
4293	
284680	A_32_P114746
23498	
286075	
286075	A_23_P83714
286075	A_24_P715644
101928160	
101928160	A_23_P83714
101928160	A_24_P715644
439	A_23_P27627
439	
101929539	
6530	A_23_P358345
6530	
6530	A_24_P910660
7064	A_23_P28057
7064	
79925	
79925	A_23_P252388
64793	A_23_P200874
64793	
5878	A_23_P107214
5878	
846	A_23_P29719
846	
93611	A_23_P200637
93611	
4917	A_23_P100408
441282	
55347	A_23_P92213
55347	A_24_P268662
55347	A_24_P308590
55347	
91683	A_23_P421306
91683	
54793	A_23_P43226
54793	A_24_P135406
54793	
23266	
23266	A_23_P74042
5023	A_23_P372848
5023	
10528	A_23_P91328
10528	A_24_P101402
10528	A_23_P79927
10528	
10978	
10978	A_24_P252973
10978	A_23_P87141
8292	A_23_P212126
8292	A_24_P26160
8292	
375287	A_32_P116660
375287	A_32_P496952
375287	
6689	A_23_P39067
6689	
6229	A_23_P1206
6229	
3827	A_24_P60381
3827	A_32_P230808
91663	A_24_P134195
91663	A_23_P399112
91663	A_23_P27584
100133036	
100133036	A_24_P359091
55662	
55662	A_32_P84640
55662	A_23_P46964
3813	
3638	A_23_P73096
3638	A_23_P22027
3638	
6038	A_23_P205531
101927125	
113691	A_32_P229699
113691	A_24_P259154
84818	A_23_P166775
84818	
400746	
972	A_23_P70095
83897	A_23_P101048
25949	A_23_P45756
25949	
25949	A_24_P920102
100526693	A_24_P20383
100526693	A_23_P380928
100526693	A_24_P37540
762	
1232	A_24_P367473
1232	A_23_P250302
10577	
10577	A_23_P48717
57453	A_23_P47340
57453	
196403	A_23_P336708
196403	A_24_P359405
196403	A_23_P53247
100506413	
8019	A_24_P32887
8019	A_23_P216689
8019	
29930	A_23_P110462
1359	A_23_P18017
339751	
115584	A_23_P37914
115584	
54906	
23223	
3303	A_24_P682285
3303	A_23_P111132
3303	A_24_P123616
51142	A_24_P414980
51142	A_23_P157405
55907	
3048	A_23_P53137
3048	A_23_P64539
200172	A_23_P389141
60509	
60509	A_24_P196372
60509	A_23_P154466
60509	A_24_P45767
121601	
100288866	
654254	A_24_P281801
3933	
976	
976	A_23_P208579
976	A_23_P502312
285889	
101927138	
6356	A_23_P66635
23547	
1284	
1284	A_23_P205031
81614	A_24_P338971
81614	
137814	
11031	A_24_P236799
11031	A_23_P141688
11031	
4804	A_23_P389897
4804	
200772	
9270	A_24_P3016
9270	
57699	A_23_P360804
57699	
326340	A_23_P349398
442523	A_32_P140521
100294720	
105373343	
140606	A_23_P6413
101928710	A_23_P250516
101928710	
3375	
3375	A_23_P139648
7365	
3115	A_23_P258769
55196	A_23_P98930
55196	
55196	A_24_P273561
100506755	A_32_P226907
651430	A_32_P744734
400224	
9552	
118472	
84909	
84909	A_23_P73012
65267	A_32_P99055
65267	A_32_P178879
65267	
105375929	
433	A_23_P130113
433	
6814	
6814	A_23_P51996
100505812	
1417	
7916	A_24_P641130
7916	A_23_P30870
105376672	
1879	A_32_P197561
1879	A_24_P156501
1879	
84263	A_23_P169197
84263	A_24_P189415
84263	
246213	A_24_P124647
246213	A_23_P159076
246213	
26872	A_23_P31453
26872	A_24_P406334
9693	A_24_P912587
9693	
9693	A_23_P133095
9693	A_24_P935919
374920	A_23_P4922
374920	
126432	
1075	
1075	A_24_P115762
8938	A_23_P163492
8938	
196483	
51364	A_23_P29663
51364	A_23_P18266
51364	
7475	A_24_P208513
7475	A_23_P119916
7475	
285641	A_32_P812442
105372582	
199870	A_32_P196854
199870	A_23_P321473
199870	
64002	
8863	A_24_P230948
8863	A_24_P291231
8863	A_23_P201461
8863	
339398	A_24_P247626
339398	A_23_P324107
114026	A_23_P67101
114026	A_23_P67103
54536	
54536	A_23_P169576
9900	A_23_P23728
9900	
163071	A_23_P368779
163071	
100507194	
5813	A_23_P41755
5813	A_24_P97785
5813	A_24_P110558
91404	A_23_P367610
91404	
23112	
23112	A_23_P6490
23112	A_23_P6481
23112	A_24_P786172
23112	A_32_P6415
23209	A_23_P211680
23209	
283	A_23_P428738
283	A_23_P205531
51802	
49861	
143903	
143903	A_23_P127565
9779	A_23_P355455
9779	A_24_P289029
9779	
1781	
1781	A_23_P154108
63926	
63926	A_23_P365086
63926	A_23_P256047
23507	
23507	A_24_P943949
23507	A_23_P115167
23507	A_24_P345131
25809	A_23_P120970
25809	
51585	A_23_P116578
51585	A_24_P932479
51585	
51585	A_24_P835763
51335	A_23_P140602
51335	A_24_P289636
51335	
1716	
55130	A_32_P141418
55130	
55130	A_23_P63600
9816	A_23_P74914
89801	A_23_P125541
89801	A_23_P125533
89801	A_24_P177604
9741	A_23_P90659
85508	A_24_P117782
6018	A_23_P126037
220001	A_23_P52986
220001	
266655	A_32_P116058
266655	
266655	A_24_P833067
83667	A_23_P35082
29843	A_24_P167412
29843	A_23_P204536
29843	
28952	
124944	A_23_P141520
124944	
320	
9399	A_23_P54376
9399	A_23_P48910
9399	
11226	A_23_P204133
11226	
8844	A_32_P66091
8844	
8844	A_24_P911112
29092	A_23_P74252
59339	A_32_P150130
59339	
391356	A_24_P16036
391356	
261734	A_23_P351734
261734	
55454	A_23_P149892
343052	
81894	A_23_P75220
81894	A_24_P918397
81894	
8637	A_23_P58443
79066	
79066	A_23_P365705
5334	A_32_P149158
5334	A_24_P294199
5334	
1527	A_23_P257936
1527	
29906	A_32_P171571
29906	A_23_P379789
29906	A_32_P125639
29906	A_32_P62423
29906	
345274	
54855	A_24_P935893
54855	A_23_P137751
5788	
5788	A_23_P125451
5788	A_23_P12392
116085	A_23_P35809
5567	A_24_P62708
5567	A_23_P371410
5567	
54805	A_23_P24044
54805	A_24_P184154
54805	A_24_P93896
85364	A_24_P399694
85364	A_23_P210686
84163	A_23_P59616
84163	
84163	A_24_P186497
84163	A_24_P876862
84163	A_32_P760762
84163	A_24_P876864
440515	A_23_P16609
440515	A_24_P404487
440515	
9961	
9961	A_23_P88819
3149	A_23_P217236
3149	
9426	A_32_P401091
4863	A_23_P203013
4863	A_24_P273823
4863	
84632	A_23_P406341
84632	
442028	
283847	
10021	A_24_P279060
245940	
284837	A_32_P738377
