EntrezGene ID	Affy HTA-2_0 probeset
100423037	TC16000016.hg
406980	
8334	ADDON002788.hg
8334	TC06000167.hg
5184	
5184	TC19001397.hg
100036564	TC15000097.hg
677839	TC20000840.hg
100616425	TC19000186.hg
100616113	
100847015	
79825	TC03000685.hg
100302179	TC19001346.hg
100302179	TC19001345.hg
102466247	
100313923	TC05001358.hg
692092	
57498	TC02001555.hg
57498	
100423014	TC20000509.hg
100033448	TC15000094.hg
100033448	TC15000085.hg
100033448	TC15000105.hg
100033448	TC15000112.hg
100033448	TC15000099.hg
100033448	TC15000077.hg
100033448	TC15000079.hg
100033448	TC15000082.hg
100033448	TC15000084.hg
26121	
102464833	
102466191	
100616350	TC08000064.hg
100422883	TC20000973.hg
261726	TC01001465.hg
261726	
100616288	TC09000043.hg
100847086	TC10000963.hg
100616326	TC05001152.hg
100616159	TC02002054.hg
100616194	
79042	
100500813	TC20000331.hg
693212	TC15001262.hg
3111	
693125	TC06000122.hg
100500877	
100423017	
100616217	
100616464	TC02001930.hg
102465510	TC08000838.hg
692057	TC20000389.hg
114825	
3010	TC06001346.hg
55602	TC04000889.hg
55602	
102466738	
100423000	
23769	TC11000584.hg
79791	TC16001330.hg
79791	TC16002016.hg
79791	
102465431	
102465452	
102465882	
692111	TC16001253.hg
574475	TC19000834.hg
768219	TC21000143.hg
102466740	
100500862	TC21000562.hg
100500862	TC21000007.hg
100500862	TC21000006.hg
574030	TC0X000283.hg
574030	TC0X000284.hg
79000	
79000	TC01002381.hg
574451	TC14000658.hg
574451	TC14000657.hg
677849	TC17000876.hg
677849	TC17000877.hg
116938	
4696	
100616338	TC01000726.hg
100616471	TC04000081.hg
100313822	TC0X001460.hg
55670	TC22001451.hg
55670	TC22000947.hg
55670	TC22001452.hg
55670	
693164	TC05001236.hg
692110	TC02001189.hg
100616452	TC01002906.hg
102465693	
4864	
4864	TC18000413.hg
8724	18670525
8724	18670528
8724	18670531
8724	18670533
8724	18670527
8724	18670532
8724	18670530
8724	18670526
8724	TC06001994.hg
8724	18670529
57504	ADDON001299.hg
57504	ADDON000665.hg
57504	
7014	TC16001222.hg
7014	
664709	TC12002381.hg
664709	TC16001556.hg
100036565	TC15000093.hg
100036565	TC15000094.hg
100036565	TC15000098.hg
100036565	TC15000080.hg
100036565	TC15000085.hg
100036565	TC15000105.hg
100036565	TC15000112.hg
100036565	TC15000099.hg
100036565	TC15000077.hg
100036565	TC15000079.hg
100036565	TC15000082.hg
100036565	TC15000084.hg
102724788	TC22000488.hg
102724788	
100616470	TC11000534.hg
100616470	TC11000535.hg
407027	TC17001748.hg
406965	TC15000576.hg
427	TC08001015.hg
427	
100033453	TC15000111.hg
100033453	TC15000093.hg
100033453	TC15000080.hg
100033453	TC15000092.hg
100033453	TC15000087.hg
407048	
574482	TC19000841.hg
574482	TC19000842.hg
767568	TC14000674.hg
100422860	TC09000823.hg
103504737	TC02001836.hg
977	TC11000034.hg
977	
100616358	
26782	
100616171	TC19000876.hg
102466876	
574476	TC19000832.hg
574476	TC19000835.hg
51719	TC02001379.hg
51719	
100033821	TC15000071.hg
100302210	
693229	TC20000241.hg
100169768	TC01003936.hg
100169768	TC06001169.hg
100169768	TC03002042.hg
100169768	TC01003927.hg
100169768	TC12000188.hg
100169768	TC01003929.hg
100169768	TC06002006.hg
100169768	TC01003920.hg
100169768	TC01003925.hg
100169768	TC01003928.hg
100169768	TC02000336.hg
100169768	TC01003922.hg
100169768	TC01003935.hg
100169768	TC06000041.hg
100169768	TC01003926.hg
100169768	TC08001415.hg
100169768	TC01003933.hg
100169768	TC01003932.hg
100169768	TC05000152.hg
100169768	TC01003924.hg
100169768	TC01003931.hg
100169768	TC01003934.hg
100169768	TC01003921.hg
100169768	TC01003923.hg
100169768	TC16000560.hg
100169768	TC07000780.hg
100169768	TC01003930.hg
102466204	
406901	TC10001508.hg
2538	TC17000542.hg
2538	
693225	TC19000374.hg
100500899	TC06001125.hg
677827	TC16001155.hg
100422943	TC19000357.hg
407036	TC09001461.hg
102466747	
100616394	TC03000436.hg
100033818	TC15000113.hg
100033818	TC15000085.hg
100033818	TC15000105.hg
100033818	TC15000112.hg
100033818	TC15000099.hg
100033818	TC15000079.hg
100033818	TC15000082.hg
100033818	TC15000084.hg
4485	
4485	TC03001414.hg
102465453	
406978	TC09001626.hg
406978	TC09001625.hg
693195	TC11000282.hg
102465445	
102465251	
100302174	
100616395	TC03000936.hg
342510	TC17001860.hg
342510	
8483	TC15001562.hg
6060	TC01003132.hg
6060	TC01002274.hg
6060	TC14001027.hg
6060	TC01002265.hg
6060	TC14000214.hg
6060	TC01000218.hg
6060	TC01003162.hg
6060	TC01003117.hg
6060	TC01000225.hg
100616153	TC17000463.hg
692226	TC0X001274.hg
406979	TC13000322.hg
574409	TC14000724.hg
574409	TC14000723.hg
102465467	TC17002185.hg
100616282	TC17001883.hg
26799	
654320	
1675	
407031	TC01000517.hg
100847050	
100126338	
693200	TC12000453.hg
100506376	TC01002084.hg
100423019	TC14000177.hg
724033	TC20000742.hg
6048	
100302258	
100422867	TC10001766.hg
100422929	TC02001568.hg
693127	TC08001510.hg
102466806	
100302283	TC19001024.hg
100616380	TC01001932.hg
28992	TC11001898.hg
28992	
100847032	
4580	TC01001296.hg
4580	TC01001297.hg
57501	
57501	TC03001763.hg
57501	TC03003079.hg
100147744	
693181	
102465832	
693178	TC07000766.hg
6203	
100423027	TC02002186.hg
100169755	TC01003936.hg
100169755	TC06001169.hg
100169755	TC03002042.hg
100169755	TC01003927.hg
100169755	TC12000188.hg
100169755	TC01003929.hg
100169755	TC06002006.hg
100169755	TC01003920.hg
100169755	TC01003925.hg
100169755	TC01003928.hg
100169755	TC02000336.hg
100169755	TC01003922.hg
100169755	TC01003935.hg
100169755	TC06000041.hg
100169755	TC01003926.hg
100169755	TC08001415.hg
100169755	TC01003933.hg
100169755	TC01003932.hg
100169755	TC05000152.hg
100169755	TC01003924.hg
100169755	TC01003931.hg
100169755	TC01003934.hg
100169755	TC01003921.hg
100169755	TC01003923.hg
100169755	TC16000560.hg
100169755	TC07000780.hg
100169755	TC01003930.hg
100616290	TC18000190.hg
102465429	
693143	TC02000214.hg
100422850	
100126321	
102465451	
100616274	TC04001138.hg
767581	TC14000681.hg
767581	TC14000680.hg
101954269	TC01003159.hg
100302263	
728228	TC20001072.hg
728228	TC20000049.hg
100616216	TC03002175.hg
693176	TC07001620.hg
102466721	TC0X001450.hg
100033433	TC15000064.hg
100033433	TC15000063.hg
100302212	TC04001841.hg
100302212	TC03000440.hg
100302212	TC10001795.hg
574040	
100422938	TC05000898.hg
103695431	TC13000575.hg
103695431	TC13001430.hg
677815	TC12002861.hg
677815	TC12001453.hg
6304	
574042	TC17002540.hg
574042	TC16000769.hg
574042	TC02000198.hg
64735	
406951	TC03000875.hg
406951	TC03000874.hg
677774	TC01000371.hg
102465538	
724027	TC17001942.hg
149018	TC01001250.hg
100302270	TC04000883.hg
692106	
100302243	
7272	
7272	TC06000761.hg
101929351	
101928468	
7512	
7512	TC0X000617.hg
58493	TC09001492.hg
58493	
406973	TC12000451.hg
693217	
100616160	TC07001094.hg
100847080	
140597	TC0X000484.hg
100313779	TC17000554.hg
100313779	TC17000553.hg
406950	
100500911	TC10001791.hg
1108	TC12001143.hg
1108	
1108	TC12001144.hg
26816	TC19002198.hg
102465450	
100422947	TC01001768.hg
254528	
221662	
26793	
5328	
5328	TC10000475.hg
102465432	
102466728	
10136	TC01006312.hg
10136	
100313777	TC11000364.hg
100423020	TC01001281.hg
574474	TC19000833.hg
100616463	
100423015	TC09001310.hg
130872	TC02003265.hg
130872	
130872	TC02000353.hg
102465868	
574433	TC14000761.hg
574433	TC14000763.hg
574433	TC14000759.hg
574433	TC14000762.hg
574433	TC14000760.hg
677801	TC07000478.hg
9301	
11118	
11118	TC06000184.hg
406912	TC21000043.hg
407015	TC03000183.hg
100847035	
100313830	TC14001212.hg
100616237	
100616385	TC17001309.hg
100616385	TC17001308.hg
100616385	TC17001310.hg
100313884	TC08001077.hg
102465855	
102466250	
100422994	TC02002193.hg
102466268	
102465910	
100190949	TC05000871.hg
283116	TC11000419.hg
100616321	
1299	
1299	TC20000499.hg
1299	TC20001344.hg
26778	
84501	
84501	TC16000706.hg
100616141	
6083	TC01000855.hg
677826	TC11000161.hg
102465461	
103504726	
102464837	
100616174	TC06000808.hg
57621	ADDON002676.hg
57621	TC06002233.hg
102465249	
677772	TC02003893.hg
677772	TC02001417.hg
767566	TC14000671.hg
767566	TC14000672.hg
64711	
574456	TC17001072.hg
100033425	TC15000059.hg
102466918	
102466201	
100616402	TC11002086.hg
102465471	
1674	TC02001326.hg
1674	
693166	TC05001347.hg
102466259	
767612	TC14000711.hg
767612	TC14000712.hg
102465523	
388697	TC01005827.hg
388697	TC01003244.hg
100616142	
407054	TC0X001068.hg
84067	TC11001353.hg
84067	
102465906	
100847083	TC06002033.hg
102464828	
84437	TC11002253.hg
84437	TC11002254.hg
84437	
401172	TC05002837.hg
401172	TC05001136.hg
102465141	
664614	TC0X001160.hg
664614	TC0X001161.hg
574410	TC14000753.hg
147798	
154150	TC06000138.hg
100616376	TC11001074.hg
100422949	
693230	TC20000405.hg
406893	TC01002745.hg
406893	TC01002746.hg
102465491	
100616377	TC05000337.hg
100616252	TC0X000953.hg
9583	
9583	TC08002612.hg
102466737	
285407	TC11003236.hg
285407	TC04001029.hg
285407	TC03000438.hg
285407	TC04000053.hg
285407	TC11000698.hg
285407	
100616171	
100616183	TC15001648.hg
100126327	TC10001146.hg
100422969	TC17000445.hg
102466081	
100616289	TC09001071.hg
6084	TC07001994.hg
100423042	TC04000860.hg
219482	TC11001778.hg
406923	
102466878	
5475	
5475	TC0X000090.hg
677777	TC12001154.hg
677777	TC12002730.hg
102465496	
100187716	TC03000997.hg
677803	TC07000390.hg
677803	TC07000400.hg
677803	TC07000340.hg
100302192	TC10001306.hg
100616453	
677812	
145741	TC15000477.hg
102465838	
693204	TC12001942.hg
102464826	
692201	
5436	TC11002706.hg
5436	TC11000563.hg
177	
100302177	TC04000360.hg
102465135	
406931	TC11002060.hg
206338	
206338	TC05000549.hg
26775	TC08001459.hg
26775	18670705
26775	18674606
26775	18674607
26775	18670706
677828	TC05001505.hg
102466722	
100422935	
102464823	
723778	
338324	TC01001255.hg
338324	
677846	TC21000398.hg
100126333	TC11002142.hg
442917	TC19000862.hg
442917	TC19000861.hg
55692	
55692	TC16000723.hg
1060	TC04001249.hg
1060	
100500841	TC17000851.hg
100616305	
55421	TC17002448.hg
55421	TC17002449.hg
55421	TC17001012.hg
55421	
100616154	TC06002254.hg
693124	TC0X000280.hg
693124	TC0X000279.hg
102465977	
347694	TC02004852.hg
347694	TC02002872.hg
102465532	
100616206	TC07000554.hg
100422927	TC09000451.hg
100422898	TC01000472.hg
693162	TC04000591.hg
100169757	TC01003936.hg
100169757	TC06001169.hg
100169757	TC03002042.hg
100169757	TC01003927.hg
100169757	TC12000188.hg
100169757	TC01003929.hg
100169757	TC06002006.hg
100169757	TC01003920.hg
100169757	TC01003925.hg
100169757	TC01003928.hg
100169757	TC02000336.hg
100169757	TC01003922.hg
100169757	TC01003935.hg
100169757	TC06000041.hg
100169757	TC01003926.hg
100169757	TC08001415.hg
100169757	TC01003933.hg
100169757	TC01003932.hg
100169757	TC05000152.hg
100169757	TC01003924.hg
100169757	TC01003931.hg
100169757	TC01003934.hg
100169757	TC01003921.hg
100169757	TC01003923.hg
100169757	TC16000560.hg
100169757	TC07000780.hg
100169757	TC01003930.hg
100422835	TC17000971.hg
102465447	
677766	TC01000938.hg
677766	TC01004600.hg
84220	TC02002214.hg
84220	
84220	TC02004500.hg
84220	TC02000672.hg
84220	TC02004508.hg
84220	TC02002203.hg
729540	TC02002214.hg
729540	
729540	TC02004500.hg
729540	TC02000672.hg
729540	TC02004508.hg
729540	TC02002203.hg
100033449	TC15000093.hg
100033449	TC15000094.hg
100033449	TC15000085.hg
100033449	TC15000105.hg
100033449	TC15000112.hg
100033449	TC15000099.hg
100033449	TC15000079.hg
100033449	TC15000109.hg
100033449	TC15000082.hg
100033449	TC15000084.hg
4849	
85449	TC20000834.hg
85449	
100302159	TC05001667.hg
642361	TC10002165.hg
642361	TC10002166.hg
642361	TC10002190.hg
100422967	TC07001178.hg
693175	TC07000452.hg
574449	TC12002522.hg
574449	TC12000732.hg
574449	ADDON000024.hg
102465434	
100126337	TC0X001468.hg
100126337	TC0X001467.hg
440888	TC22000011.hg
196410	TC12000487.hg
767583	TC14000684.hg
102723502	TC15001021.hg
102723502	TCUn_gl000213000006.hg
102723502	TC21000016.hg
102723502	TC15001035.hg
102723502	
102724631	TC15001021.hg
102724631	TCUn_gl000213000006.hg
102724631	TC21000016.hg
102724631	TC15001035.hg
102724631	
7596	TC19002505.hg
7596	TC19001600.hg
7596	
102724532	ADDON002001.hg
102724532	ADDON000388.hg
102724532	ADDON000387.hg
102724532	ADDON002000.hg
100500844	TC11002034.hg
100616152	TC05000342.hg
100302225	TC08000676.hg
677823	TC01003326.hg
692203	TC19001755.hg
692053	TC14000918.hg
100616413	TC06001686.hg
114599	TC11000808.hg
100126332	
100847021	
574445	TC10000136.hg
574445	TC10000133.hg
100616491	TC0X000540.hg
100302223	TC09001392.hg
55971	TC07001635.hg
55971	
100616317	TC02001389.hg
100616260	TC08001580.hg
102465482	
100616120	
100500889	
100033813	TC15000094.hg
100033813	TC15000108.hg
100033813	TC15000085.hg
100033813	TC15000105.hg
100033813	TC15000112.hg
100033813	TC15000099.hg
100033813	TC15000079.hg
100033813	TC15000082.hg
100033813	TC15000084.hg
692075	
693156	TC04000007.hg
100302195	TC18000108.hg
1460	
693222	
100616184	
148709	TC01001680.hg
148709	TC01004958.hg
148709	
100616405	TC16000350.hg
100616318	TC08001730.hg
94162	
26791	18673821
26791	18673818
26791	18673819
26791	18673817
26791	18671174
26791	18673820
26791	18673822
26791	TC18000505.hg
26791	18671172
26791	18671173
100616242	TC09001735.hg
100847057	
693189	TC10001145.hg
10197	
10197	TC17000538.hg
377841	TC09001771.hg
377841	
100126351	
100302112	TC03001547.hg
100616144	TC0X000518.hg
100169756	TC01003936.hg
100169756	TC06001169.hg
100169756	TC03002042.hg
100169756	TC01003927.hg
100169756	TC12000188.hg
100169756	TC01003929.hg
100169756	TC06002006.hg
100169756	TC01003920.hg
100169756	TC01003925.hg
100169756	TC01003928.hg
100169756	TC02000336.hg
100169756	TC01003922.hg
100169756	TC01003935.hg
100169756	TC06000041.hg
100169756	TC01003926.hg
100169756	TC08001415.hg
100169756	TC01003933.hg
100169756	TC01003932.hg
100169756	TC05000152.hg
100169756	TC01003924.hg
100169756	TC01003931.hg
100169756	TC01003934.hg
100169756	TC01003921.hg
100169756	TC01003923.hg
100169756	TC16000560.hg
100169756	TC07000780.hg
100169756	TC01003930.hg
84066	
84066	TC01006408.hg
100616122	TC17000340.hg
100616499	TC02002209.hg
100616499	TC02000536.hg
100616371	TC19000089.hg
57835	TC02004926.hg
57835	
100616133	TC12000673.hg
27244	TC06001997.hg
27244	
201799	TC04001650.hg
201799	
100033418	TC15000049.hg
100033418	TC15000052.hg
102465502	
102465457	
100616447	TC02002068.hg
407045	TC19000095.hg
407007	TC0X000985.hg
407007	TC0X000986.hg
4335	TC17000994.hg
4335	
56901	TC12001622.hg
56901	TC12002914.hg
56901	
79937	TC09001937.hg
79937	TC09002501.hg
79937	TC09000232.hg
79937	TC09001092.hg
79937	TC09001960.hg
79937	TC09000274.hg
79937	TC09001921.hg
79937	TC09001920.hg
79937	TC09001959.hg
79937	TC09002505.hg
79937	TC09002504.hg
79937	TC09001919.hg
79937	
692199	18670491
692199	18670488
692199	18670490
692199	18673913
692199	18670487
692199	18670486
100847018	
100422916	TC22000405.hg
574517	TC0X001472.hg
574517	TC0X001470.hg
574517	TC0X001471.hg
343099	TC01004531.hg
343099	TC01004530.hg
343099	TC01000860.hg
343099	
1730	TC0X000464.hg
57414	
57414	TC07000476.hg
285966	
100033454	TC15000075.hg
100033454	TC15000088.hg
692158	TC11000559.hg
102724728	TC05001630.hg
102724728	TC22000489.hg
102724728	TC20000159.hg
102724728	TC05000488.hg
102724728	TC06000690.hg
102724728	TC05001631.hg
102724728	TC05001199.hg
102724728	TC06000217.hg
102724728	TC05001633.hg
102724728	TC22000533.hg
102724728	TC05000487.hg
102724728	TC06000691.hg
102724728	TC05001198.hg
102724728	TC05000308.hg
102724728	TC05000320.hg
102724728	TC05000309.hg
102724728	TC05000486.hg
102724728	TC05001632.hg
102724728	TC22000554.hg
102724728	TC06000218.hg
102724728	TC05000321.hg
574496	TC19000860.hg
574496	TC19000855.hg
102465665	18672676
102465665	18671042
102465665	18671043
102465665	18671044
102465665	18672677
26795	TC08001228.hg
9303	
102465509	
100302157	TC14000740.hg
100302157	TC14000739.hg
100616315	
100846996	
574514	TC0X001468.hg
574514	TC0X001467.hg
100422878	
767579	TC14000678.hg
767579	TC14000679.hg
100616280	TC14001052.hg
100616229	TC09000942.hg
100313770	TC11000725.hg
121549	TC12000832.hg
100500824	TC05001290.hg
132789	
132789	TC04001157.hg
102723532	
105369274	
26788	ADDON000334.hg
26788	TC16000776.hg
26788	ADDON001916.hg
100616223	
100616397	TC02002923.hg
5663	
5663	TC14000439.hg
5663	TC14001762.hg
102466199	
100422853	TC16000649.hg
100422993	TC02001222.hg
100423002	TC02001222.hg
8479	TC16001014.hg
8479	
693136	TC03000900.hg
100422870	TC16000183.hg
100422870	TC16000197.hg
100422870	TC16000909.hg
100422870	TC16000775.hg
100423009	
406928	TC01002906.hg
80173	
80173	TC09000119.hg
406900	TC07001655.hg
406900	TC07001656.hg
406900	TC07001657.hg
102465484	
100033803	TC15000094.hg
100033803	TC15000085.hg
100033803	TC15000105.hg
100033803	TC15000112.hg
100033803	TC15000099.hg
100033803	TC15000077.hg
100033803	TC15000079.hg
100033803	TC15000082.hg
100033803	TC15000084.hg
100033603	TC15000111.hg
100033603	TC15000093.hg
100033603	TC15000092.hg
29057	
29057	TC0X001059.hg
29057	TC0X000308.hg
768218	TC0X001313.hg
100616119	TC11002469.hg
100422940	TC13000588.hg
693192	TC10001560.hg
693194	TC10001639.hg
100847013	
767604	TC14000704.hg
100500901	TC22000663.hg
693148	TC03000099.hg
85316	TCUn_gl000237000002.hg
85316	TCUn_gl000237000001.hg
85317	TCUn_gl000237000002.hg
85317	TCUn_gl000237000001.hg
693224	
100302277	TC08000106.hg
100302277	TC04001028.hg
100302277	TC03001727.hg
100302277	TC08000028.hg
100873856	TC15000072.hg
406902	
644139	TC17001139.hg
9351	TC16000058.hg
9351	
101954277	TC01003175.hg
101954277	TC01001139.hg
100847074	
406924	TC14000751.hg
406924	TC14000750.hg
406924	TC14000752.hg
100616352	TC06000618.hg
285550	TC04002928.hg
285550	
100302213	
100500885	TC06001676.hg
407024	TC07001869.hg
407024	TC07001870.hg
9376	TC11001887.hg
9376	
100616241	TC16000070.hg
100422863	TC02002185.hg
100169753	TC01003936.hg
100169753	TC06001169.hg
100169753	TC03002042.hg
100169753	TC01003927.hg
100169753	TC12000188.hg
100169753	TC01003929.hg
100169753	TC06002006.hg
100169753	TC01003920.hg
100169753	TC01003925.hg
100169753	TC01003928.hg
100169753	TC02000336.hg
100169753	TC01003922.hg
100169753	TC01003935.hg
100169753	TC06000041.hg
100169753	TC01003926.hg
100169753	TC08001415.hg
100169753	TC01003933.hg
100169753	TC01003932.hg
100169753	TC05000152.hg
100169753	TC01003924.hg
100169753	TC01003931.hg
100169753	TC01003934.hg
100169753	TC01003921.hg
100169753	TC01003923.hg
100169753	TC16000560.hg
100169753	TC07000780.hg
100169753	TC01003930.hg
100126311	
2191	TC02002480.hg
2191	
100847063	
100616439	
102466516	
693151	TC03000304.hg
102466995	
100847004	
100846993	
319139	TC14000431.hg
619565	TC11000031.hg
102464824	
100616270	
100423013	TC15001256.hg
574038	TC14000654.hg
574038	TC14000655.hg
100616295	TC22000689.hg
25978	TC03000461.hg
25978	
102466725	
100616374	
652965	TC17000101.hg
100302273	TC10000409.hg
619569	
100616323	TC10001640.hg
1831	
94163	
143162	
143162	TC10002618.hg
143162	TC10001254.hg
143162	TC10001261.hg
11342	TC03000809.hg
11342	ADDON001171.hg
11342	
100126310	TC09000994.hg
100847062	
102465876	
102465430	
8970	TC06001386.hg
8970	TC06001385.hg
100500918	TC09001332.hg
574462	TC19000821.hg
574462	TC19000823.hg
574462	TC19000820.hg
574465	TC19000821.hg
574465	TC19000823.hg
574465	TC19000820.hg
692108	TC11001726.hg
6483	TC16001236.hg
6483	
100422948	TC07000444.hg
100500822	
100302208	TC17001000.hg
102465473	
102466864	
100337591	TC02002488.hg
677771	TC01003327.hg
79165	TC19001835.hg
102465694	TC06001135.hg
91380	
100422984	TC14001153.hg
102465488	
8676	TC06001057.hg
102466723	
100302224	
100422855	TC11002303.hg
692212	TC01002426.hg
26820	
693227	TC19000652.hg
100500818	TC04001812.hg
6351	
147929	TC19001464.hg
147929	
693155	TC03001088.hg
100033822	TC15000116.hg
406908	TC08000431.hg
693232	TC20001042.hg
102465465	
724031	TC08001738.hg
103504728	TC21000562.hg
103504728	TC21000007.hg
100422833	TC19000354.hg
100616421	TC01002142.hg
100302255	TC19000817.hg
31	TC17002601.hg
31	TC17001406.hg
31	
100616161	TC03001584.hg
100500878	TC02000875.hg
6359	
677770	TC04000031.hg
3034	TC12001842.hg
3034	
102465974	
100616201	TC04000999.hg
407055	TC21000042.hg
407055	TC21000041.hg
100126325	
100616353	TC20000452.hg
100134015	TC20000034.hg
100134015	TC20001066.hg
100134015	
100616363	TC01003660.hg
406904	TC20000492.hg
100422869	TC09000087.hg
199	
100302160	TC15001198.hg
100302160	TC15001197.hg
11143	18671489
11143	18671479
11143	18671481
11143	18671472
11143	TC17000648.hg
11143	18671469
11143	18671473
11143	18671480
11143	18671471
11143	18671474
11143	18671485
11143	18671490
11143	18671475
11143	18671483
11143	18671487
11143	18674153
11143	18674155
11143	18674154
11143	18674117
11143	18671470
11143	18671476
11143	18671488
11143	18674181
11143	18674182
11143	18671478
11143	18671477
11143	18674150
11143	18674151
11143	18674164
11143	18674163
11143	18674162
11143	18671482
11143	18674170
11143	18674167
11143	18674168
11143	18674171
11143	18674169
11143	18671486
11143	18674166
11143	18674178
11143	18674179
11143	18674180
11143	18671484
11143	18674177
100616492	TC01000304.hg
