EntrezGene ID	Ensembl Transcript ID
80741	ENST00000466450
80741	ENST00000486119
389432	ENST00000367474
389432	ENST00000566741
54457	ENST00000372907
54457	ENST00000324762
54457	ENST00000356784
84631	ENST00000335565
84631	ENST00000370490
442194	ENST00000377138
442194	ENST00000546473
144811	ENST00000425906
144811	ENST00000325686
144811	ENST00000441843
207147	ENST00000448860
207147	ENST00000616556
575	ENST00000517894
575	ENST00000521208
575	ENST00000518820
575	ENST00000518812
575	ENST00000323289
101927661	ENST00000452716
101927661	ENST00000594329
101927661	ENST00000445514
101927661	ENST00000618608
101927661	ENST00000450294
101927661	ENST00000593336
101927661	ENST00000628692
101927661	ENST00000627247
101927661	ENST00000626583
101927661	ENST00000598583
101927661	ENST00000629960
101927661	ENST00000630617
101927661	ENST00000631099
79751	ENST00000320230
79751	ENST00000628067
79751	ENST00000531214
79751	ENST00000481290
79751	ENST00000627843
79751	ENST00000630809
79751	ENST00000531437
79751	ENST00000625419
79751	ENST00000532484
79751	ENST00000528606
79751	ENST00000529351
79751	ENST00000533385
79751	ENST00000531534
79751	ENST00000531514
79751	ENST00000527723
79751	ENST00000526152
79751	ENST00000527734
79751	ENST00000625752
79751	ENST00000456706
79751	ENST00000528936
79751	ENST00000524891
79751	ENST00000629634
79751	ENST00000625316
79751	ENST00000529066
79751	ENST00000532361
79751	ENST00000527127
79751	ENST00000525010
79751	ENST00000532459
79751	ENST00000525644
79751	ENST00000629602
79751	ENST00000530360
3803	ENST00000613410
3606	ENST00000280357
3606	ENST00000524595
3606	ENST00000525547
3606	ENST00000528832
3606	ENST00000533858
3606	ENST00000534225
6874	ENST00000474089
6874	ENST00000252996
6874	ENST00000436129
6874	ENST00000608458
6874	ENST00000488539
6874	ENST00000609041
6874	ENST00000486599
6874	ENST00000609045
6874	ENST00000608887
431705	ENST00000342380
431705	ENST00000470582
388951	ENST00000317802
8685	ENST00000327097
8685	ENST00000412481
8685	ENST00000494979
400950	ENST00000378711
400950	ENST00000403980
400950	ENST00000615044
728047	ENST00000509311
728047	ENST00000562377
55604	ENST00000461945
55604	ENST00000329474
55604	ENST00000497227
55604	ENST00000635618
55604	ENST00000476458
55094	ENST00000170564
55094	ENST00000592165
55094	ENST00000590062
55094	ENST00000592262
1565	ENST00000625976
1565	ENST00000615454
1565	ENST00000628592
1565	ENST00000612990
10562	ENST00000219022
10928	ENST00000019317
10928	ENST00000585015
10928	ENST00000383432
10928	ENST00000458039
10928	ENST00000577221
6787	ENST00000233027
6787	ENST00000383721
6787	ENST00000461689
6787	ENST00000493199
6787	ENST00000487068
6787	ENST00000496822
6787	ENST00000535191
346653	ENST00000460349
346653	ENST00000474069
346653	ENST00000480462
346653	ENST00000434001
346653	ENST00000477515
346653	ENST00000461131
1773	ENST00000570769
1773	ENST00000576050
1773	ENST00000570761
1773	ENST00000407479
1773	ENST00000246949
1773	ENST00000571460
1773	ENST00000570520
1773	ENST00000570376
1773	ENST00000573804
1773	ENST00000570807
1773	ENST00000572237
1773	ENST00000570664
1773	ENST00000576792
1773	ENST00000575479
28232	ENST00000318445
28232	ENST00000553653
28232	ENST00000424469
28232	ENST00000555111
28232	ENST00000553304
28232	ENST00000555769
28232	ENST00000556649
28232	ENST00000555549
28232	ENST00000555892
28232	ENST00000555210
28232	ENST00000555513
28232	ENST00000564072
28232	ENST00000566477
3106	ENST00000488641
3106	ENST00000494335
3106	ENST00000425798
3106	ENST00000450871
3106	ENST00000462100
3106	ENST00000471639
3106	ENST00000469883
3106	ENST00000437866
950	ENST00000264896
950	ENST00000452464
950	ENST00000511129
950	ENST00000502908
950	ENST00000509994
5309	ENST00000370002
5309	ENST00000539804
7074	ENST00000286827
7074	ENST00000423206
7074	ENST00000491927
7074	ENST00000469412
7074	ENST00000455508
7074	ENST00000541036
102723809	ENST00000554918
56107	ENST00000616887
56107	ENST00000573521
388015	ENST00000534062
6819	ENST00000251481
6819	ENST00000326853
6819	ENST00000438339
6819	ENST00000409880
6819	ENST00000437390
6819	ENST00000442801
6819	ENST00000409067
6819	ENST00000492554
6819	ENST00000495441
92129	ENST00000276173
92129	ENST00000411805
105373635	ENST00000446520
64432	ENST00000496484
64432	ENST00000474866
64432	ENST00000253686
64432	ENST00000449354
64432	ENST00000420267
64432	ENST00000444840
64432	ENST00000447299
3306	ENST00000394709
3306	ENST00000554883
3306	ENST00000247207
7251	ENST00000536719
7251	ENST00000580814
7251	ENST00000584526
7251	ENST00000251968
7251	ENST00000540555
7251	ENST00000545247
7251	ENST00000543054
7251	ENST00000543087
7251	ENST00000544804
7251	ENST00000438874
7251	ENST00000542488
7251	ENST00000535077
4129	ENST00000378069
4129	ENST00000487544
4129	ENST00000468431
101929680	ENST00000595647
101929680	ENST00000597623
101929680	ENST00000630226
101929680	ENST00000628933
101929680	ENST00000595268
101929680	ENST00000629609
101929680	ENST00000599041
101929680	ENST00000627027
101929680	ENST00000447809
101929680	ENST00000628608
101929680	ENST00000629804
101929680	ENST00000625775
101929680	ENST00000630020
102724058	ENST00000595647
102724058	ENST00000597623
102724058	ENST00000630226
102724058	ENST00000628933
102724058	ENST00000595268
102724058	ENST00000629609
102724058	ENST00000599041
102724058	ENST00000627027
102724058	ENST00000447809
102724058	ENST00000628608
102724058	ENST00000629804
102724058	ENST00000625775
102724058	ENST00000630020
23194	ENST00000504595
23194	ENST00000510662
23194	ENST00000329673
9861	ENST00000295901
9861	ENST00000467853
9861	ENST00000480205
9861	ENST00000463139
9861	ENST00000476464
9861	ENST00000492933
9861	ENST00000482510
9861	ENST00000497315
9861	ENST00000475036
9861	ENST00000497323
9861	ENST00000478185
9861	ENST00000394431
114088	ENST00000298355
114088	ENST00000338969
114088	ENST00000555170
114088	ENST00000557456
114088	ENST00000555933
114088	ENST00000360392
5145	ENST00000255266
5145	ENST00000508173
5145	ENST00000512670
5145	ENST00000613228
5145	ENST00000617647
51324	ENST00000204566
51324	ENST00000559199
51324	ENST00000433215
51324	ENST00000561078
51324	ENST00000416889
51324	ENST00000558765
51324	ENST00000557795
51324	ENST00000560564
51324	ENST00000559677
51324	ENST00000558943
51324	ENST00000558415
51324	ENST00000560878
51324	ENST00000558339
51324	ENST00000561088
486	ENST00000514385
486	ENST00000532119
486	ENST00000528014
486	ENST00000292079
486	ENST00000260287
486	ENST00000534383
486	ENST00000533281
486	ENST00000317594
9807	ENST00000321599
9807	ENST00000468463
9807	ENST00000460540
9807	ENST00000495798
9807	ENST00000479464
9807	ENST00000498149
9807	ENST00000495152
9807	ENST00000613416
9807	ENST00000395238
100861540	ENST00000611620
100861540	ENST00000620220
164380	ENST00000400563
164380	ENST00000413633
164380	ENST00000376992
23197	ENST00000510730
23197	ENST00000261942
23197	ENST00000506061
23197	ENST00000510446
23197	ENST00000504983
23197	ENST00000513627
89970	ENST00000562439
89970	ENST00000564435
89970	ENST00000562959
89970	ENST00000394420
89970	ENST00000568505
89970	ENST00000566352
89970	ENST00000537866
89970	ENST00000561641
89970	ENST00000562768
89970	ENST00000568920
89970	ENST00000564530
89970	ENST00000563073
4323	ENST00000311852
4323	ENST00000547074
4323	ENST00000548162
4323	ENST00000547279
4323	ENST00000548761
4323	ENST00000547596
1408	ENST00000417225
1408	ENST00000443527
1408	ENST00000616080
1408	ENST00000496571
1408	ENST00000532390
1408	ENST00000473199
1408	ENST00000533779
1408	ENST00000525110
1408	ENST00000495237
1408	ENST00000496667
1408	ENST00000488962
1408	ENST00000616623
1118	ENST00000484834
1118	ENST00000479483
1118	ENST00000367229
1118	ENST00000491855
1118	ENST00000255427
1118	ENST00000503786
1118	ENST00000506427
1118	ENST00000513472
1118	ENST00000460619
386653	ENST00000377035
10083	ENST00000526313
10083	ENST00000318024
10083	ENST00000527720
10083	ENST00000624811
10083	ENST00000527020
10083	ENST00000529563
10083	ENST00000527551
10083	ENST00000005226
10083	ENST00000534556
10083	ENST00000530700
10083	ENST00000526181
143888	ENST00000323468
143888	ENST00000434945
143888	ENST00000530529
143888	ENST00000532730
143888	ENST00000530318
143888	ENST00000524787
144321	ENST00000550916
144321	ENST00000378692
144321	ENST00000320460
144321	ENST00000547164
101929112	ENST00000457147
101929112	ENST00000457758
101929112	ENST00000394864
96459	ENST00000307968
96459	ENST00000307954
96459	ENST00000510461
96459	ENST00000511848
96459	ENST00000623690
96459	ENST00000615660
50835	ENST00000240691
5341	ENST00000234313
5341	ENST00000474788
6892	ENST00000434618
6892	ENST00000475304
6892	ENST00000489157
6892	ENST00000426633
6892	ENST00000480730
6892	ENST00000437116
6892	ENST00000467025
6892	ENST00000476333
6892	ENST00000456592
80739	ENST00000488047
80739	ENST00000383412
80739	ENST00000400071
80739	ENST00000383411
80739	ENST00000400067
80739	ENST00000383410
80739	ENST00000487474
80739	ENST00000493554
10733	ENST00000270861
10733	ENST00000511942
10733	ENST00000503914
10733	ENST00000515069
10733	ENST00000513090
10733	ENST00000507249
10733	ENST00000514379
10733	ENST00000510605
10733	ENST00000507454
10733	ENST00000508113
10733	ENST00000510192
163404	ENST00000370188
163404	ENST00000263177
163404	ENST00000534652
6993	ENST00000367088
6993	ENST00000367089
6993	ENST00000367085
5566	ENST00000308677
5566	ENST00000350356
5566	ENST00000590853
5566	ENST00000587372
5566	ENST00000589994
5566	ENST00000588209
5566	ENST00000587533
5566	ENST00000536649
5566	ENST00000593092
5566	ENST00000589284
339105	ENST00000280606
339105	ENST00000486499
339105	ENST00000492427
1955	ENST00000373930
51705	ENST00000296420
51705	ENST00000511970
51705	ENST00000305864
51705	ENST00000512253
51705	ENST00000506323
51705	ENST00000502569
51705	ENST00000506300
51705	ENST00000502744
51705	ENST00000502327
51705	ENST00000510657
219931	ENST00000294309
219931	ENST00000535009
219931	ENST00000542467
219931	ENST00000534832
219931	ENST00000442692
641700	ENST00000515823
56109	ENST00000517434
56109	ENST00000610583
56937	ENST00000341744
56937	ENST00000395816
56937	ENST00000347215
56937	ENST00000395814
56937	ENST00000414037
56937	ENST00000395819
56937	ENST00000472841
56937	ENST00000265626
9328	ENST00000372097
9328	ENST00000440319
9328	ENST00000372108
9328	ENST00000342018
9328	ENST00000439697
9328	ENST00000485692
9328	ENST00000461871
9328	ENST00000435745
9328	ENST00000489842
9328	ENST00000372099
3214	ENST00000332503
84229	ENST00000569375
84229	ENST00000360716
84229	ENST00000569167
84229	ENST00000394337
84229	ENST00000563126
84229	ENST00000564297
84229	ENST00000336825
84229	ENST00000564132
84229	ENST00000562250
84229	ENST00000565609
151827	ENST00000446859
151827	ENST00000522596
151827	ENST00000522830
151827	ENST00000522526
151827	ENST00000518252
151827	ENST00000522329
151827	ENST00000528597
151827	ENST00000522080
151827	ENST00000524327
151827	ENST00000602774
151827	ENST00000524054
151827	ENST00000520726
23395	ENST00000265537
23395	ENST00000415258
23395	ENST00000431023
23395	ENST00000414984
23395	ENST00000430399
23395	ENST00000467936
23395	ENST00000485461
23395	ENST00000474585
11168	ENST00000380738
11168	ENST00000380733
11168	ENST00000380715
11168	ENST00000380716
11168	ENST00000481862
11168	ENST00000495873
11168	ENST00000487363
11168	ENST00000463712
11168	ENST00000488797
11168	ENST00000484265
11168	ENST00000397519
286223	ENST00000375851
286223	ENST00000375850
286223	ENST00000334490
79672	ENST00000269373
79672	ENST00000574832
79672	ENST00000574356
79672	ENST00000574206
79672	ENST00000577128
79672	ENST00000573158
79672	ENST00000571482
79672	ENST00000576363
79672	ENST00000571594
9572	ENST00000246672
151234	ENST00000427208
151234	ENST00000562418
6590	ENST00000338380
902	ENST00000505587
902	ENST00000510921
902	ENST00000508855
902	ENST00000256897
902	ENST00000504878
902	ENST00000511207
902	ENST00000504115
902	ENST00000513499
902	ENST00000510020
902	ENST00000505230
283349	ENST00000283172
283349	ENST00000542104
283349	ENST00000540088
283349	ENST00000336061
283755	ENST00000426501
283755	ENST00000428453
283755	ENST00000437318
283755	ENST00000430598
283755	ENST00000429257
283755	ENST00000424611
283755	ENST00000454045
283755	ENST00000440441
283755	ENST00000440774
283755	ENST00000429926
283755	ENST00000456027
283755	ENST00000414804
283755	ENST00000412154
283659	ENST00000389286
283659	ENST00000561465
283659	ENST00000559842
283659	ENST00000623053
283659	ENST00000561292
283659	ENST00000558349
101929549	ENST00000527518
55339	ENST00000322313
55339	ENST00000436787
55339	ENST00000393006
55339	ENST00000409658
55339	ENST00000408998
54089	ENST00000432830
2521	ENST00000254108
2521	ENST00000566605
2521	ENST00000487045
2521	ENST00000380244
2521	ENST00000487509
2521	ENST00000568685
2521	ENST00000487974
2521	ENST00000570090
2521	ENST00000474990
2521	ENST00000568901
2521	ENST00000564766
2521	ENST00000569760
2521	ENST00000483853
221303	ENST00000368557
729920	ENST00000407010
729920	ENST00000399310
729920	ENST00000479493
2984	ENST00000261170
2984	ENST00000535803
9607	ENST00000296777
9607	ENST00000513096
79041	ENST00000187762
79041	ENST00000595452
79041	ENST00000599479
57542	ENST00000381271
57542	ENST00000539176
57542	ENST00000543254
57542	ENST00000540301
51512	ENST00000454366
51512	ENST00000466510
51512	ENST00000479645
51512	ENST00000491863
1445	ENST00000220003
1445	ENST00000439220
1445	ENST00000563894
1445	ENST00000567123
1445	ENST00000569462
1445	ENST00000567571
1445	ENST00000569915
1445	ENST00000562066
1445	ENST00000568329
1445	ENST00000567135
1445	ENST00000564216
1445	ENST00000566464
1445	ENST00000569321
1445	ENST00000563010
449492	ENST00000433042
84033	ENST00000366707
84033	ENST00000493977
84033	ENST00000366706
84033	ENST00000366704
84033	ENST00000483539
84033	ENST00000494839
84033	ENST00000602685
84033	ENST00000602832
84033	ENST00000474237
84033	ENST00000422127
84033	ENST00000570156
84033	ENST00000284548
222171	ENST00000319694
222171	ENST00000450427
9092	ENST00000312397
9092	ENST00000532333
9092	ENST00000529532
9092	ENST00000528573
9092	ENST00000530251
9092	ENST00000533386
9092	ENST00000529580
9092	ENST00000528137
727	ENST00000223642
727	ENST00000480188
727	ENST00000489802
727	ENST00000466280
727	ENST00000460578
9469	ENST00000373115
55701	ENST00000298694
55701	ENST00000555038
55701	ENST00000556399
55701	ENST00000553709
55701	ENST00000555232
55701	ENST00000555052
55701	ENST00000554514
55701	ENST00000557498
79628	ENST00000504690
79628	ENST00000510350
79628	ENST00000323829
79628	ENST00000515229
79628	ENST00000504517
79628	ENST00000502274
79628	ENST00000510779
79628	ENST00000515425
79628	ENST00000512049
79628	ENST00000513604
79628	ENST00000511307
79628	ENST00000513340
79628	ENST00000503071
79628	ENST00000511949
79628	ENST00000504091
53405	ENST00000185206
53405	ENST00000487396
53405	ENST00000339561
53405	ENST00000484572
53405	ENST00000486570
53405	ENST00000476852
53405	ENST00000464137
53405	ENST00000544153
6041	ENST00000367559
6041	ENST00000539397
103752555	ENST00000415765
23160	ENST00000407426
23160	ENST00000434238
23160	ENST00000440983
23160	ENST00000296126
23160	ENST00000466067
23160	ENST00000446643
55118	ENST00000413387
55118	ENST00000370597
55118	ENST00000436034
55118	ENST00000309155
55118	ENST00000468549
55118	ENST00000370591
26165	ENST00000619167
26165	ENST00000622899
26165	ENST00000622751
26165	ENST00000619140
26165	ENST00000611017
26165	ENST00000376458
26165	ENST00000614013
26165	ENST00000618860
26165	ENST00000621711
729359	ENST00000633942
729359	ENST00000301286
79673	ENST00000597186
79673	ENST00000598312
79673	ENST00000500161
79673	ENST00000601887
79673	ENST00000358067
916	ENST00000361763
916	ENST00000529713
916	ENST00000528435
916	ENST00000526146
916	ENST00000528600
916	ENST00000531913
128153	ENST00000470448
128153	ENST00000366933
128153	ENST00000492747
128153	ENST00000471021
128153	ENST00000491809
292	ENST00000317881
292	ENST00000475354
292	ENST00000460013
292	ENST00000463551
1893	ENST00000470432
1893	ENST00000369049
1893	ENST00000498579
1893	ENST00000369047
1893	ENST00000496744
1893	ENST00000346569
1893	ENST00000490346
51062	ENST00000556478
51062	ENST00000441560
51062	ENST00000555960
51062	ENST00000553509
51062	ENST00000358385
51062	ENST00000554886
51062	ENST00000557735
51062	ENST00000553746
51062	ENST00000555266
51062	ENST00000556067
79969	ENST00000383584
79969	ENST00000383585
79969	ENST00000400576
79969	ENST00000400575
79969	ENST00000383583
79969	ENST00000383582
79969	ENST00000479580
79969	ENST00000468478
79969	ENST00000485442
79969	ENST00000496415
79969	ENST00000480981
79969	ENST00000470055
122060	ENST00000422114
122060	ENST00000466548
122060	ENST00000446759
122060	ENST00000442759
122060	ENST00000488699
122060	ENST00000377236
122060	ENST00000267219
122060	ENST00000465831
122060	ENST00000441784
122060	ENST00000462234
122060	ENST00000496045
122060	ENST00000474663
122060	ENST00000481614
122060	ENST00000358679
122060	ENST00000418532
122060	ENST00000314070
122060	ENST00000351546
102724167	ENST00000456187
22848	ENST00000606389
22848	ENST00000409068
22848	ENST00000623317
22848	ENST00000409085
22848	ENST00000489327
22848	ENST00000406297
22848	ENST00000624900
22848	ENST00000470281
22848	ENST00000495836
22848	ENST00000495239
22848	ENST00000471775
22848	ENST00000461002
22848	ENST00000492192
7761	ENST00000278314
7761	ENST00000531083
7761	ENST00000525017
7761	ENST00000536068
140886	ENST00000373105
140886	ENST00000312600
7013	ENST00000276603
7013	ENST00000276602
7013	ENST00000518874
7013	ENST00000518695
7013	ENST00000517390
7013	ENST00000522018
7013	ENST00000518961
7013	ENST00000520783
1903	ENST00000358157
1903	ENST00000375846
7639	ENST00000623898
7639	ENST00000625004
7639	ENST00000615882
7639	ENST00000624588
7639	ENST00000624369
7639	ENST00000615320
7639	ENST00000615413
7639	ENST00000623537
7639	ENST00000613159
7639	ENST00000612293
4157	ENST00000539976
4157	ENST00000555427
4157	ENST00000555147
84461	ENST00000315614
84461	ENST00000399464
84461	ENST00000573186
84461	ENST00000570460
84461	ENST00000572680
84461	ENST00000576794
84461	ENST00000574120
84461	ENST00000571887
84461	ENST00000572029
84461	ENST00000571508
84461	ENST00000573651
84461	ENST00000576485
84461	ENST00000576966
84461	ENST00000571243
4673	ENST00000618691
4673	ENST00000552056
4673	ENST00000393263
4673	ENST00000431879
4673	ENST00000552147
4673	ENST00000547773
4673	ENST00000552013
4673	ENST00000544816
4673	ENST00000542344
4673	ENST00000535020
4673	ENST00000549596
4673	ENST00000547993
4673	ENST00000547969
4673	ENST00000552342
4673	ENST00000547529
4673	ENST00000548044
4673	ENST00000550934
4673	ENST00000551992
4673	ENST00000548273
4673	ENST00000551600
4673	ENST00000547704
4673	ENST00000551524
4673	ENST00000549988
4673	ENST00000547479
4673	ENST00000549479
4673	ENST00000551500
4673	ENST00000261182
26707	ENST00000440124
5660	ENST00000394936
5660	ENST00000495196
5660	ENST00000493143
5660	ENST00000633965
5660	ENST00000610929
5660	ENST00000394934
6721	ENST00000361204
6721	ENST00000424354
6721	ENST00000462539
6721	ENST00000464119
6721	ENST00000491541
6721	ENST00000463741
6721	ENST00000435061
6721	ENST00000490262
6721	ENST00000612482
100533106	ENST00000357082
100533106	ENST00000622816
79135	ENST00000633432
79135	ENST00000379226
79135	ENST00000634086
79135	ENST00000476598
79135	ENST00000439528
79135	ENST00000490078
79135	ENST00000633609
79135	ENST00000634188
79135	ENST00000633372
728606	ENST00000579458
346606	ENST00000223114
346606	ENST00000440203
346606	ENST00000379423
9631	ENST00000231498
9631	ENST00000508182
9631	ENST00000502533
9631	ENST00000381843
9631	ENST00000513532
9631	ENST00000515054
9631	ENST00000507233
9631	ENST00000507675
6788	ENST00000517832
6788	ENST00000419617
6788	ENST00000523601
6788	ENST00000520440
6788	ENST00000518582
6788	ENST00000523159
6788	ENST00000518165
6788	ENST00000518627
6788	ENST00000522924
6788	ENST00000521649
6788	ENST00000520053
6788	ENST00000521768
6788	ENST00000520653
6788	ENST00000424861
6788	ENST00000523567
6788	ENST00000523960
6788	ENST00000519420
6788	ENST00000617590
404266	ENST00000465846
404266	ENST00000476204
404266	ENST00000474040
404266	ENST00000467155
404266	ENST00000480872
404266	ENST00000429755
404266	ENST00000492897
404266	ENST00000487849
404266	ENST00000481995
404266	ENST00000460041
404266	ENST00000474324
404266	ENST00000477144
404266	ENST00000466037
404266	ENST00000491264
404266	ENST00000494420
116841	ENST00000480897
116841	ENST00000480265
116841	ENST00000475930
116841	ENST00000366760
116841	ENST00000491439
116841	ENST00000366759
116841	ENST00000418653
116841	ENST00000426344
116841	ENST00000617596
116841	ENST00000470038
116841	ENST00000606873
116841	ENST00000478768
116841	ENST00000315781
100130093	ENST00000480897
100130093	ENST00000480265
100130093	ENST00000475930
100130093	ENST00000366760
100130093	ENST00000491439
100130093	ENST00000366759
100130093	ENST00000418653
100130093	ENST00000426344
100130093	ENST00000617596
100130093	ENST00000470038
100130093	ENST00000606873
100130093	ENST00000478768
100130093	ENST00000315781
79717	ENST00000372562
79717	ENST00000372560
79717	ENST00000472013
79717	ENST00000372561
79717	ENST00000372556
79717	ENST00000471420
79717	ENST00000482168
79717	ENST00000469615
54741	ENST00000475108
54741	ENST00000371065
54741	ENST00000497874
54741	ENST00000488747
54741	ENST00000484243
54741	ENST00000613538
11080	ENST00000487931
11080	ENST00000477671
11080	ENST00000484662
11080	ENST00000426517
11080	ENST00000370763
11080	ENST00000476396
26030	ENST00000555982
26030	ENST00000634379
26030	ENST00000247226
26030	ENST00000554088
26030	ENST00000554499
26030	ENST00000556801
26030	ENST00000490180
26030	ENST00000471182
26030	ENST00000484731
26030	ENST00000492928
26030	ENST00000394691
9260	ENST00000493815
9260	ENST00000359895
9260	ENST00000355841
9260	ENST00000486828
9260	ENST00000504380
9260	ENST00000505746
9260	ENST00000393551
9260	ENST00000505074
9260	ENST00000355572
9260	ENST00000393546
9260	ENST00000506161
9260	ENST00000504318
9260	ENST00000503346
9260	ENST00000503827
9260	ENST00000463411
9260	ENST00000506537
54737	ENST00000361479
54737	ENST00000414242
54737	ENST00000467481
54737	ENST00000449056
54737	ENST00000496525
63897	ENST00000184956
63897	ENST00000585976
63897	ENST00000587003
63897	ENST00000587314
63897	ENST00000591683
63897	ENST00000590587
63897	ENST00000593228
63897	ENST00000593097
63897	ENST00000592664
63897	ENST00000591074
63897	ENST00000585712
63897	ENST00000613428
8942	ENST00000264170
8942	ENST00000375773
8942	ENST00000409512
8942	ENST00000410015
8942	ENST00000424385
8942	ENST00000621320
8942	ENST00000460143
8942	ENST00000612147
8942	ENST00000613664
85452	ENST00000493964
85452	ENST00000464311
85452	ENST00000412120
85452	ENST00000493316
85452	ENST00000270720
85452	ENST00000468610
85452	ENST00000461752
85452	ENST00000378592
85452	ENST00000378590
57654	ENST00000511216
57654	ENST00000389851
57654	ENST00000507531
57654	ENST00000505716
57654	ENST00000511563
57654	ENST00000512728
57654	ENST00000503548
57654	ENST00000507422
27101	ENST00000613570
27101	ENST00000426793
27101	ENST00000461977
27101	ENST00000367679
27101	ENST00000483307
27101	ENST00000473925
27101	ENST00000406752
27101	ENST00000405362
27101	ENST00000469173
85001	ENST00000499670
85001	ENST00000532794
85001	ENST00000531617
3481	ENST00000381395
3481	ENST00000381406
3481	ENST00000416167
3481	ENST00000434045
3481	ENST00000381392
3481	ENST00000381389
3481	ENST00000418738
4616	ENST00000586759
4616	ENST00000592937
4616	ENST00000215631
4616	ENST00000585359
4616	ENST00000587345
4616	ENST00000587887
4616	ENST00000593043
83786	ENST00000317568
83786	ENST00000531296
83786	ENST00000528854
83786	ENST00000533782
83786	ENST00000355991
83786	ENST00000416776
83786	ENST00000526201
83786	ENST00000525156
83786	ENST00000531151
102725019	ENST00000412214
102725019	ENST00000428143
102725019	ENST00000418915
1089	ENST00000221954
1089	ENST00000600925
1089	ENST00000472081
101929591	ENST00000616177
101929591	ENST00000443753
101929591	ENST00000433213
729224	ENST00000409819
84105	ENST00000254908
84105	ENST00000512783
84105	ENST00000504352
84105	ENST00000510013
6427	ENST00000392485
6427	ENST00000359995
6427	ENST00000585202
6427	ENST00000582449
6427	ENST00000586778
6427	ENST00000452355
6427	ENST00000589919
6427	ENST00000508921
6427	ENST00000592676
6427	ENST00000583836
6427	ENST00000358156
741	ENST00000310597
741	ENST00000528598
9896	ENST00000230124
9896	ENST00000454215
9896	ENST00000368941
9896	ENST00000415980
9896	ENST00000419951
6327	ENST00000278947
105376912	ENST00000473358
105376912	ENST00000469289
4821	ENST00000377142
84779	ENST00000511542
84779	ENST00000513733
84779	ENST00000286794
730102	ENST00000476232
730102	ENST00000462729
730102	ENST00000512906
730102	ENST00000481349
340591	ENST00000380336
340591	ENST00000448692
340591	ENST00000380334
340591	ENST00000380333
340591	ENST00000380331
340591	ENST00000435806
101929567	ENST00000454224
101929567	ENST00000436187
142678	ENST00000463492
142678	ENST00000510793
142678	ENST00000504599
142678	ENST00000507229
142678	ENST00000503789
142678	ENST00000378708
142678	ENST00000506488
142678	ENST00000512004
142678	ENST00000508455
142678	ENST00000514234
142678	ENST00000467597
142678	ENST00000508148
142678	ENST00000486072
142678	ENST00000505370
142678	ENST00000473511
142678	ENST00000464570
142678	ENST00000483015
142678	ENST00000511910
142678	ENST00000470373
142678	ENST00000502470
142678	ENST00000378712
142678	ENST00000507082
142678	ENST00000487053
142678	ENST00000479659
142678	ENST00000489635
142678	ENST00000511502
142678	ENST00000477990
142678	ENST00000514363
142678	ENST00000505820
142678	ENST00000518681
142678	ENST00000355826
142678	ENST00000520777
64419	ENST00000353332
64419	ENST00000420925
64419	ENST00000296003
64419	ENST00000447144
64419	ENST00000430020
64419	ENST00000351233
64419	ENST00000416864
64419	ENST00000437997
64419	ENST00000480578
64419	ENST00000449543
64419	ENST00000414996
64419	ENST00000431250
64419	ENST00000606184
64419	ENST00000617504
644511	ENST00000430133
100131378	ENST00000379011
100131378	ENST00000531145
8877	ENST00000591651
8877	ENST00000545180
8877	ENST00000588682
8877	ENST00000591762
8877	ENST00000590379
8877	ENST00000592299
8877	ENST00000590959
8877	ENST00000323374
8877	ENST00000392496
8877	ENST00000587167
100128881	ENST00000562866
100128881	ENST00000562298
1436	ENST00000504875
1436	ENST00000286301
1436	ENST00000509861
1436	ENST00000515068
1436	ENST00000515239
1436	ENST00000513609
1436	ENST00000502660
1436	ENST00000511344
1436	ENST00000543093
353141	ENST00000368784
79722	ENST00000341048
79722	ENST00000504958
79722	ENST00000434982
79722	ENST00000505970
79722	ENST00000513241
79722	ENST00000519114
91746	ENST00000344157
91746	ENST00000355665
91746	ENST00000579690
91746	ENST00000507529
91746	ENST00000506175
91746	ENST00000505251
91746	ENST00000510746
375690	ENST00000632506
375690	ENST00000633719
375690	ENST00000633703
375690	ENST00000634023
375690	ENST00000632496
375690	ENST00000632089
375690	ENST00000631796
375690	ENST00000633742
375690	ENST00000631994
375690	ENST00000632292
7923	ENST00000374662
7923	ENST00000469186
112942	ENST00000339012
112942	ENST00000406691
112942	ENST00000349456
112942	ENST00000407816
112942	ENST00000403007
112942	ENST00000490934
112942	ENST00000481791
100874055	ENST00000417473
100874055	ENST00000437795
100874055	ENST00000453100
100874055	ENST00000432665
51384	ENST00000361301
51384	ENST00000222462
101929497	ENST00000608214
3111	ENST00000438987
3111	ENST00000492839
3111	ENST00000485411
3111	ENST00000489297
3111	ENST00000444109
3111	ENST00000494729
3111	ENST00000549845
29122	ENST00000460241
29122	ENST00000315170
64838	ENST00000264703
64838	ENST00000491414
64838	ENST00000476197
10434	ENST00000316963
10434	ENST00000343231
10434	ENST00000519272
10434	ENST00000520718
10434	ENST00000518546
10434	ENST00000522007
10434	ENST00000519891
10434	ENST00000521352
10434	ENST00000521898
10434	ENST00000519926
10434	ENST00000517297
10434	ENST00000520896
10434	ENST00000521856
10434	ENST00000618914
10434	ENST00000618741
8710	ENST00000425392
8710	ENST00000398019
8710	ENST00000447428
8710	ENST00000431370
8710	ENST00000546027
8710	ENST00000540675
8710	ENST00000336429
8036	ENST00000369452
8036	ENST00000480155
8036	ENST00000489390
8036	ENST00000489783
8036	ENST00000451838
