EntrezGene ID	CCDS ID
54102	
54102	CCDS13638
2671	
2671	CCDS32368
29018	
8242	CCDS14351
8242	CCDS65269
8242	
8242	CCDS55417
254958	
347404	CCDS14240
347404	CCDS55398
338398	CCDS5885
101928496	
8834	CCDS11216
8834	
160313	
83987	CCDS12685
10422	CCDS35177
10422	
125476	
125476	CCDS11914
125476	CCDS45853
125476	CCDS77177
401993	CCDS31118
56256	CCDS1494
56256	
100126791	
23504	CCDS31925
23504	
100533178	CCDS65369
144363	
144363	CCDS53764
1634	CCDS9039
1634	
1634	CCDS9042
1634	CCDS9040
1634	CCDS9041
1634	CCDS44951
645037	
283521	
32	CCDS31898
32	
10656	CCDS6374
10656	
90379	CCDS32926
90379	
4486	CCDS2807
4486	
4486	CCDS58833
390212	CCDS8165
653857	
653857	CCDS47744
220202	CCDS7276
79906	CCDS40
79906	
79906	CCDS72688
6637	CCDS1903
6637	
728409	
84864	CCDS43114
84864	
84864	CCDS2929
161176	
161176	CCDS9935
7216	
7216	CCDS43959
7216	CCDS43958
7216	CCDS59527
7216	CCDS59528
7216	CCDS59529
5530	
5530	CCDS34037
5530	CCDS47113
5530	CCDS47114
6096	CCDS6646
6096	
115362	
115362	CCDS722
6453	
6453	CCDS33545
6453	CCDS33546
3065	CCDS360
3065	
146225	CCDS56001
146225	CCDS10814
146225	
134510	CCDS4345
134510	
10006	CCDS53499
10006	CCDS7150
10006	CCDS53500
10006	CCDS31169
10006	
10006	CCDS53498
10006	CCDS31170
10006	CCDS31171
10006	CCDS73077
10006	CCDS53497
10006	CCDS73078
10006	CCDS53501
391211	CCDS31119
5673	CCDS12617
5673	
390792	CCDS11382
23247	
23247	CCDS32415
340596	CCDS14562
340596	
27292	CCDS3981
27292	
5818	
5818	CCDS8425
5818	CCDS8426
5818	CCDS8427
126070	CCDS42503
126070	
64745	CCDS9562
64745	
64745	CCDS41913
8761	
8761	CCDS44115
8761	CCDS438
8761	CCDS44114
390154	
8082	
8082	CCDS44850
8082	CCDS8707
107	CCDS75593
107	CCDS34631
107	
6442	
6442	CCDS45729
6442	CCDS32679
28227	CCDS14104
84954	CCDS42470
84954	CCDS54200
84954	CCDS74261
84954	
386684	CCDS42963
817	CCDS43263
817	
817	CCDS3703
817	CCDS47127
817	CCDS3704
817	CCDS54797
353345	
353345	CCDS5451
55345	CCDS3700
55345	
134145	
134145	CCDS43301
134145	CCDS58942
7813	CCDS30774
7813	
7813	CCDS76179
83744	CCDS35066
83744	CCDS35067
83744	CCDS59136
105376382	
7073	CCDS31295
7073	
7073	CCDS7613
6777	CCDS11423
6777	
101410533	
9949	CCDS14551
9949	CCDS35368
9949	CCDS55476
9949	
222008	
222008	CCDS5512
222008	CCDS75604
128344	CCDS833
128344	
128344	CCDS72836
6861	CCDS74455
6861	CCDS12919
6861	
123096	CCDS32156
123096	
6006	CCDS30635
6006	CCDS30636
6006	
6006	CCDS30634
6006	CCDS30637
79898	
79898	CCDS33089
79898	CCDS12844
6014	CCDS11921
6014	CCDS62431
6014	
9401	
9401	CCDS75804
3607	
3607	CCDS11813
200523	CCDS2003
56995	
56995	CCDS34561
56995	CCDS34562
23256	CCDS9639
23256	
23256	CCDS45092
23256	CCDS58308
10896	CCDS58051
283298	CCDS7779
283298	
90933	
90933	CCDS4465
90933	CCDS4466
285676	CCDS4441
285676	
284654	CCDS55591
284654	CCDS55590
284654	CCDS41304
6792	CCDS14186
6792	
79720	CCDS9239
79720	
26658	CCDS12320
25941	
25941	CCDS62424
25941	CCDS32817
25941	CCDS62422
25941	CCDS62421
25941	CCDS62423
25941	CCDS74215
25941	CCDS74214
23381	CCDS1137
23381	
54811	CCDS12217
54811	CCDS45956
54811	CCDS74280
54811	
27309	
27309	CCDS3754
2128	
2128	CCDS5413
414245	
11132	CCDS42838
11132	
11132	CCDS33420
386685	CCDS42967
386685	
9448	
9448	CCDS56130
9448	CCDS74546
131890	CCDS3120
203069	
203069	CCDS78317
203069	CCDS47826
326625	CCDS9131
326625	
100507584	
150368	CCDS33655
150368	
1183	CCDS14137
1183	
1183	CCDS59159
51573	CCDS10578
51573	
57214	CCDS10315
57214	
126868	CCDS886
126868	
26280	CCDS14517
26280	
92597	
92597	CCDS34002
92597	CCDS58903
5197	CCDS3561
8484	CCDS13958
4332	CCDS1177
4332	
6009	CCDS5927
6009	
10407	
1290	CCDS33350
1290	
386682	CCDS42956
22829	
22829	CCDS56619
22829	CCDS14788
22829	CCDS55553
3753	CCDS13636
145624	
5715	CCDS9225
5715	
5715	CCDS58284
55568	
55568	CCDS4325
3425	CCDS3343
3425	
7480	CCDS8775
7480	
22891	CCDS31209
22891	CCDS41531
22891	CCDS7264
22891	
22891	CCDS7265
23347	CCDS45822
23347	
54849	CCDS58493
54849	
54849	CCDS10989
54849	CCDS45555
54849	CCDS58496
54849	CCDS58495
54849	CCDS58494
83473	
83473	CCDS32828
54680	CCDS707
54680	CCDS53338
100526794	CCDS56111
100526794	
5005	CCDS6804
387522	CCDS13424
146857	CCDS32620
146857	
347468	CCDS35396
55070	
55070	CCDS45343
55070	CCDS45344
2149	CCDS4032
2149	
343563	CCDS55695
8369	CCDS4599
400866	
100874325	
100498859	
100874137	
55628	CCDS54191
55628	CCDS58634
55628	CCDS45885
55628	
81615	CCDS2172
81615	
5732	
5732	CCDS9708
11018	CCDS12249
11018	
105371919	
284900	
55733	CCDS1495
55733	
55733	CCDS53472
55733	CCDS53473
55733	CCDS53471
55644	
55644	CCDS9549
101927023	
5883	
5883	CCDS8159
84365	CCDS2135
84365	
84918	CCDS5220
84918	
151507	
2819	CCDS8799
2819	
2819	CCDS58229
431707	CCDS30756
431707	CCDS58008
431707	
55656	
55656	CCDS34925
375449	CCDS54861
375449	CCDS47224
375449	CCDS78015
375449	
375449	CCDS47225
375449	CCDS75254
51567	CCDS4557
51567	
148713	
26523	
26523	CCDS398
8190	
8190	CCDS12566
54436	
54436	CCDS3399
7337	CCDS45191
7337	CCDS32177
7337	
7337	CCDS45192
54478	CCDS32541
54478	CCDS56016
54478	
871	CCDS8239
871	
8630	CCDS8925
8630	
771	CCDS10185
771	CCDS10186
771	CCDS76767
771	
1465	CCDS1413
1465	
10963	CCDS60827
10963	CCDS8058
10963	
10963	CCDS60828
140875	
7200	CCDS3066
7200	
101927074	
57184	CCDS32295
57184	
284371	CCDS46161
284371	
9767	
9767	CCDS14271
105376946	
105373278	
9703	CCDS32595
9703	
338785	
338785	CCDS8839
149461	CCDS471
149461	CCDS44125
149461	CCDS53306
3004	CCDS74240
3004	CCDS12031
55289	
55289	CCDS46389
56100	CCDS75342
56100	CCDS54929
219417	
504190	
221091	CCDS8030
64816	CCDS5676
64816	
64816	CCDS64723
64816	CCDS5677
64816	CCDS5675
10202	
10202	CCDS9604
10202	CCDS41927
2576	CCDS43947
2577	CCDS43947
2578	CCDS43947
2579	CCDS43947
645073	CCDS43947
79758	CCDS58292
79758	CCDS9430
79758	
79758	CCDS31976
195827	
195827	CCDS35073
4074	
4074	CCDS8598
4074	CCDS73440
504189	
54733	CCDS41709
54733	
56955	CCDS77940
56955	
56955	CCDS3625
56955	CCDS54776
10863	CCDS34865
10863	
10863	CCDS47830
81569	CCDS183
3860	CCDS11396
3860	CCDS11397
3860	
101927412	
128272	
128272	CCDS170
1427	CCDS3275
1427	
79363	CCDS171
79363	
79176	
79176	CCDS31273
338	CCDS1703
338	
55160	CCDS182
55160	CCDS30617
55160	
23057	CCDS1354
23057	CCDS1353
23057	
146540	
146540	CCDS10685
353497	CCDS3360
353497	
9727	
5211	CCDS33582
5211	
106660609	
493911	CCDS33319
493911	
729025	
6334	
6334	CCDS44891
6334	CCDS53794
130535	CCDS2330
130535	
4706	CCDS10614
4706	
7188	
7188	CCDS1497
149699	CCDS33471
149699	CCDS13323
2946	
2946	CCDS44192
2946	CCDS808
10509	
10509	CCDS45347
374875	
374875	CCDS58641
374875	CCDS58642
374875	CCDS45932
374875	CCDS12144
374875	CCDS12145
374875	CCDS45931
374875	CCDS12146
374875	CCDS74266
4043	CCDS3371
4043	
4735	CCDS2548
4735	
4735	CCDS63195
4735	CCDS74682
55227	
55227	CCDS4953
256309	CCDS47170
256309	CCDS3843
256309	
6361	CCDS10780
81890	
81890	CCDS12248
8820	CCDS2881
8820	
119391	CCDS7556
119391	
119391	CCDS53575
119391	CCDS53574
80823	
80823	CCDS14502
10067	
4808	CCDS885
4808	
84189	CCDS41903
2564	CCDS14703
2564	
4931	
4931	CCDS1542
4931	CCDS1541
4931	CCDS58063
4931	CCDS58062
57507	
57507	CCDS34219
104266961	
11276	CCDS11321
11276	
11276	CCDS11322
11276	CCDS59285
11276	CCDS54113
11276	CCDS59284
11276	CCDS54114
162466	CCDS11547
162466	CCDS45726
162466	
51496	CCDS10110
51496	
6877	CCDS7547
23175	CCDS58699
23175	
23175	CCDS58700
23175	CCDS1682
23175	CCDS58701
286207	
286207	CCDS43878
199704	
199704	CCDS74353
199704	CCDS12499
27230	CCDS3150
27230	
26995	CCDS6897
26995	
400800	
5170	CCDS10472
5170	
5170	CCDS58411
5170	CCDS10473
6204	
6204	CCDS4792
161835	CCDS10050
161835	
3459	CCDS5185
3459	
55349	CCDS2873
55349	
5324	CCDS6165
5324	
5324	CCDS47860
1409	CCDS13695
1409	
102724652	CCDS13695
9786	CCDS58320
9786	CCDS58321
9786	CCDS58322
9786	
9786	CCDS45115
9786	CCDS73639
114827	
202658	CCDS78121
7541	CCDS11837
7541	
54456	CCDS14084
54456	
54456	CCDS54541
54456	CCDS54543
54456	CCDS54542
23401	CCDS7456
80834	CCDS187
25984	CCDS11380
25984	CCDS62182
83882	
83882	CCDS77130
100506392	
27250	CCDS7567
27250	
27250	CCDS44478
50626	
50626	CCDS47943
50626	CCDS6426
57716	CCDS12556
57716	CCDS33028
57716	
2060	
2060	CCDS557
5747	CCDS6381
5747	
5747	CCDS56557
79365	CCDS8706
79365	
81797	
101927079	
7350	CCDS3753
9848	CCDS43281
9848	CCDS34103
9848	
22980	
22980	CCDS10987
81832	CCDS12000
81832	
81832	CCDS42444
54093	CCDS13640
54093	
54093	CCDS74792
54093	CCDS74791
54093	CCDS42923
94026	
94026	CCDS59497
1479	
1479	CCDS7883
1479	CCDS44563
1479	CCDS44564
9967	CCDS405
9967	
55228	CCDS46124
55228	CCDS33059
55228	
8968	CCDS4600
54885	CCDS14522
54885	CCDS14523
54885	
3949	CCDS12254
3949	
3949	CCDS56084
3949	CCDS56085
3949	CCDS56083
3949	CCDS58651
29101	CCDS32
29101	
56102	CCDS58980
56102	CCDS75334
196527	
196527	CCDS44865
196527	CCDS55819
196527	CCDS31782
196527	CCDS44866
2188	CCDS7857
333926	
333926	CCDS855
91689	CCDS14031
128229	CCDS1141
128229	CCDS76223
26047	
56112	CCDS75329
56112	CCDS47290
56112	
254065	CCDS14447
254065	
9367	CCDS14156
9367	
26108	CCDS10155
26108	
2243	CCDS3787
2243	CCDS47152
2243	
440023	CCDS31332
996	CCDS11509
996	CCDS45720
996	
996	CCDS74090
1463	CCDS12397
1463	
100507086	
256148	CCDS31488
1007	CCDS3893
1007	
57604	
57604	CCDS47808
55154	
55154	CCDS1114
283373	
283373	CCDS44920
11135	CCDS13949
11135	
164	CCDS32480
164	
164	CCDS45522
51127	CCDS1571
51127	CCDS44327
51127	
1621	CCDS6977
1621	
22807	
22807	CCDS2395
22807	CCDS46507
105369509	
9332	CCDS8578
9332	
9332	CCDS53742
101927876	
105369507	
122481	CCDS9945
122481	
118442	CCDS2838
55715	
55715	CCDS10783
6863	CCDS5649
6863	CCDS5650
6863	CCDS5651
6863	
51249	CCDS41325
51249	
54221	CCDS46220
29969	CCDS34737
29969	CCDS55155
29969	
647042	CCDS45325
647042	
388743	
388743	CCDS73038
445329	CCDS32427
445329	
105369243	CCDS32427
90668	CCDS32054
90668	
11343	CCDS43148
11343	
11343	CCDS46902
11343	CCDS58852
443	
443	CCDS11028
90993	CCDS53620
90993	
58491	
58491	CCDS12947
101929623	
84272	CCDS1781
84272	
51389	CCDS34520
51389	
51389	CCDS43496
51234	CCDS10035
51234	CCDS66732
51234	
100506742	
116983	CCDS19
116983	
6499	CCDS4731
9158	
9158	CCDS8119
9158	CCDS8118
5468	CCDS2610
5468	
5468	CCDS2609
154664	
154664	CCDS47584
10181	CCDS2810
10181	
2543	
2543	CCDS43950
100008586	
100008586	CCDS43950
9997	CCDS14095
9997	
100996251	
8650	CCDS55927
8650	CCDS32115
8650	CCDS9814
8650	CCDS32116
8650	
101928143	CCDS55927
101928143	CCDS32115
101928143	CCDS9814
101928143	CCDS32116
101928143	
23335	
23335	CCDS11963
23335	CCDS11962
1797	CCDS4732
6167	CCDS3934
6167	
7091	CCDS43837
7091	
7091	CCDS65069
7091	CCDS65070
7091	CCDS75851
100873935	
440300	
10594	
11245	CCDS61589
11245	CCDS10051
11245	
11245	CCDS61588
54749	
54749	CCDS5454
54749	CCDS59051
54749	CCDS59052
54838	CCDS7540
54838	CCDS44473
1593	
1593	CCDS2423
105370306	
51013	CCDS7459
51013	
9209	CCDS2665
9209	CCDS2664
9209	
9209	CCDS46791
9209	CCDS63592
8725	CCDS58658
8725	
8725	CCDS12420
4929	CCDS2201
4929	
339894	
10020	CCDS47965
10020	CCDS55310
10020	CCDS55308
10020	CCDS55309
10020	CCDS6602
393	
393	CCDS55540
393	CCDS14736
5456	CCDS14450
114971	CCDS44593
114971	
114971	CCDS41643
9403	CCDS76178
9403	CCDS76177
9403	
10477	
10477	CCDS2282
9735	
9735	CCDS45002
25996	CCDS8371
25996	
8525	CCDS7918
8525	
8525	CCDS44579
8525	CCDS55757
8525	CCDS55759
8525	CCDS44580
8525	CCDS55758
8525	CCDS41640
51639	CCDS1707
51639	
23506	CCDS34451
160335	
160335	CCDS9025
7099	
7099	CCDS6818
8933	CCDS43997
8933	
653486	CCDS73933
57529	
57529	CCDS14552
2646	CCDS1757
2646	
84975	
84975	CCDS8851
84975	CCDS53796
9697	CCDS34477
729877	
127495	CCDS766
127495	CCDS58014
100288123	
100130197	
8735	CCDS45613
118924	CCDS7430
118924	
23630	CCDS14547
51621	CCDS10025
6359	CCDS11304
29886	CCDS5331
29886	
8123	
57827	CCDS34399
101927346	
135398	CCDS55018
135398	
6566	CCDS858
6566	
571	
571	CCDS13585
100379661	
100379661	CCDS13585
91647	
91647	CCDS32585
9920	
8313	CCDS11662
8313	
8926	CCDS10016
84872	CCDS8903
84872	
55076	CCDS2937
55076	
149685	CCDS54461
149685	
104266957	
7791	CCDS5883
7791	
57575	CCDS75192
57575	CCDS34063
57575	
284106	CCDS45662
54557	CCDS3988
54557	
219957	CCDS31544
54796	CCDS6482
54796	
100506675	
359948	CCDS41475
359948	CCDS1602
359948	
54867	
54867	CCDS42664
54867	CCDS46242
51497	CCDS13473
51497	
101927690	
5662	CCDS31272
5662	
5662	CCDS73187
3756	CCDS1496
3756	CCDS31015
1105	CCDS34204
1105	
100128590	
79903	CCDS45396
79903	
80199	
80199	CCDS54293
80199	CCDS12781
5834	CCDS13171
5834	
10807	CCDS43904
10807	CCDS6999
10807	CCDS43903
10807	
100289388	
2004	CCDS9060
2004	
102723742	
84848	
286023	
100526740	CCDS56496
100526740	
51347	CCDS9188
51347	
8818	
8818	CCDS6886
101928627	
4722	
4722	CCDS7941
338739	
645027	CCDS45626
645027	
401138	CCDS3542
401138	CCDS68716
2939	CCDS4944
54718	
158431	CCDS35075
158431	
4893	CCDS877
2620	
2620	CCDS7858
23261	CCDS30576
23261	
23261	CCDS55574
23261	CCDS55575
283267	
4501	CCDS10768
4501	
100506289	
7707	CCDS3031
7707	
63908	CCDS13152
63908	
63908	CCDS63241
63908	CCDS63242
63908	CCDS74710
100873989	
79711	
79711	CCDS9616
100506305	
390148	CCDS31513
729574	CCDS65427
729587	CCDS65427
102723383	CCDS65427
10798	CCDS7949
150709	
150709	CCDS33351
105373144	
9936	CCDS33308
9936	
9936	CCDS56139
9936	CCDS74595
2812	CCDS42980
23500	
23500	CCDS56426
23500	CCDS54999
286411	
5799	CCDS5949
5799	CCDS78294
5799	CCDS5948
5799	CCDS5947
254228	CCDS5108
84892	CCDS2709
10973	CCDS5046
10973	
10973	CCDS75497
10973	CCDS5047
6899	CCDS13767
6899	CCDS13766
6899	CCDS13765
6899	
388569	CCDS33138
388569	
100134938	CCDS47675
10238	CCDS74127
10238	
51763	CCDS11004
51763	CCDS11005
51763	
2681	
118881	CCDS7349
118881	
5635	CCDS11743
5635	
103344930	
51029	CCDS1626
51029	CCDS73055
51029	
161253	CCDS45082
161253	
64421	
64421	CCDS7105
64421	CCDS31150
64421	CCDS31149
400685	
23410	CCDS7691
23410	
23410	CCDS53590
10239	CCDS10357
10239	
116150	CCDS5118
10634	CCDS74840
10634	
10634	CCDS63438
2651	
2651	CCDS34338
2651	CCDS4512
2651	CCDS4513
131	
131	CCDS54781
131	CCDS34034
169270	
169270	CCDS5951
9645	
9645	CCDS7809
9645	CCDS60727
9645	CCDS60728
9645	CCDS60726
170062	CCDS14236
9802	CCDS8809
9802	
9802	CCDS44885
9802	CCDS44888
9802	CCDS44884
9802	CCDS44887
9802	CCDS44886
9242	CCDS43746
9242	
2899	CCDS416
2899	
115201	CCDS14538
115201	CCDS14539
115201	
4993	CCDS10502
2036	CCDS13272
2036	
2036	CCDS13271
2036	CCDS58771
8390	CCDS11020
10586	CCDS3774
64147	CCDS2752
64147	CCDS2751
64147	
10188	
10188	CCDS33927
10188	CCDS33928
10188	CCDS77875
126767	
126767	CCDS41253
1783	CCDS10818
1783	CCDS67049
1783	
1145	CCDS11058
1145	
81627	CCDS1366
81627	
101410536	
6342	CCDS572
6342	
6342	CCDS53319
6342	CCDS53317
6342	CCDS53318
6342	CCDS41338
6342	CCDS44150
6342	CCDS44149
6342	CCDS30719
150275	CCDS13846
150275	
150275	CCDS63436
150275	CCDS63435
8578	CCDS11007
8578	
8578	CCDS45564
388555	CCDS33058
9729	
9729	CCDS34531
56683	
56683	CCDS13617
147093	
254359	
254359	CCDS8143
10326	CCDS13019
10326	CCDS42850
10326	
10326	CCDS46571
60685	CCDS4836
60685	
100874221	
400765	
440040	
1241	
1241	CCDS9626
102724919	
186	CCDS14569
23052	CCDS41699
219958	CCDS31545
3199	CCDS5403
3199	
90488	CCDS9110
90488	
22889	CCDS30885
22889	
4852	CCDS5387
23379	
23379	CCDS47187
3706	
3706	CCDS10076
2915	CCDS8283
2915	CCDS44694
2915	
29943	CCDS178
29943	
27183	CCDS45517
27183	
26469	CCDS2161
26469	CCDS46410
26469	
57464	CCDS34752
57464	CCDS47709
57464	
728498	CCDS61576
103157000	
89870	CCDS4677
9129	CCDS951
9129	
57819	
131405	CCDS43060
55839	CCDS42200
55839	CCDS10931
55839	CCDS58483
55839	CCDS42199
55839	
55839	CCDS58482
22913	CCDS13229
22913	
22913	CCDS13230
100874216	
144717	CCDS53833
144717	CCDS9152
144717	
3785	CCDS13519
3785	CCDS13520
3785	CCDS13518
3785	CCDS46629
3785	CCDS13521
252949	
474151	
474152	
6355	CCDS11280
7852	CCDS33295
7852	CCDS46420
7852	
8076	
8076	CCDS8595
8076	CCDS76523
8076	CCDS73437
8076	CCDS76522
8076	CCDS76524
51057	
51057	CCDS42688
51057	CCDS46301
6193	CCDS12978
6193	
420	CCDS8668
420	
5871	CCDS8082
5871	
117154	CCDS48140
117154	
117154	CCDS14455
117154	CCDS55457
92259	CCDS34174
92259	
90864	CCDS32365
90864	
100506791	
9943	
9943	CCDS2675
3708	
3708	CCDS46740
3708	CCDS54550
3708	CCDS54551
2222	
2222	CCDS5985
2222	CCDS75696
2222	CCDS75697
51027	CCDS939
51027	
25927	CCDS46311
25927	CCDS1886
25927	
9214	CCDS1473
9214	
9214	CCDS44304
9214	CCDS53467
2867	
2867	CCDS12461
9657	CCDS33837
9657	CCDS33836
9657	
79750	CCDS2636
79750	
8995	CCDS1305
126567	CCDS45890
105374250	
445815	CCDS35100
445815	
445815	CCDS35101
84206	CCDS10319
84206	
56	CCDS8460
56	CCDS44759
56	CCDS8461
56	CCDS44761
790952	
92359	CCDS12167
92359	CCDS12166
27232	CCDS4876
58516	CCDS8723
4163	CCDS4111
4163	
4163	CCDS43351
995	CCDS4202
995	CCDS4203
995	
6588	CCDS31667
2182	
2182	CCDS14548
2182	CCDS14549
8989	
8989	CCDS34908
55601	CCDS34097
55601	
550631	
550631	CCDS33632
23460	CCDS11683
23460	
90736	CCDS35305
90736	CCDS55424
90736	CCDS55423
90736	CCDS55422
90736	
90736	CCDS55425
90736	CCDS55426
755	CCDS13709
755	
755	CCDS59444
755	CCDS59445
401022	
221301	CCDS59031
221301	CCDS5109
221301	
221301	CCDS59032
5350	CCDS5120
192669	
192669	CCDS399
192669	CCDS400
57724	
57724	CCDS11926
410	
410	CCDS14100
410	CCDS46736
100289473	
376497	
376497	CCDS32953
1112	
1112	CCDS41977
1112	CCDS32138
105378272	
1038	CCDS14670
105827617	
159162	
23704	CCDS2456
23704	
56063	
56063	CCDS356
387486	
100506895	
285286	
101928108	
6655	CCDS9697
6655	
51147	CCDS8555
51147	CCDS44813
51147	CCDS44815
51147	
51147	CCDS44816
51147	CCDS44814
51147	CCDS44812
400657	
114815	CCDS7559
114815	
23768	CCDS9877
23768	
55200	CCDS8541
55200	
55200	CCDS44808
54891	CCDS46500
54891	
5132	CCDS1370
5132	CCDS41447
653247	CCDS41757
653247	
79763	CCDS46194
79763	
79763	CCDS46195
79763	CCDS12925
55781	CCDS4089
55781	
55781	CCDS54884
54828	
54828	CCDS11626
54828	CCDS45749
7783	CCDS73843
7783	CCDS10596
7783	
114625	
114625	CCDS475
100507316	
57205	CCDS3476
57205	
55262	
55262	CCDS78261
55262	CCDS5687
9668	CCDS12848
9668	
388849	
64897	CCDS9210
64897	
64897	CCDS76613
64897	CCDS66487
64897	CCDS66486
79745	CCDS74502
79745	
79745	CCDS1770
378948	CCDS35479
378948	
3623	
3623	CCDS2444
5551	CCDS7305
101927873	
4603	CCDS47867
4603	
4603	CCDS55241
23566	CCDS700
23566	
138948	
51691	CCDS5775
51691	
201158	CCDS11170
201158	
201158	CCDS45617
93436	CCDS32965
93436	CCDS56089
93436	
388591	
388591	CCDS59
5828	CCDS6221
5828	
262	CCDS5086
262	
262	CCDS75505
262	CCDS75504
8900	CCDS45031
8900	CCDS9357
8900	CCDS45030
282618	CCDS12531
728637	
1013	
1013	CCDS10976
11144	CCDS13973
11144	
11144	CCDS63477
51182	CCDS7103
51182	
51182	CCDS60487
55346	
55346	CCDS7882
552	CCDS8965
552	
340357	
79850	
79850	CCDS10996
699	CCDS62985
699	CCDS33273
699	
699	CCDS62984
101928734	
10783	CCDS6854
10783	CCDS48015
10783	
10783	CCDS55338
10783	CCDS55339
23148	CCDS47582
23148	
403313	CCDS34981
7015	
7015	CCDS3861
7015	CCDS54831
284454	
100131208	
51642	CCDS44676
51642	
90410	
90410	CCDS58533
90410	CCDS32593
90410	CCDS58534
90410	CCDS58535
90410	CCDS74017
84667	CCDS54085
84667	CCDS42258
84667	
317772	CCDS938
26102	
100128025	
50837	CCDS8631
162394	CCDS32619
162394	
6898	CCDS10903
6898	
9541	CCDS2256
9541	
149297	
149297	CCDS30931
729739	
647286	CCDS58338
966	
966	CCDS7886
57616	CCDS12421
57616	
79915	
79915	CCDS11260
101928775	
64225	CCDS46260
64225	
64225	CCDS1795
64225	CCDS77402
219959	CCDS31546
378951	
378951	CCDS35484
55028	CCDS74145
55028	CCDS42377
55028	
55028	CCDS45767
55028	CCDS11694
53344	CCDS75993
53344	CCDS35335
53344	
5343	CCDS33238
5343	
100505633	
221937	CCDS34591
221937	
150094	CCDS33575
150094	
8519	CCDS41584
8519	
102724301	
81855	
81855	CCDS7508
642475	CCDS47928
100996492	
4837	
4837	CCDS8368
100129464	
93659	CCDS12752
2949	CCDS811
2949	
729987	
5004	CCDS6803
5004	
55081	CCDS2951
55081	
64755	
64755	CCDS10715
3857	CCDS32654
3857	
157769	
157769	CCDS6346
79038	CCDS55948
79038	
79038	CCDS9985
5009	CCDS14247
5009	
64844	CCDS2210
64844	
64844	CCDS63039
64844	CCDS63038
220416	
220416	CCDS61325
100861402	
6505	CCDS6452
6505	
93034	CCDS33149
93034	
93034	CCDS33150
6559	CCDS45491
6559	CCDS10770
6559	CCDS58464
6559	
7903	CCDS4091
7903	CCDS47252
7903	
2793	
2793	CCDS11545
101928525	
347475	CCDS48171
7700	
7700	CCDS33931
54939	CCDS10277
54939	CCDS66835
54939	
54939	CCDS66834
54939	CCDS73764
2077	CCDS12600
2077	CCDS77308
2077	
85416	CCDS9494
50485	
50485	CCDS2403
6399	CCDS48082
6399	CCDS48083
6399	
10260	
10260	CCDS53949
10260	CCDS45285
414325	CCDS43701
122402	CCDS9987
122402	
285830	
101409254	
403	CCDS7538
3672	CCDS3955
3672	
415116	CCDS33678
415116	
9975	CCDS33718
9975	
11074	CCDS34374
60437	CCDS13485
60437	
60437	CCDS13486
147670	CCDS58683
147670	
29109	
29109	CCDS10834
6386	
6386	CCDS6172
6386	CCDS47862
6386	CCDS47863
29991	
29991	CCDS78455
29991	CCDS78456
29991	CCDS6992
51012	CCDS42893
51012	CCDS58783
51012	
2589	
2589	CCDS11915
2928	CCDS13757
27315	
27315	CCDS73244
27315	CCDS44523
27315	CCDS7747
27315	CCDS58113
27315	CCDS58112
27315	CCDS73245
50488	CCDS45588
50488	
50488	CCDS45589
50488	CCDS45590
51274	CCDS3444
51274	
768	CCDS6585
768	
23294	CCDS4798
23294	
8539	
8539	CCDS44572
8539	CCDS44573
8539	CCDS31465
10954	
10954	CCDS3020
7516	
7516	CCDS5933
342900	
22948	CCDS3877
22948	
22948	CCDS77996
8912	CCDS45375
8912	CCDS45376
8912	
201595	
201595	CCDS2650
84859	
84859	CCDS3330
146310	
146310	CCDS58405
140856	CCDS13139
1816	CCDS3405
1870	CCDS236
1870	
152742	
6713	
6713	CCDS47918
91272	CCDS4389
91272	CCDS54951
91272	
949	CCDS45008
949	
949	CCDS9259
10481	CCDS11536
6234	
6234	CCDS45953
118491	
118491	CCDS7324
5537	CCDS6861
5537	
5537	CCDS48018
5537	CCDS48019
114757	CCDS11746
114757	
340113	
122945	CCDS45142
122945	
81602	CCDS9415
81602	
102724684	
51133	CCDS1515
51133	
4750	CCDS47162
4750	CCDS56350
4750	CCDS56349
4750	CCDS56351
4750	CCDS56348
4750	
104326055	
401466	CCDS55255
401466	CCDS78351
401466	
283149	CCDS8403
283149	
23607	CCDS34472
23607	
105374524	
202459	
51306	CCDS4195
51306	CCDS47270
51306	CCDS47269
51306	
10490	CCDS9786
10490	
440087	CCDS41759
65996	
5284	CCDS1474
5284	
140901	CCDS13024
140901	
84717	CCDS42472
84717	CCDS59336
84717	
644945	
51339	
51339	CCDS41961
51339	CCDS9736
3562	CCDS4149
79987	CCDS48004
79987	
90987	
728833	CCDS72855
2495	
2495	CCDS41655
390083	CCDS41614
100507347	
50836	CCDS8632
7424	CCDS43285
7424	
6451	CCDS14449
6451	
162993	
162993	CCDS42496
100302691	
5054	CCDS5711
100049716	
79039	CCDS44984
79039	CCDS31907
79039	
7471	CCDS8776
7471	
4759	CCDS2501
403315	
193629	
165257	CCDS42737
3593	CCDS4346
144608	CCDS8667
144608	
54482	
54482	CCDS765
101060146	
813	CCDS56508
813	CCDS56507
813	CCDS5805
813	CCDS47703
813	CCDS56506
813	
388372	
84153	
84153	CCDS8111
219938	CCDS8493
8038	CCDS7653
8038	CCDS7654
8038	
57573	CCDS12945
57573	
4585	
342977	
342977	CCDS42511
101929378	
91948	
255649	
100130386	
9820	CCDS4881
9820	
9820	CCDS55003
64400	CCDS10749
64400	CCDS76866
64400	
116379	CCDS5183
116379	CCDS5182
116379	CCDS5184
