EntrezGene ID	Affy HG U133A probeset
4853	
4853	
4853	
4853	
4853	
4853	
4853	
115265	
115265	
115265	
56142	211811_s_at
56142	211811_s_at
56142	210674_s_at
56142	
26175	213246_at
26175	213246_at
26740	
1087	
1087	
1087	
1607	216307_at
1607	216307_at
1607	216307_at
1607	
1607	
1607	
1607	
1607	
1607	
1607	
1607	
1607	
1607	216307_at
51302	220432_s_at
51302	
51302	
51302	
51302	220432_s_at
22990	215175_at
22990	213173_at
22990	213159_at
22990	
22990	213159_at
22990	
22990	
22990	
22990	
22990	213159_at
22990	
22990	
22990	
22990	
22990	213173_at
22990	213159_at
22990	213159_at
3809	208198_x_at
3809	211532_x_at
3809	208203_x_at
3809	216552_x_at
3809	208198_x_at
3809	216552_x_at
654817	204961_s_at
654817	214084_x_at
2137	
2137	211051_s_at
2137	
2137	
2137	
2137	209202_s_at
2137	211051_s_at
2137	209202_s_at
2137	
2137	
2137	
2137	211051_s_at
2137	211051_s_at
2137	209202_s_at
2137	211051_s_at
2137	211051_s_at
80352	
80352	
168537	
283208	
283208	
283208	
283208	
283208	
283208	
283208	
144406	209334_s_at
144406	
144406	
144406	
144406	
144406	
144406	
144406	
144406	
4921	
4921	
4921	205168_at
4921	205168_at
4921	
4921	
23682	219412_at
23682	219412_at
23682	219412_at
6992	
6992	
6992	
6992	
6992	
6992	
128372	
105372277	
374407	
374407	
374407	
374407	
374407	
9719	206629_at
9719	206629_at
9719	206629_at
2548	
2548	
2548	202812_at
2548	
2548	202812_at
2548	
2548	
2548	
2548	202812_at
60490	219066_at
60490	
60490	219066_at
60490	219066_at
60490	
60490	219066_at
60490	
60490	219066_at
60490	219066_at
60490	
60490	
29107	218708_at
57291	
57291	
57291	
57291	
57291	
349075	
349075	
349075	
349075	
349075	
349075	
105378952	
348840	
348840	
348840	
348840	
405	218222_x_at
405	210828_s_at
405	218221_at
405	218222_x_at
405	210828_s_at
405	218221_at
405	218222_x_at
405	210828_s_at
405	218221_at
405	218222_x_at
405	210828_s_at
405	218222_x_at
405	210828_s_at
405	
405	
405	
405	210828_s_at
405	
405	
405	
2762	214106_s_at
2762	214106_s_at
2762	214106_s_at
2762	214106_s_at
2762	204875_s_at
2762	214106_s_at
2762	204875_s_at
2762	214106_s_at
2762	204875_s_at
2762	204875_s_at
2762	204875_s_at
2762	
2762	
282966	
282966	
282966	
282966	
2673	202721_s_at
2673	202722_s_at
2673	
2673	
2673	202721_s_at
2673	202722_s_at
51560	210127_at
51560	221792_at
51560	
51560	210127_at
51560	
51560	
51560	
51560	210127_at
51560	221792_at
7408	
7408	202205_at
7408	
7408	
7408	202205_at
7408	
7408	202205_at
7408	
7408	
7408	202205_at
7408	202205_at
65122	208312_s_at
54472	217930_s_at
54472	217930_s_at
54472	217930_s_at
54472	217930_s_at
54472	217930_s_at
54472	217930_s_at
54472	217930_s_at
54472	
54472	
54472	
54472	
54472	
54472	
400569	
400569	
400569	
387266	
2301	220621_at
728290	
2649	207742_s_at
2649	211402_x_at
2649	210392_x_at
2649	210391_at
2649	207742_s_at
2649	211402_x_at
2649	210392_x_at
2649	207742_s_at
2649	211402_x_at
2649	210392_x_at
2649	207742_s_at
2649	211402_x_at
2649	210392_x_at
2649	
230	202022_at
230	202022_at
230	202022_at
230	
230	
230	
230	
230	
230	
30827	48580_at
30827	218058_at
30827	48580_at
30827	218058_at
30827	48580_at
30827	218058_at
30827	48580_at
30827	218058_at
30827	48580_at
30827	218058_at
30827	48580_at
30827	218058_at
30827	48580_at
30827	218058_at
30827	48580_at
30827	218058_at
30827	48580_at
30827	218058_at
30827	218058_at
30827	
30827	
30827	
30827	
30827	
30827	
30827	
9560	
9560	
9560	
9560	
9560	
9560	
9560	
9560	
9560	
9560	
170589	
170589	
170589	
2235	203115_at
2235	203116_s_at
2235	203115_at
2235	203116_s_at
2235	203116_s_at
2235	
2235	
2235	
2235	
2235	
2235	
2235	
286464	
286464	
286464	
286464	
286464	
286464	
286464	
286464	
7372	202707_at
7372	202706_s_at
7372	215165_x_at
7372	202707_at
7372	202706_s_at
7372	215165_x_at
7372	202707_at
7372	202706_s_at
7372	215165_x_at
7372	202707_at
7372	202706_s_at
7372	215165_x_at
7372	202707_at
7372	202707_at
7372	202706_s_at
7372	215165_x_at
7372	202707_at
7372	202706_s_at
7372	215165_x_at
7372	
7372	202706_s_at
7372	202707_at
7372	202706_s_at
7372	215165_x_at
7372	
9308	204440_at
9308	204440_at
3597	201887_at
3597	201888_s_at
3597	211612_s_at
3597	210904_s_at
3597	210904_s_at
3597	210904_s_at
4624	214468_at
4624	204737_s_at
4624	
4624	214468_at
4624	204737_s_at
80304	219120_at
80304	219120_at
80304	
8744	206907_at
6237	212647_at
6237	212647_at
219285	
219285	
219285	
219285	
219285	
219285	
219285	
219285	
219285	
6783	219934_s_at
6783	219934_s_at
6783	
7150	208901_s_at
389125	
389125	
6812	
6812	
6812	202260_s_at
6812	
6812	
6812	202260_s_at
6812	
6812	
6812	
6812	202260_s_at
6812	
6812	
6812	202260_s_at
5021	206825_at
5021	
5021	
5021	
148231	
148231	
148231	
148231	
148231	
148231	
148231	
22900	
22900	
22900	
22900	204950_at
22900	
22900	204950_at
22900	
22900	
22900	
22900	
22900	
22900	
22900	
22900	
22900	
22900	
22900	
22900	
22900	
22900	
22900	
22900	
22900	
22900	
22900	
22900	
22900	
22900	
22900	204950_at
22900	204950_at
22900	
26534	
54550	215005_at
54550	215005_at
54550	
54550	
54550	215005_at
2553	204618_s_at
2553	206173_x_at
2553	204618_s_at
2553	206173_x_at
2553	206173_x_at
2553	206173_x_at
2553	206173_x_at
2553	206173_x_at
2553	206173_x_at
2553	
2553	
2553	
2553	205511_at
2553	205510_s_at
2553	206173_x_at
55056	204618_s_at
55056	206173_x_at
55056	204618_s_at
55056	206173_x_at
55056	206173_x_at
55056	206173_x_at
55056	206173_x_at
55056	206173_x_at
55056	206173_x_at
55056	
55056	
55056	
55056	205511_at
55056	205510_s_at
55056	206173_x_at
8875	205922_at
8875	205922_at
8875	205922_at
8875	205922_at
8875	
8875	205922_at
8875	205922_at
8875	205922_at
8875	205922_at
8875	
8875	
8875	
8875	
8875	
8875	
8875	
3640	214572_s_at
3640	214400_at
3640	214572_s_at
3640	214400_at
3640	214572_s_at
3640	214400_at
7106	209264_s_at
7106	209263_x_at
7106	209264_s_at
7106	209263_x_at
7106	
7106	209264_s_at
7106	209264_s_at
7106	209263_x_at
7106	209264_s_at
7106	
7106	
7106	209264_s_at
7106	209263_x_at
7106	209264_s_at
7106	209263_x_at
7106	209264_s_at
7106	209263_x_at
7106	209264_s_at
7106	209263_x_at
7106	209264_s_at
7106	209264_s_at
7106	209263_x_at
7106	209264_s_at
7106	209264_s_at
7106	209263_x_at
7106	209264_s_at
7106	209263_x_at
7106	209264_s_at
7106	209263_x_at
7106	209264_s_at
7106	209263_x_at
7106	209264_s_at
7106	209263_x_at
23092	215955_x_at
23092	205068_s_at
23092	205069_s_at
23092	215955_x_at
23092	205068_s_at
23092	205069_s_at
23092	
23092	
23092	
23092	
23092	
23092	
23092	
23092	
23092	
23092	215955_x_at
23092	205068_s_at
23092	215955_x_at
23092	205068_s_at
23092	
23092	
23092	
23092	
23092	215955_x_at
23092	205068_s_at
23092	205069_s_at
23092	
23092	
134829	
134829	
144360	
105375014	
384	203946_s_at
384	203945_at
384	
384	
384	203946_s_at
384	203945_at
11022	
11022	221053_s_at
11022	221052_at
11022	
11022	
11022	
11022	
11022	
11022	
11022	
11022	
11022	
11022	
11022	
11022	
11022	221053_s_at
11022	221052_at
55195	220084_at
55195	
55195	
55195	
55195	
55195	
55195	
55195	
55195	
55195	
55195	
283768	
283768	
283768	
283768	
283768	
283768	
283768	
283768	
6547	
6547	
6547	
6547	
6547	
6547	
6547	
6547	
6547	
6547	
3805	
3805	
3805	
3805	
51326	210718_s_at
51326	
51326	
51326	
51326	
51326	
51326	
100506084	210718_s_at
100506084	
100506084	
100506084	
100506084	
100506084	
100506084	
100996709	210718_s_at
100996709	
100996709	
100996709	
100996709	
100996709	
100996709	
4588	
4588	
4588	
4588	
4588	
84515	
84515	
84515	
84515	
84515	
80114	213429_at
80114	
80114	220580_at
4528	203095_at
4528	203095_at
4528	
4528	
4528	
4528	
4528	
4528	
4528	
4528	
4528	
4528	203095_at
4779	
4779	
4779	200758_s_at
4779	200759_x_at
4779	214179_s_at
4779	200758_s_at
4779	200759_x_at
4779	214179_s_at
4779	200758_s_at
4779	200759_x_at
4779	214179_s_at
4779	
4779	
4779	200758_s_at
4779	200759_x_at
4779	214179_s_at
4779	
4779	
4779	
4779	
4779	
4779	
4779	
4779	
4779	
4779	
4779	
4779	
4779	
4779	
4779	
401134	
64858	219490_s_at
64858	219490_s_at
23408	219185_at
23408	219185_at
23408	
23408	221010_s_at
23408	219185_at
23408	219185_at
101928489	
57805	
57805	
57805	
57805	
57805	
57805	
57805	
57805	
57805	
57805	
57805	
57805	
57805	
57805	
404220	
404220	
404220	
404220	
404220	
404220	
404220	
105369900	
101929086	
26212	216522_at
387778	
113230	
113230	
113230	
113230	
129138	
129138	
129138	
129138	
129138	
129138	
129138	
129138	
129138	
129138	
129138	
129138	
100874261	
100874261	
100874261	
100874261	
100874261	
100874261	
100874261	
100874261	
100874261	
100874261	
100874261	
100874261	
100874261	
100874261	
100874261	
7266	202416_at
7266	202416_at
7266	202416_at
7266	202416_at
7266	202416_at
7266	
7266	
7266	
7266	
7266	
7266	
7266	
7266	
7266	
7266	
7266	
7266	
7266	
7266	
7266	
7266	
7266	
7266	
64084	219414_at
64084	
64084	219414_at
606293	
606293	
606293	
127281	
127281	
127281	
127281	
127281	
127281	
127281	
127281	
127281	
127281	
127281	
127281	
127281	
127281	
127281	
255061	
255061	
255061	
255061	
255061	
255061	
255061	
255061	
26219	
8666	208887_at
8666	208887_at
8666	208887_at
8666	208887_at
8666	208887_at
8666	208887_at
8666	208887_at
8666	
8666	
8666	
8666	
8666	
8666	
8666	
8666	
343637	
343637	
414778	
414778	
157983	
3839	221503_s_at
3839	221502_at
3839	
10463	202614_at
10463	202614_at
10463	
10463	
10463	202614_at
678655	
678655	
678655	
678655	
678655	
678655	
678655	
678655	
678655	
27237	208009_s_at
27237	208009_s_at
27237	208009_s_at
27237	
27237	
27237	
27237	208009_s_at
9034	211434_s_at
9034	
9034	211434_s_at
9034	211434_s_at
9034	211434_s_at
9034	211434_s_at
9034	
105371027	
89890	
4277	
4277	
4277	
4712	203613_s_at
4712	203613_s_at
4712	203613_s_at
89797	218330_s_at
89797	218330_s_at
89797	218330_s_at
89797	
89797	
89797	
89797	
89797	
89797	
89797	
89797	
89797	
89797	
89797	
89797	218330_s_at
89797	218330_s_at
100128682	
100128682	
100128682	
100128682	
100128682	
100128682	
100128682	
101928161	
101928161	
101928161	
256691	
256691	
3812	211688_x_at
3812	216907_x_at
3812	207313_x_at
3812	207314_x_at
3812	211688_x_at
3812	216907_x_at
3812	207313_x_at
3812	207314_x_at
57704	
57704	
57704	
57704	
57704	
57704	
57704	
57704	
604	203140_at
604	215990_s_at
604	203140_at
604	215990_s_at
604	215990_s_at
604	215990_s_at
604	
604	
604	
604	
604	
604	
604	203140_at
604	215990_s_at
55721	206650_at
55721	206650_at
55721	206650_at
100507362	
100507362	
390197	
118425	
118425	
26002	209708_at
26002	209708_at
26002	
26002	
105371115	
105371115	
105371115	
85456	
85456	
85456	
85456	
85456	
85456	
85456	
165829	
165829	
165829	
165829	
165829	
5028	207455_at
164237	
51478	220081_x_at
51478	
51478	
51478	
51478	220081_x_at
51478	
51478	
51478	
51478	220081_x_at
51478	
145508	
145508	
145508	
145508	
145508	
145508	
145508	
145508	
145508	
145508	
145508	
145508	
145508	
145508	
145508	
145508	
2	
2	
2	
2	217757_at
2	
2	
2	
2	
2	
2	
2	
2	
2	
10016	203415_at
10016	
10016	203415_at
10016	203415_at
10016	
10016	203415_at
10016	
10016	
10016	203415_at
10016	203415_at
10016	203415_at
10016	203415_at
10016	203415_at
10016	203415_at
3396	204868_at
3396	204868_at
3396	
3396	204868_at
728040	
728040	
728040	
55777	
55777	
55777	
55777	
55777	
55777	
55777	
55777	
55777	220195_at
55777	
55777	
55777	
55777	
55777	
55777	
387267	
387267	
10214	216471_x_at
10214	210497_x_at
10214	211670_x_at
10214	207666_x_at
10214	216471_x_at
10214	210497_x_at
10214	211670_x_at
10214	207666_x_at
10214	211731_x_at
10214	
27173	217778_at
27173	217778_at
27173	217778_at
27173	217778_at
27173	217778_at
27173	
27173	
27173	
27173	217778_at
27173	217778_at
27173	217778_at
55664	
55664	219343_at
55664	
6942	
6942	
6942	
6942	
101055625	
101055625	
101055625	
1041	
29986	220413_at
29986	220413_at
29986	
100129794	
80150	218857_s_at
80150	
80150	218857_s_at
80150	
80150	
80150	
80150	
80150	
80150	218857_s_at
80150	218857_s_at
80150	218857_s_at
8694	203669_s_at
8694	
8694	203669_s_at
8694	203669_s_at
8694	203669_s_at
8694	203669_s_at
8694	
8694	
85002	65585_at
85002	65585_at
85002	65585_at
85002	65585_at
85002	65585_at
85002	65585_at
85002	65585_at
85002	
85002	65585_at
85002	
85002	
85002	
85002	
85002	
85002	
85002	
85002	
85002	
85002	
653333	65585_at
653333	65585_at
653333	65585_at
653333	65585_at
653333	65585_at
653333	65585_at
653333	65585_at
653333	
653333	65585_at
653333	
653333	
653333	
653333	
653333	
653333	
653333	
653333	
653333	
653333	
100287013	65585_at
100287013	65585_at
100287013	65585_at
100287013	65585_at
100287013	65585_at
100287013	65585_at
100287013	65585_at
100287013	
100287013	65585_at
100287013	
100287013	
100287013	
100287013	
100287013	
100287013	
100287013	
100287013	
100287013	
100287013	
22992	208988_at
22992	208989_s_at
22992	208987_s_at
22992	208988_at
22992	208989_s_at
22992	208987_s_at
22992	
22992	
22992	
22992	208988_at
22992	208989_s_at
22992	208987_s_at
22992	208989_s_at
22992	208987_s_at
22992	
22992	
22992	208989_s_at
22992	208987_s_at
22992	
22992	
22992	
22992	208988_at
22992	208989_s_at
22992	208987_s_at
22992	
84366	
5481	204186_s_at
5481	204185_x_at
5481	204186_s_at
5481	204185_x_at
5481	204186_s_at
5481	204185_x_at
246312	
246312	
246312	
100289097	215160_x_at
100134869	
100134869	
100134869	
100134869	
3700	206287_s_at
3700	37201_at
3700	206287_s_at
3700	37201_at
3700	206287_s_at
3700	37201_at
3700	37201_at
3700	206287_s_at
3700	206287_s_at
3700	37201_at
3700	206287_s_at
3700	
3700	
3700	
3700	
3700	
3700	
3700	
3700	
55084	218974_at
55084	
55084	
55084	
221191	
221191	
221191	
221191	
221191	
221191	
101928460	
80117	220468_at
2152	204363_at
2152	204363_at
2152	
2152	
389177	217016_x_at
389177	
389177	
389177	
389177	
80856	
80856	
80856	
80856	
80856	
80856	
80856	
80856	
80856	
80856	
80856	
80856	
51119	
51119	
51119	
51119	
51119	
8462	
8462	218486_at
8462	
8462	
8462	218486_at
8462	218486_at
4256	202291_s_at
4256	202291_s_at
4256	202291_s_at
4256	202291_s_at
92906	
92906	
92906	
92906	
92906	
92906	
92906	
92906	
92906	
92906	
92906	
92906	
339512	
339512	
339512	
339512	
339512	
79873	219665_at
79873	219665_at
8532	211062_s_at
8532	
8532	211062_s_at
8532	211062_s_at
8532	
8532	
8532	
8532	211062_s_at
8532	211062_s_at
721	
721	
721	
721	
721	
721	
721	
721	
721	
721	
721	
721	
721	
721	
170680	
143458	
143458	
143458	
143458	
143458	
143458	
122953	
122953	
122953	
122953	
122953	
122953	
122953	
162515	
162515	
162515	
162515	
83887	
83887	
83887	
56259	221021_s_at
56259	
56259	221021_s_at
56259	221021_s_at
56259	221021_s_at
56259	221021_s_at
56259	221021_s_at
56259	221021_s_at
56259	221021_s_at
56259	221021_s_at
166752	
166752	
131034	
131034	
131034	
131034	
131034	
131034	
131034	
131034	
131034	
131034	
131034	
131034	
131034	
131034	
22874	205093_at
22874	205093_at
22874	
22874	
105376671	
105376671	
55624	217944_at
55624	
55624	
55624	217944_at
55624	
55624	
55624	
55624	
55624	
55624	217944_at
139422	
139422	
84516	209231_s_at
84516	209232_s_at
84516	209231_s_at
84516	
84516	
84516	
84516	
84516	
84516	209231_s_at
84516	209232_s_at
163087	
163087	
163087	
163087	
163087	
163087	
163087	
163087	
8733	
8733	
8733	215690_x_at
8733	201618_x_at
8733	211060_x_at
8733	201618_x_at
8733	
8733	
8733	215690_x_at
8733	201618_x_at
8733	211060_x_at
8733	
8733	
8733	
8733	201618_x_at
8733	
8733	201618_x_at
8733	215690_x_at
8733	201618_x_at
8733	211060_x_at
8733	215690_x_at
8733	201618_x_at
8733	211060_x_at
8733	215690_x_at
8733	201618_x_at
8733	211060_x_at
8733	215690_x_at
8733	201618_x_at
8733	211060_x_at
8733	215690_x_at
8733	201618_x_at
8733	211060_x_at
254879	
105378231	
123016	
123016	
123016	
123016	
123016	
123016	
123016	
123016	
123016	
123016	
123016	
123016	
123016	
123016	
123016	
123016	
123016	
163782	
163782	
163782	
163782	
101929338	
6618	204104_at
6618	
6618	
6618	204104_at
6618	204104_at
6618	204104_at
3269	205580_s_at
3269	205580_s_at
3269	205579_at
3269	
3269	205580_s_at
3269	205579_at
221078	
221078	
221078	
221078	
221078	
221078	
221078	
221078	
647589	
647589	
3804	
3804	
65055	204364_s_at
65055	204365_s_at
65055	
65055	
65055	
65055	
65055	
65055	
65055	
65055	204364_s_at
65055	204365_s_at
65055	204364_s_at
65055	204365_s_at
65055	204364_s_at
65055	204365_s_at
58530	
58530	
58530	
58530	
157739	
157739	
157739	
157739	
10445	
10445	202556_s_at
10445	202556_s_at
10445	202556_s_at
10445	202556_s_at
10445	202556_s_at
10445	202556_s_at
10445	202556_s_at
10445	202556_s_at
10445	202556_s_at
10445	
10445	
10445	
10445	
10445	
10445	202556_s_at
6414	201427_s_at
6414	201427_s_at
6414	201427_s_at
6414	201427_s_at
6414	
6414	201427_s_at
6414	201427_s_at
6414	
6414	
6414	
6414	
6414	
6414	
6414	
6414	
3804	
3804	
3804	
3804	
3804	
503693	
64773	
64773	
64773	
64773	
64773	
64773	
102060414	
51023	
51023	220103_s_at
51023	220103_s_at
51023	
51023	
51023	220103_s_at
51023	220103_s_at
51023	220103_s_at
51023	
143684	
143684	
143684	
143684	
143684	
143684	
143684	
143684	
143684	
143684	
143684	
143684	
143684	
51294	219656_at
51294	
51294	
9696	216419_at
9696	206274_s_at
9696	
9696	
9696	
9696	216419_at
9696	
9696	
9696	
9696	
9696	
9696	
9696	
54584	220762_s_at
54584	220762_s_at
54584	220762_s_at
54584	220762_s_at
54584	
54584	
50813	209029_at
50813	209029_at
50813	209029_at
50813	209029_at
50813	209029_at
50813	
50813	209029_at
50813	
50813	
50813	209029_at
50813	209029_at
50813	
50813	209029_at
50813	
50813	
50813	
50813	209029_at
50813	
50813	
50813	
50813	209029_at
50813	209029_at
9218	208780_x_at
9218	
9218	
9218	
9218	
9218	208780_x_at
9218	208780_x_at
9218	208780_x_at
9218	
56648	220198_s_at
56648	220198_s_at
56648	
56648	
56648	
138883	
138883	
51447	218192_at
51447	
51447	
51447	
51447	
51447	
51447	
51447	
51447	
51447	
51447	
51447	
51447	
51447	
51447	
51447	
51447	
51447	
51447	
51447	
51447	
51447	
51447	
51447	
51447	
51447	
51447	
51447	
8367	206951_at
253639	
253639	
253639	
253639	
90576	205928_at
90576	205928_at
90576	205928_at
90576	
26696	
8861	35160_at
8861	203451_at
8861	
8861	
8861	35160_at
8861	203451_at
54858	219891_at
54858	
54858	
54858	
54858	
54858	
54858	
54858	
54858	
79269	219001_s_at
79269	
79269	219001_s_at
79269	
79269	219001_s_at
1609	207562_at
1609	207562_at
1609	
1609	
1609	
339983	
339983	
9934	206637_at
9934	
9934	
56894	219723_x_at
56894	
56894	
56894	219723_x_at
56894	219723_x_at
56894	
56894	219723_x_at
56894	219723_x_at
56894	
56894	
56894	
56894	
56894	
56894	219723_x_at
56894	
56894	219723_x_at
56894	219723_x_at
56894	219723_x_at
100506237	
55974	219125_s_at
55974	219125_s_at
55974	219125_s_at
55974	219125_s_at
55974	219125_s_at
55974	219125_s_at
55974	219125_s_at
55974	219125_s_at
55974	219125_s_at
55974	219125_s_at
55974	
55974	219125_s_at
55974	219125_s_at
55974	219125_s_at
348303	
348303	
348303	
348303	
348303	
11321	
11321	
11321	
11321	209313_at
11321	209313_at
11321	
11321	
11321	209313_at
11321	
11321	209313_at
11321	209313_at
11321	209313_at
283140	
283140	
283140	
283140	
283140	
29796	218190_s_at
29796	218190_s_at
29796	218190_s_at
1175	208074_s_at
1175	211047_x_at
1175	202120_x_at
1175	208074_s_at
1175	211047_x_at
1175	202120_x_at
1175	208074_s_at
1175	211047_x_at
1175	202120_x_at
1175	211047_x_at
1175	202120_x_at
1175	208074_s_at
1175	211047_x_at
1175	202120_x_at
1175	211047_x_at
1175	208074_s_at
1175	211047_x_at
1175	202120_x_at
1175	211047_x_at
1175	202120_x_at
1175	208074_s_at
1175	211047_x_at
1175	
401463	
401463	
5999	204337_at
5999	204339_s_at
5999	204338_s_at
5999	204338_s_at
5999	204337_at
5999	204339_s_at
5999	204338_s_at
5999	
5999	204338_s_at
5999	204337_at
5999	204339_s_at
5999	204338_s_at
5999	204337_at
5999	204339_s_at
5999	204338_s_at
5999	204338_s_at
5999	204338_s_at
5999	204338_s_at
145553	
145553	
145553	
145553	
145553	
145553	
145553	
145553	
145553	
145553	
374977	
374977	214147_at
374977	
374977	214147_at
374977	214147_at
374977	
374977	214147_at
374977	214147_at
374977	
374977	214147_at
374977	
374977	214147_at
374977	
219578	
219578	
2948	204149_s_at
2948	
2948	
2948	204149_s_at
2948	204149_s_at
2948	210912_x_at
2948	204149_s_at
2948	204149_s_at
2948	204149_s_at
2948	204149_s_at
2948	
2948	
2948	204149_s_at
2948	204418_x_at
2948	204550_x_at
2948	215333_x_at
3813	
3813	
3813	
100506599	
100506599	
100506599	
100506599	
148213	
148213	
148213	
51131	
51131	
51131	221816_s_at
51131	
51131	
51131	
51131	
51131	
51131	
51131	
51131	221816_s_at
51131	
51131	221816_s_at
51131	221816_s_at
51131	
51131	
51131	221816_s_at
51131	221816_s_at
51131	221816_s_at
100507661	
23632	219464_at
23632	
23632	219464_at
23632	
23632	219464_at
2879	201106_at
2879	201106_at
2879	201106_at
2879	201106_at
2879	201106_at
2879	201106_at
2879	
2879	201106_at
2879	201106_at
2879	201106_at
2879	201106_at
2879	201106_at
2879	201106_at
22982	212503_s_at
22982	212504_at
22982	
22982	
22982	
22982	212503_s_at
22982	212504_at
80264	206829_x_at
80264	
80264	
80264	
80264	
80264	206829_x_at
259197	
259197	
259197	
259197	
259197	
259197	
259197	
57569	
57569	
57569	
57569	
57569	
57569	
197187	
197187	
197187	
197187	
197187	
197187	
54577	206094_x_at
54577	208596_s_at
54577	215125_s_at
54577	204532_x_at
54577	207126_x_at
54577	
9902	209280_at
9902	37408_at
9902	
9902	
9902	209280_at
9902	37408_at
9902	
9902	209280_at
9902	37408_at
9902	
729307	
134266	
134266	
134266	
134266	
7746	
7746	
7746	205181_at
7746	205181_at
7746	205181_at
7746	
7746	205181_at
7746	205181_at
55148	218108_at
55148	
55148	
55148	
55148	
55148	
55148	
55148	
140467	219379_x_at
140467	219379_x_at
140467	219379_x_at
60675	
60675	
55088	219844_at
55088	219844_at
55088	
55088	
55088	
55088	
788	203658_at
788	203658_at
788	203658_at
788	203658_at
89869	
89869	
89869	
89869	
89869	
89869	
89869	
89869	
89869	
89869	
89869	
89869	
89869	
89869	
89869	
89869	
89869	
89869	
89869	
388830	
23275	209578_s_at
23275	207448_at
23275	209578_s_at
23275	207448_at
23275	207449_s_at
23275	209578_s_at
23275	207448_at
23275	209578_s_at
23275	207448_at
23275	
23275	
23275	207449_s_at
23275	207449_s_at
23275	
23275	
23275	
23275	
23275	209578_s_at
23275	207448_at
23275	209578_s_at
23275	207448_at
101409253	
27349	213132_s_at
27349	213132_s_at
27349	
27349	
64750	205596_s_at
64750	205596_s_at
64750	205596_s_at
64750	
64750	
64750	
64750	
390061	
115273	
115273	
79897	
79897	
79897	
79897	
79897	
79897	
79897	
79897	
79897	
94039	
94039	
94039	
94039	
94039	
94039	
94039	
94039	
440603	
440603	
440603	
440603	
440603	
440603	
3781	220116_at
3781	220116_at
3781	220116_at
3781	220116_at
3781	
3781	220116_at
3781	220116_at
3781	220116_at
3781	220116_at
26122	
26122	
26122	
26122	
26122	
26122	
340980	
83888	
83888	
255082	
255082	
255082	
255082	
255082	
255082	
255082	
255082	
144501	
144501	
144501	
192670	219190_s_at
192670	
192670	219190_s_at
92799	
92799	
92799	
92799	
92799	
92799	
92799	
92799	
92799	
92799	
92799	
92799	
92799	
92799	
92799	
92799	
92799	
92799	
92799	
92799	
92799	
92799	
92799	
92799	
92799	
92799	
92799	
92799	
399761	
399761	
3352	207368_at
26298	
26298	219850_s_at
26298	219850_s_at
26298	
26298	
26298	
26298	
26298	
26298	
26298	
26298	
26298	
5913	211570_s_at
5913	
5913	211570_s_at
5913	211570_s_at
5913	211570_s_at
84258	
84258	
84258	
84258	
84258	
84258	
84258	
100506394	
100131655	
391123	
4758	
4758	
4758	
4758	
4758	
9766	202181_at
9766	
9766	
440829	
440829	
7031	205009_at
221545	
221545	
221545	
221545	
221545	
221545	
221545	
221545	
2877	202831_at
2877	202831_at
2877	202831_at
2877	202831_at
2877	202831_at
90161	
90161	
90161	
90161	
90161	
404665	
7626	
7626	214813_at
7626	213659_at
7626	214813_at
7626	213659_at
7626	214813_at
7626	213659_at
284207	
284207	
284207	
284207	
284207	
1473	207925_at
340719	
340719	
189	210327_s_at
189	210326_at
189	
189	210326_at
189	210327_s_at
189	206957_at
138882	
138882	
3133	
3133	
3133	
1446	208350_at
1446	
1446	208350_at
1446	208350_at
1446	
1446	208350_at
102216268	
102216268	
101929620	
58472	217995_at
58472	
58472	
58472	
58472	217995_at
58472	
58472	
58472	
23285	214098_at
101927917	
101927917	
3117	
3117	
3118	
3118	
495	207139_at
495	207139_at
495	
495	
2781	204993_at
2781	
2781	
101928404	
84869	
84869	
84869	213626_at
84869	
84869	
84869	
84869	
11156	209695_at
11156	206574_s_at
11156	209695_at
11156	206574_s_at
11156	
11156	209695_at
11156	206574_s_at
11156	209695_at
11156	206574_s_at
11156	214223_at
11156	209695_at
11156	206574_s_at
11156	214223_at
100130889	
54976	218081_at
54976	50314_i_at
54976	218081_at
54976	50314_i_at
54976	218081_at
54976	50314_i_at
54976	218081_at
54976	50314_i_at
101929069	
10487	200625_s_at
10487	213798_s_at
10487	200625_s_at
10487	213798_s_at
10487	
10487	
10487	
10487	
10487	
10487	
10487	
10487	200625_s_at
10487	213798_s_at
10487	200625_s_at
10487	213798_s_at
10487	
10487	
10487	
10487	
10487	
10487	200625_s_at
10487	213798_s_at
10487	200625_s_at
10487	213798_s_at
10487	200625_s_at
10487	213798_s_at
9622	
9622	
9622	
9622	
9622	
9622	
9622	
9622	
124751	
124751	
1388	
1388	
1388	
1388	
1388	
1388	
1388	
1388	
440498	
440498	
440498	
440498	
440498	
26576	205957_at
26576	206216_at
26576	
26576	206216_at
26576	206216_at
26576	
26576	206216_at
26576	206216_at
26576	206216_at
151742	
151742	
151742	
151742	
151742	
3115	
3115	
3115	
3115	
3115	
3115	
3115	
3115	
3115	
10887	
10887	
10887	
10887	
10887	
10887	
10887	
200558	
200558	
200558	
200558	
200558	
200558	
200558	
131870	
131870	
131870	
29967	220254_at
29967	219631_at
29967	220253_s_at
29967	220254_at
29967	219631_at
29967	220253_s_at
29967	220254_at
29967	219631_at
29967	220253_s_at
29967	220254_at
29967	220254_at
29967	
29967	
3802	
3122	
3122	
3122	
3122	
3122	
3122	
3122	
3122	
3122	
3122	
3122	
3122	
133746	
