hgnc_id	hgnc	previous	synonyms	entrez
HGNC:13524	PTTG1IP	C21orf3, C21orf1	PBF	754
HGNC:9691	PTTG2			10744
HGNC:13422	PTTG3P	PTTG3		26255
HGNC:20055	PTTG4P			326315
HGNC:9692	PTX3	TNFAIP5	TSG-14	5806
HGNC:14171	PTX4	C16orf38		390667
HGNC:9693	PUAB1~withdrawn			
HGNC:9694	PUAB2~withdrawn			
HGNC:9695	PUAB3~withdrawn			
HGNC:9696	PUAB4~withdrawn			
HGNC:9697	PUAB5~withdrawn			
HGNC:17042	PUF60		FIR, SIAHBP1, RoBPI	22827
HGNC:14957	PUM1		PUMH1, KIAA0099	9698
HGNC:14958	PUM2		PUMH2, KIAA0235	23369
HGNC:9699	PUMB1~withdrawn			
HGNC:9698	PUM~withdrawn			
HGNC:9701	PURA		PURALPHA, PUR1, PUR-ALPHA	5813
HGNC:9702	PURB		PURBETA	5814
HGNC:17930	PURG		PURG-A, PURG-B	29942
HGNC:15508	PUS1			80324
HGNC:25461	PUS3		FKSG32	83480
HGNC:26033	PUS7		FLJ20485	54517
HGNC:25276	PUS7L		DKFZP434G1415	83448
HGNC:49779	PUS7P1			100421790
HGNC:26505	PUS10	CCDC139	FLJ32312	150962
HGNC:26914	PUSL1		FLJ90811	126789
HGNC:9703	PUT1~withdrawn			
HGNC:9704	PVALB		D22S749	5816
HGNC:9705	PVR	PVS	CD155, HVED, Necl-5, NECL5, Tage4	5817
HGNC:32190	PVRIG		MGC2463, C7orf15	79037
HGNC:48897	PVRIG2P			101752334
HGNC:9706	PVRL1	HVEC, ED4	PRR, PRR1, PVRR1, SK-12, HIgR, CLPED1, CD111, OFC7	5818
HGNC:9707	PVRL2	HVEB	PVRR2, PRR2, CD112	5819
HGNC:17664	PVRL3		nectin-3, PPR3, PVRR3, DKFZP566B0846, CDw113, CD113	25945
HGNC:40813	PVRL3-AS1			100506555
HGNC:19688	PVRL4		nectin-4, PRR4, LNIR	81607
HGNC:9708	PVS~withdrawn			
HGNC:9709	PVT1		NCRNA00079, LINC00079	5820
HGNC:30089	PWAR1		PAR1, PAR-1	145624
HGNC:29998	PWAR4		PAR4, PAR-4	347745
HGNC:30090	PWAR5		PAR5, PAR-5	8123
HGNC:49129	PWAR6		HBT8, PAR-6	100506965
HGNC:30001	PWARSN		PAR-SN, PARSN	347746
HGNC:13423	PWCR1~withdrawn			
HGNC:9710	PWCR~withdrawn			
HGNC:17015	PWP1		IEF-SSP-9502	11137
HGNC:9711	PWP2	PWP2H	EHOC-17, UTP1	5822
HGNC:33235	PWRN1		NCRNA00198	791114
HGNC:33236	PWRN2		NCRNA00199	791115
HGNC:49131	PWRN3			101928840
HGNC:49130	PWRN4		LINC01084	
HGNC:29406	PWWP2A		KIAA1935	114825
HGNC:39709	PWWP2AP1			100129459
HGNC:25150	PWWP2B	PWWP2	bA432J24.1, FLJ46823	170394
HGNC:21361	PXDC1	C6orf145		221749
HGNC:14966	PXDN		KIAA0230, PRG2, MG50, D2S448, D2S448E, PXN	7837
HGNC:26359	PXDNL		FLJ25471, PMR1	137902
HGNC:9712	PXE~withdrawn			
HGNC:23326	PXK		FLJ20335	54899
HGNC:9715	PXMP1L~withdrawn			
HGNC:9714	PXMP1~withdrawn			
HGNC:9716	PXMP2		PMP22	5827
HGNC:15920	PXMP4		PMP24	11264
HGNC:9718	PXN			5829
HGNC:44123	PXN-AS1		EyeLinc4	100506649
HGNC:18312	PXT1		STEPP	222659
HGNC:26303	PXYLP1	ACPL2	FLJ23751	92370
HGNC:16608	PYCARD		TMS-1, CARD5, ASC	29108
HGNC:45036	PYCARD-AS1	C16orf98, PYCARDOS		100652740
HGNC:9720	PYCD~withdrawn			
HGNC:9721	PYCR1		P5C	5831
HGNC:30262	PYCR2		P5CR2	29920
HGNC:25846	PYCRL		FLJ13852	65263
HGNC:30261	PYDC1		ASC2, POP1	260434
HGNC:33512	PYDC2		POP2	152138
HGNC:9723	PYGB			5834
HGNC:9724	PYGBL~withdrawn			
HGNC:9725	PYGL			5836
HGNC:9726	PYGM			5837
HGNC:30256	PYGO1			26108
HGNC:30257	PYGO2			90780
HGNC:9727	PYHG1~withdrawn			
HGNC:9737	PYHG2~withdrawn			
HGNC:9741	PYHG3~withdrawn			
HGNC:9742	PYHG4~withdrawn			
HGNC:9743	PYHG6~withdrawn			
HGNC:9744	PYHG7~withdrawn			
HGNC:9745	PYHG8~withdrawn			
HGNC:9746	PYHG9~withdrawn			
HGNC:9728	PYHG10~withdrawn			
HGNC:9729	PYHG11~withdrawn			
HGNC:9730	PYHG12~withdrawn			
HGNC:9731	PYHG14~withdrawn			
HGNC:9732	PYHG15~withdrawn			
HGNC:9733	PYHG16~withdrawn			
HGNC:9734	PYHG17~withdrawn			
HGNC:9735	PYHG18~withdrawn			
HGNC:9736	PYHG19~withdrawn			
HGNC:9738	PYHG20~withdrawn			
HGNC:9739	PYHG21~withdrawn			
HGNC:9740	PYHG22~withdrawn			
HGNC:28894	PYHIN1		IFIX, MGC23885	149628
HGNC:9747	PYK~withdrawn			
HGNC:26162	PYROXD1		DKFZp762G094, FLJ22028	79912
HGNC:23517	PYROXD2	C10orf33	FLJ23849	84795
HGNC:44317	PYURF		PreY	100996939
HGNC:9748	PYY		PYY1	5697
HGNC:9749	PYY2			23615
HGNC:31855	PYY3		OTTHUMG00000021515	644059
HGNC:9750	PZP		CPAMD6	5858
HGNC:8530	P~withdrawn			
HGNC:9751	QARS			5859
HGNC:9752	QDPR		DHPR, PKU2, SDR33C1	5860
HGNC:21100	QKI		QK3	9444
HGNC:9753	QPCT		QC, GCT	25797
HGNC:25952	QPCTL		FLJ20084	54814
HGNC:9754	QPRS~withdrawn			
HGNC:9755	QPRT		QPRTase	23475
HGNC:29982	QRFP		26RFa, P518	347148
HGNC:15565	QRFPR	GPR103		84109
HGNC:24713	QRICH1		FLJ20259	54870
HGNC:25326	QRICH2		DKFZP434P0316	84074
HGNC:21020	QRSL1		GatA, FLJ10989, FLJ12189, DKFZP564C1278, FLJ13447	55278
HGNC:43667	QRSL1P1			730016
HGNC:43668	QRSL1P2			100422330
HGNC:43669	QRSL1P3			100422374
HGNC:26154	QSER1		FLJ21924	79832
HGNC:9756	QSOX1	QSCN6		5768
HGNC:30249	QSOX2	QSCN6L1	SOXN, DKFZp762A2013	169714
HGNC:23797	QTRT1		TGT	81890
HGNC:39179	QTRT1P1			100420656
HGNC:25771	QTRTD1		FLJ12960	79691
HGNC:27329	R3HCC1		DKFZp564N123	203069
HGNC:23512	R3HCC1L	C10orf28	GIDRP86, PSORT	27291
HGNC:9757	R3HDM1	R3HDM	KIAA0029	23518
HGNC:29167	R3HDM2		KIAA1002	22864
HGNC:44056	R3HDM2P1			100419742
HGNC:44057	R3HDM2P2			100129694
HGNC:28270	R3HDM4	C19orf22	MGC16353	91300
HGNC:16249	R3HDML		dJ881L22.3	140902
HGNC:9758	RAB1A	RAB1	YPT1	5861
HGNC:18370	RAB1B			81876
HGNC:23683	RAB1C			441400
HGNC:9763	RAB2A	RAB2		5862
HGNC:20246	RAB2B		FLJ14824	84932
HGNC:9777	RAB3A			5864
HGNC:9778	RAB3B			5865
HGNC:30269	RAB3C			115827
HGNC:9779	RAB3D	GOV	RAB16, D2-2, RAD3D	9545
HGNC:17063	RAB3GAP1		RAB3GAP, KIAA0066, RAB3GAP130, WARBM1	22930
HGNC:17168	RAB3GAP2		RAB3-GAP150, KIAA0839, DKFZP434D245, SPG69	25782
HGNC:9780	RAB3IL1		GRAB	5866
HGNC:16508	RAB3IP		RABIN3, FLJ22548, RABIN8	117177
HGNC:9781	RAB4A	RAB4	HRES-1/RAB4	5867
HGNC:9782	RAB4B		FLJ78649, MGC52123	53916
HGNC:44465	RAB4B-EGLN2		RERT-lncRNA	100529264
HGNC:9783	RAB5A	RAB5		5868
HGNC:9784	RAB5B			5869
HGNC:9785	RAB5C	RABL	RAB5CL	5878
HGNC:45104	RAB5CP1			100420734
HGNC:45106	RAB5CP2			133789
HGNC:9786	RAB6A	RAB6		5870
HGNC:14902	RAB6B			51560
HGNC:16525	RAB6C		WTH3	84084
HGNC:49278	RAB6C-AS1			100131320
HGNC:9788	RAB7A	RAB7		7879
HGNC:30513	RAB7B		MGC9726, MGC16212	338382
HGNC:7007	RAB8A	MEL	RAB8	4218
HGNC:30273	RAB8B			51762
HGNC:9791	RAB8IPL1~withdrawn			
HGNC:9790	RAB8IP~withdrawn			
HGNC:9792	RAB9A	RAB9		9367
HGNC:38104	RAB9AP1			100287200
HGNC:38106	RAB9AP2			100287542
HGNC:38107	RAB9AP3			100287577
HGNC:38108	RAB9AP4			100288397
HGNC:38109	RAB9AP5			100287234
HGNC:14090	RAB9B		RAB9L	51209
HGNC:9793	RAB9BP1	RAB9P1		9366
HGNC:9759	RAB10			10890
HGNC:9760	RAB11A		YL8	8766
HGNC:45188	RAB11AP1			100129731
HGNC:45189	RAB11AP2			
HGNC:9761	RAB11B		H-YPT3	9230
HGNC:44178	RAB11B-AS1			100507567
HGNC:30265	RAB11FIP1		RCP, FLJ22622, FLJ22524, Rab11-FIP1	80223
HGNC:42366	RAB11FIP1P1			646080
HGNC:29152	RAB11FIP2		KIAA0941, nRip11, Rab11-FIP2	22841
HGNC:17224	RAB11FIP3		KIAA0665, Rab11-FIP3, eferin	9727
HGNC:30267	RAB11FIP4		RAB11-FIP4, KIAA1821, MGC11316, FLJ00131	84440
HGNC:24845	RAB11FIP5		GAF1, KIAA0857, RIP11, pp75	26056
HGNC:31332	RAB12			201475
HGNC:9762	RAB13			5872
HGNC:16524	RAB14		FBP, RAB-14	51552
HGNC:20150	RAB15			376267
HGNC:16523	RAB17			64284
HGNC:14244	RAB18			22931
HGNC:19982	RAB19		RAB19B	401409
HGNC:18260	RAB20		FLJ20429	55647
HGNC:18263	RAB21		KIAA0118	23011
HGNC:9764	RAB22A			57403
HGNC:14263	RAB23			51715
HGNC:9765	RAB24			53917
HGNC:18238	RAB25		CATX-8	57111
HGNC:14259	RAB26			25837
HGNC:9766	RAB27A		RAB27, RAM, GS2, HsT18676	5873
HGNC:9767	RAB27B			5874
HGNC:9768	RAB28			9364
HGNC:50380	RAB28P1			100133203
HGNC:50381	RAB28P2			100129331
HGNC:50382	RAB28P3			100132772
HGNC:51548	RAB28P4			100132871
HGNC:51547	RAB28P5			100128416
HGNC:9789	RAB29	RAB7L, RAB7L1		8934
HGNC:9770	RAB30			27314
HGNC:48672	RAB30-AS1			100506233
HGNC:9771	RAB31		Rab22B	11031
HGNC:9772	RAB32			10981
HGNC:9773	RAB33A		RabS10	9363
HGNC:16075	RAB33B		DKFZP434G099	83452
HGNC:16519	RAB34		RAB39, RAH	83871
HGNC:9774	RAB35		H-ray	11021
HGNC:9775	RAB36			9609
HGNC:30268	RAB37			326624
HGNC:9776	RAB38		NY-MEL-1	23682
HGNC:16521	RAB39A	RAB39		54734
HGNC:16499	RAB39B	MRX72		116442
HGNC:18283	RAB40A		RAR2A, Rar-2	142684
HGNC:25410	RAB40AL		RAR2, RLGP	282808
HGNC:18284	RAB40B		SEC4L, RAR	10966
HGNC:18285	RAB40C	RASL8C	RARL	57799
HGNC:18293	RAB41			347517
HGNC:28702	RAB42		MGC45806	115273
HGNC:19799	RAB42P1	RAB42, RAB42P		646996
HGNC:19983	RAB43		RAB41, RAB11B, ISY1	339122
HGNC:33153	RAB43P1	RAB43P	RAB41P	440375
HGNC:21068	RAB44	RASD3, RASL13	dJ431A14.3	401258
HGNC:9794	RABAC1		PRA1, PRAF1, YIP3	10567
HGNC:17677	RABEP1		neurocrescin, RAB5EP, RABPT5, rabaptin-5	9135
HGNC:24817	RABEP2		FRA, FLJ23282	79874
HGNC:16896	RABEPK		RAB9P40, bA65N13.1	10244
HGNC:39791	RABEPKP1			100421226
HGNC:17155	RABGAP1		GAPCenA, TBC1D11	23637
HGNC:24663	RABGAP1L		HHL, TBC1D18, KIAA0471, FLJ38519	9910
HGNC:41471	RABGAP1L-IT1			
HGNC:17676	RABGEF1		rabex-5, RABEX5	27342
HGNC:9795	RABGGTA		PTAR3	5875
HGNC:9796	RABGGTB			5876
HGNC:9797	RABIF	RASGRF3	mss4	5877
HGNC:9799	RABL2A			11159
HGNC:9800	RABL2B			11158
HGNC:18072	RABL3		MGC23920	285282
HGNC:24703	RABL6	C9orf86	FLJ10101, FLJ13045, pp8875, bA216L13.9, Parf, RBEL1	55684
HGNC:9798	RABL~withdrawn			
HGNC:9801	RAC1		TC-25, p21-Rac1, Rac-1	5879
HGNC:31001	RAC1P1		HsT2789	387612
HGNC:31414	RAC1P2		Psi2Rac1	442775
HGNC:31833	RAC1P3		Psi3Rac1	492295
HGNC:31113	RAC1P4	RAC4	Psi4Rac1	286472
HGNC:30593	RAC1P5		Psi1Rac1	402183
HGNC:42006	RAC1P6			100422657
HGNC:42007	RAC1P7			
HGNC:42005	RAC1P8			
HGNC:50774	RAC1P9			100422658
HGNC:9802	RAC2		EN-7	5880
HGNC:9803	RAC3			5881
HGNC:9804	RACGAP1		MgcRacGAP	29127
HGNC:24689	RACGAP1P		FKSG42	83956
HGNC:9805	RACH~withdrawn			
HGNC:9806	RAD1		HRAD1, REC1	5810
HGNC:49479	RAD1P1			100128880
HGNC:49480	RAD1P2			100129690
HGNC:9810	RAD2~withdrawn			
HGNC:9827	RAD9A	RAD9		5883
HGNC:21700	RAD9B		FLJ40346	144715
HGNC:9807	RAD17		Rad24, RAD17Sp, CCYC	5884
HGNC:9808	RAD17P1		HRAD17P1	9207
HGNC:9809	RAD17P2		HRAD17P2	9206
HGNC:18278	RAD18		RNF73	56852
HGNC:9811	RAD21		KIAA0078, hHR21, SCC1	5885
HGNC:32158	RAD21-AS1	C8orf81, NCRNA00255		644660
HGNC:16271	RAD21L1		dJ545L17.2, RAD21L	642636
HGNC:9812	RAD23A		HHR23A, MGC111083	5886
HGNC:9813	RAD23B		HHR23B, P58, HR23B	5887
HGNC:9814	RAD23BLP			54034
HGNC:44509	RAD23BP1			131185
HGNC:44510	RAD23BP2			100130572
HGNC:9815	RAD30B~withdrawn			
HGNC:9816	RAD50		hRad50, RAD50-2	10111
HGNC:9817	RAD51	RAD51A, RECA	HsRad51, HsT16930, BRCC5	5888
HGNC:48621	RAD51-AS1			100505648
HGNC:16956	RAD51AP1		PIR51	10635
HGNC:49646	RAD51AP1P1			100420047
HGNC:34417	RAD51AP2		FLJ17540	729475
HGNC:9818	RAD51A~withdrawn			
HGNC:9822	RAD51B	RAD51L1	REC2, hREC2, R51H2	5890
HGNC:9820	RAD51C		RAD51L2, FANCO	5889
HGNC:9823	RAD51D	RAD51L3	R51H3, Trad, HsTRAD	5892
HGNC:9819	RAD51L1~withdrawn			
HGNC:9821	RAD51L3~withdrawn			
HGNC:9824	RAD52			5893
HGNC:17228	RAD54B		RDH54	25788
HGNC:9826	RAD54L		hHR54, hRAD54, RAD54A	8438
HGNC:29123	RAD54L2		KIAA0809, SRISNF2L	23132
HGNC:9825	RAD54~withdrawn			
HGNC:22226	RADIL		FLJ10324, KIAA1849, RASIP2	55698
HGNC:9828	RAE1		Mnrp41	8480
HGNC:16793	RAET1E		LETAL, bA350J20.7, ULBP4	135250
HGNC:48994	RAET1E-AS1		RAET1G-AS1	100652739
HGNC:16794	RAET1F			353089
HGNC:16795	RAET1G		ULBP5	353091
HGNC:16796	RAET1J~withdrawn			
HGNC:16797	RAET1K			646024
HGNC:16798	RAET1L			154064
HGNC:16799	RAET1M			353094
HGNC:9829	RAF1		Raf-1, c-Raf, CRAF	5894
HGNC:9830	RAF1P1			348910
HGNC:18616	RAF1P2~withdrawn			
HGNC:9831	RAG1		RNF74, MGC43321	5896
HGNC:9832	RAG2			5897
HGNC:9834	RAI1	SMCR	DKFZP434A139, SMS, KIAA1820, MGC12824	10743
HGNC:40496	RAI1-AS1			
HGNC:9835	RAI2			10742
HGNC:9837	RAI4~withdrawn			
HGNC:9838	RAI5~withdrawn			
HGNC:14873	RAI14		NORPEG, KIAA1334, RAI13, DKFZp564G013	26064
HGNC:9839	RALA	RAL		5898
HGNC:9840	RALB			5899
HGNC:9841	RALBP1		RLIP76, RIP1, RIP	10928
HGNC:17770	RALGAPA1	GARNL1	GRIPE, DKFZp667F074, KIAA0884, Tulip1, RalGAPalpha1	253959
HGNC:23203	RALGAPA1P	GARNL2, GARNL2P	DKFZp566D133	26134
HGNC:16207	RALGAPA2	C20orf74	dJ1049G11.4, AS250, KIAA1272, RapGAPalpha2	57186
HGNC:29221	RALGAPB	KIAA1219	DKFZp781M2411, RalGAPbeta	57148
HGNC:9842	RALGDS		RGF, RalGEF, RGDS	5900
HGNC:16851	RALGPS1		RALGPS1A, RALGEF2, KIAA0351	9649
HGNC:30279	RALGPS2		KIAA0351, FLJ10244, FLJ25604	55103
HGNC:15921	RALY		P542, HNRPCL2	22913
HGNC:50743	RALY-AS1			101926888
HGNC:27036	RALYL		HNRPCL3	138046
HGNC:9843	RAMP1			10267
HGNC:9844	RAMP2			10266
HGNC:44358	RAMP2-AS1			100190938
HGNC:9845	RAMP3			10268
HGNC:9846	RAN		ARA24, TC4, Gsp1	5901
HGNC:9847	RANBP1		HTF9A	5902
HGNC:9848	RANBP2	ANE1	NUP358, ADANE	5903
HGNC:9850	RANBP3			8498
HGNC:26353	RANBP3L		FLJ25422	202151
HGNC:9851	RANBP6			26953
HGNC:13727	RANBP9		RanBPM	10048
HGNC:29285	RANBP10		KIAA1464	57610
HGNC:14428	RANBP17			64901
HGNC:19734	RANBP20P			326627
HGNC:9854	RANGAP1	SD	Fug1, KIAA1835	5905
HGNC:17679	RANGRF		MOG1, HSPC165, HSPC236, RANGNRF	29098
HGNC:21631	RANP1		Em:AB014080.2	221547
HGNC:39857	RANP2			
HGNC:39858	RANP3			
HGNC:39859	RANP4			100130621
HGNC:39860	RANP5			100129428
HGNC:39861	RANP6			100128266
HGNC:39862	RANP7			
HGNC:39863	RANP8			100420519
HGNC:39864	RANP9			
HGNC:9855	RAP1A		KREV-1, SMGP21	5906
HGNC:9856	RAP1AP		KREV1P, SMGP21A	5907
HGNC:9857	RAP1B		K-REV, RAL1B, DKFZp586H0723	5908
HGNC:49780	RAP1BP1			100506390
HGNC:49781	RAP1BP2			100128179
HGNC:49782	RAP1BP3			100132917
HGNC:9858	RAP1GAP	RAP1GA1	KIAA0474, RAP1GAP1, RAP1GAPII	5909
HGNC:29176	RAP1GAP2	GARNL4	KIAA1039	23108
HGNC:9859	RAP1GDS1		SmgGDS	5910
HGNC:9860	RAP1GN1~withdrawn			
HGNC:9861	RAP2A	RAP2	K-REV	5911
HGNC:9862	RAP2B			5912
HGNC:21165	RAP2C		DKFZp313B211	57826
HGNC:40957	RAP2C-AS1			101928578
HGNC:49146	RAP2CP1			
HGNC:4568	RAPGEF1	GRF2	C3G	2889
HGNC:16854	RAPGEF2	PDZGEF1	PDZ-GEF1, RA-GEF, DKFZP586O1422, KIAA0313	9693
HGNC:16629	RAPGEF3		cAMP-GEFI, EPAC, bcm910	10411
HGNC:16626	RAPGEF4		cAMP-GEFII, CGEF2	11069
HGNC:28081	RAPGEF4-AS1			91149
HGNC:16862	RAPGEF5		KIAA0277, GFR, MR-GEF	9771
HGNC:20655	RAPGEF6	PDZGEF2	RA-GEF-2, PDZ-GEF2	51735
HGNC:17428	RAPGEFL1		Link-GEFII	51195
HGNC:14436	RAPH1	ALS2CR9, ALS2CR18	KIAA1681	65059
HGNC:9863	RAPSN		RNF205, CMS1D, CMS1E	5913
HGNC:9864	RARA		RAR, NR1B1	5914
HGNC:49577	RARA-AS1			101929693
HGNC:9865	RARB		HAP, NR1B2, RRB2	5915
HGNC:9866	RARG		RARC, NR1B3	5916
HGNC:9867	RARRES1		TIG1, LXNL	
HGNC:9868	RARRES2		TIG2, HP10433	5919
HGNC:48700	RARRES2P1			643255
HGNC:48701	RARRES2P2			644425
HGNC:48702	RARRES2P3			
HGNC:48703	RARRES2P4			644881
HGNC:48704	RARRES2P5			
HGNC:48705	RARRES2P6			
HGNC:48709	RARRES2P7			
HGNC:48707	RARRES2P8			642652
HGNC:48708	RARRES2P9			
HGNC:51742	RARRES2P10			
HGNC:51743	RARRES2P11			
HGNC:9869	RARRES3		TIG3, HRASLS4	5920
HGNC:9870	RARS		DALRD1	5917
HGNC:21406	RARS2	RARSL	MGC14993, MGC23778, PRO1992, dJ382I10.6, DALRD2	57038
HGNC:49893	RARSP1			100419829
HGNC:9871	RASA1	RASA	GAP, CM-AVM, p120GAP, p120RASGAP	5921
HGNC:9872	RASA2		GAP1M	5922
HGNC:41376	RASA2-IT1			
HGNC:20331	RASA3		GAP1IP4BP, GAPIII	22821
HGNC:39938	RASA3-IT1			
HGNC:23181	RASA4		KIAA0538, CAPRI, GAPL	10156
HGNC:35202	RASA4B			100271927
HGNC:44185	RASA4CP			401331
HGNC:44226	RASA4DP			100133005
HGNC:9873	RASAL1		RASAL	8437
HGNC:9874	RASAL2		nGAP	9462
HGNC:44170	RASAL2-AS1			100302401
HGNC:26129	RASAL3		FLJ21438	64926
HGNC:15828	RASD1		DEXRAS1, AGS1	51655
HGNC:18229	RASD2		TEM2, Rhes, MGC:4834	23551
HGNC:26464	RASEF	RAB45	FLJ31614	158158
HGNC:24246	RASGEF1A		CG4853, FLJ37817	221002
HGNC:24881	RASGEF1B		GPIG4, FLJ31695	153020
HGNC:27400	RASGEF1C		FLJ35841	255426
HGNC:23507	RASGEF2~withdrawn			
HGNC:9875	RASGRF1	GRF1	CDC25L, CDC25, GRF55, H-GRF55, GNRP, PP13187	5923
HGNC:9876	RASGRF2		GRF2, Ras-GRF2	5924
HGNC:40499	RASGRF2-AS1			102524628
HGNC:9877	RASGRF3~withdrawn			
HGNC:9878	RASGRP1		CalDAG-GEFII, RASGRP	10125
HGNC:9879	RASGRP2		CALDAG-GEFI	10235
HGNC:14545	RASGRP3		KIAA0846, GRP3	25780
HGNC:18958	RASGRP4			115727
HGNC:24716	RASIP1		FLJ20401, RAIN	54922
HGNC:9880	RASL7A~withdrawn			
HGNC:9881	RASL7B~withdrawn			
HGNC:14181	RASL8C~withdrawn			
HGNC:16954	RASL10A		RRP22	10633
HGNC:30295	RASL10B		VTS58635, RRP17	91608
HGNC:23802	RASL11A			387496
HGNC:23804	RASL11B			65997
HGNC:30289	RASL12		RIS	51285
HGNC:9882	RASSF1		NORE2A, REH3P21, RDA32, 123F2	11186
HGNC:49091	RASSF1-AS1		ANRASSF1	102060282
HGNC:9883	RASSF2		KIAA0168, CENP-34	9770
HGNC:14271	RASSF3			283349
HGNC:20793	RASSF4		AD037, MGC44914	83937
HGNC:17609	RASSF5		Maxp1, NORE1, RAPL	83593
HGNC:20796	RASSF6			166824
HGNC:1166	RASSF7	C11orf13	HRC1, HRAS1	8045
HGNC:13232	RASSF8	C12orf2	HoJ-1	11228
HGNC:48637	RASSF8-AS1			100506451
HGNC:15739	RASSF9	PAMCI	P-CIP1	9182
HGNC:33984	RASSF10			644943
HGNC:30296	RAVER1		KIAA1978	125950
HGNC:25577	RAVER2		KIAA1579, FLJ10770	55225
HGNC:18662	RAX		RX	30062
HGNC:18286	RAX2	RAXL1	MGC15631, ARMD6, CORD11	84839
HGNC:9884	RB1	OSRC	RB, PPP1R130	5925
HGNC:15574	RB1CC1		KIAA0203, Cc1, DRAGOU14, FIP200, ATG17, PPP1R131	9821
HGNC:17680	RBAK		ZNF769	57786
HGNC:42971	RBAK-RBAKDN			100533952
HGNC:33770	RBAKDN			389458
HGNC:9887	RBBP4		RbAp48, NURF55, lin-53	5928
HGNC:42368	RBBP4P1			642954
HGNC:42369	RBBP4P2			100420527
HGNC:42370	RBBP4P3			730180
HGNC:42371	RBBP4P4			727842
HGNC:42372	RBBP4P5			100288451
HGNC:42373	RBBP4P6			
HGNC:9888	RBBP5		RBQ3, SWD1	5929
HGNC:9889	RBBP6		P2P-R, PACT, SNAMA	5930
HGNC:45108	RBBP6P1			100129156
HGNC:9890	RBBP7		RbAp46	5931
HGNC:9891	RBBP8	SCKL2	CtIP, RIM, COM1	5932
HGNC:16144	RBBP8NL	C20orf151	dJ908M14.3	140893
HGNC:39583	RBBP8P1			100420552
HGNC:39584	RBBP8P2			100420607
HGNC:9892	RBBP9		Bog	10741
HGNC:15864	RBCK1	C20orf18	RBCK2, XAP4, RNF54, ZRANB4, UBCE7IP3, HOIL1	10616
HGNC:26120	RBFA	C18orf22	FLJ21172, HsT169	79863
HGNC:48591	RBFADN			100506070
HGNC:18222	RBFOX1		A2BP1, FOX-1, HRNBP1	54715
HGNC:9906	RBFOX2	RBM9	HNRBP2, FOX-2, HRNBP2	23543
HGNC:27097	RBFOX3		FOX-3, NeuN, HRNBP3	146713
HGNC:30325	RBKS		DKFZp686G13268, RBSK	64080
HGNC:9893	RBL1		p107, cp107, PRB1	5933
HGNC:9894	RBL2		Rb2, p130	5934
HGNC:9895	RBM1~withdrawn			
HGNC:9899	RBM2~withdrawn			
HGNC:9900	RBM3		IS1-RNPL	5935
HGNC:9901	RBM4		LARK, RBM4A, ZCRB3A, ZCCHC21	5936
HGNC:28842	RBM4B	RBM30	MGC10871, ZCCHC15, RBM4L, ZCRB3B, ZCCHC21B	83759
HGNC:9902	RBM5		LUCA15, H37	10181
HGNC:48871	RBM5-AS1		LUST	100775107
HGNC:9903	RBM6		DEF-3, 3G2, NY-LU-12, g16, DEF3	10180
HGNC:9904	RBM7			10179
HGNC:9905	RBM8A	RBM8	ZNRP, BOV-1A, BOV-1B, BOV-1C, RBM8B, Y14	9939
HGNC:13426	RBM8B			112846
HGNC:13754	RBM8~withdrawn			
HGNC:9896	RBM10		DXS8237E, KIAA0122, GPATC9, ZRANB5, GPATCH9	8241
HGNC:9897	RBM11			54033
HGNC:43743	RBM11P1			100420213
HGNC:9898	RBM12		HRIHFB2091, KIAA0765, SWAN	10137
HGNC:32310	RBM12B			389677
HGNC:28818	RBM12B-AS1	C8orf39	PRO1905	55472
HGNC:43878	RBM12B-AS2~withdrawn			
HGNC:14219	RBM14		SIP, SYTIP1, COAA, DKFZp779J0927	10432
HGNC:38840	RBM14-RBM4			100526737
HGNC:14959	RBM15		OTT, OTT1	64783
HGNC:24303	RBM15B		HUMAGCGB, OTT3	29890
HGNC:16944	RBM17		SPF45, MGC14439	84991
HGNC:50366	RBM17P1			100133330
HGNC:50367	RBM17P2			642389
HGNC:50368	RBM17P3			100132949
HGNC:50369	RBM17P4			100128974
HGNC:28413	RBM18		MGC2734	92400
HGNC:29098	RBM19		DKFZp586F1023, KIAA0682	9904
HGNC:27424	RBM20			282996
HGNC:25503	RBM22		FLJ10290, ZC3H16, fSAP47, Cwc2	55696
HGNC:31466	RBM22P1			400645
HGNC:39695	RBM22P2			100271871
HGNC:39696	RBM22P3			100128867
HGNC:39697	RBM22P4			100271870
HGNC:39698	RBM22P5			100133206
HGNC:39699	RBM22P6	RBM22P10		644509
HGNC:39700	RBM22P7	RBM22P9		
HGNC:39701	RBM22P8~withdrawn			
HGNC:39702	RBM22P9~withdrawn			
HGNC:39703	RBM22P10~withdrawn			
HGNC:39704	RBM22P11	RBM22P8		100132115
HGNC:49207	RBM22P12			100131641
HGNC:49208	RBM22P13			100130603
HGNC:20155	RBM23	RNPC4	FLJ10482, CAPERbeta	
HGNC:21539	RBM24	RNPC6	FLJ30829, dJ259A10.1	221662
HGNC:23244	RBM25	RNPC7	S164, fSAP94, NET52, Snu71	58517
HGNC:20327	RBM26	C13orf10	PRO1777, SE70-2, FLJ20957, ZC3H17, ARRS2, PPP1R132	64062
HGNC:39805	RBM26-AS1			100505538
HGNC:29243	RBM27		KIAA1311, ARRS1, Psc1, ZC3H18	54439
HGNC:21863	RBM28		FLJ10377	55131
