EntrezGene ID	Associated Gene Name
406035	Olr1652
689515	Clrn2
293343	Fam160a2
363252	Fam134a
362484	Plekhf2
498404	Ccdc117
292305	Sft2d1
685325	Ddo
289057	Cfhr1
288353	Cggbp1
290626	Haus8
297504	Edem1
24547	Mbp
282845	Rnf34
363289	Mterf4
685774	Samt4
29723	Slc19a1
287502	Olr1499
313061	RGD1559904
257651	Prpmp5
362848	Pram1
312301	Zfp956
360742	LOC100910275
25685	Igfbp1
29544	Tspyl1
306038	Enox1
497900	LOC103689927
501668	LOC100909986
100909986	LOC100909986
100911932	LOC100911932
686143	LOC686143
102553763	Znf768
64361	Prl7a3
307429	Dmxl1
287734	Atxn7l3
25633	Dnase1
287126	Mrps34
362083	RGD1560470
102547011	LOC102547011
64353	Pdlim5
84013	Hsd17b12
691246	Rnf207
24495	Il3
300441	Tmem205
688642	Wbp2nl
300981	Acy1
316531	Tuba4a
293017	Mtfr2
100911069	Mtfr2
365895	Hipk1
684372	LOC684395
684381	LOC684395
684395	LOC684395
500633	Greb1
84423	Nrtn
301035	Lrrfip2
298681	Ssu72
311901	Lhx6
58868	Fzd1
497195	Rnase17
282843	Sorbs3
499189	Wdr93
310074	Depdc1b
681415	Erh
58852	Nr1h3
66029	Ido1
29511	Padi2
246771	Slc25a25
498386	Cc2d2a
29624	Alox5ap
25699	Dbh
307797	Rltpr
373542	Stk25
300202	Olr1107
295695	Zfp804a
306960	Abt1
100233213	Fam196a
24534	Ldhb
296462	Mtg2
314897	Ppm1h
287899	Adamts2
405160	Olr1166
405164	Olr1166
305884	Acin1
171415	Atg3
313666	Zbtb17
312927	Rb1cc1
689432	Mrps21
295828	LOC100911380
81811	LOC103690065
690041	LOC100911047
296048	Lpcat4
309584	RT1-M4
689954	Setd7
81511	Lat
303790	Smpd4
683469	LOC100913033
100909897	LOC100913033
100913033	LOC100913033
83526	Atrn
102549842	LOC102549842
83683	Gpr6
100911110	Eif3h
498910	Arl2bp
54261	Kcnn1
502916	Rerg
100362538	RGD1306995
287647	Hoxb9
287745	Plcd3
170671	Lhx3
315329	Mfsd5
302288	Fem1c
297699	Strap
100910872	Nat6
24837	Tnnt2
114509	Mapk7
499204	Ddias
364529	Calr3
116721	Abcc5
259167	Art5
296618	Wdr34
296162	Ddrgk1
25510	Pcp4
63883	Kcne3
691468	RGD1561277
682419	LOC682419
500420	Tstd3
689415	Mt2A
117063	Ptpn2
405143	Olr803
366593	Dus4l
292890	Tsks
24249	S100g
310806	Cdc14a
315484	Bbs9
408201	Cts8l1
65053	Rassf9
103695172	LOC103695172
116554	Mapk8
299104	Fkbp3
691196	LOC691196
498559	Commd6
687553	Foxl1
313892	Fam179a
691678	Tmem121
364144	Fryl
85275	Mpp2
65207	Rhag
499158	Ccdc179
89843	Cxadr
25321	Ghrhr
296469	Nkain4
685789	LOC685789
300122	Ribc2
245917	Sycn
404852	Olr613
315037	Atmin
680989	Atmin
307868	Mon1b
25181	Bgn
292816	Zfp507
304913	Tnn
303902	Dirc2
314214	L3hypdh
308393	Pnmal2
24375	Fuca1
499952	Bhlhe23
361066	RGD1308117
303653	Cdc42ep4
304575	LOC100909600
100909600	LOC100909600
317579	Utp14a
296467	Ythdf1
362170	Api5
296098	Lcmt2
25514	Lypla1
360845	Zc3h11a
64666	Taok2
293620	Ptdss2
54312	Timm23
100362432	Timm23
502632	Mettl5
690729	Vom2r19
361092	Stk24
501266	Stk24
500367	Klhl42
298506	Mycl
29395	Hmgb2l1
498072	Hmgb2l1
295706	Prg3
293257	Olr121
303803	Klhl24
299799	Rab21
366163	Aqr
303214	Trim16
293373	Olr229
362861	Slc41a2
102551265	LOC102551265
302711	Tbl1x
300142	Trabd
292711	LOC102553892
308668	Nipa1
404846	Olr625
315324	Krt78
690105	Kncn
25273	Smo
366017	Exosc2
94269	Fez2
170818	Icmt
310935	Fpgt
503568	Slc13a4
293314	Olr167
365323	Olr63
500318	Cd27
685729	Pcbd2
690795	H2afj
296366	Wfdc3
25019	Xrcc6
360994	Chac2
404643	Mrgprb13
100361204	Mrgprb13
24567	Mt1
690544	Cby3
304545	Oasl
312947	Tgs1
501869	Sh2d1b
64317	Gpx3
266804	Prl7b1
85261	Mterf1
103691134	Flt3l
297077	Tmem176a
290227	Rec8
50567	Slc3a2
295325	Igsf3
683404	Rp1l1
100362173	LOC100362173
363213	Ccdc115
257643	LOC257643
25499	Nrd1
29458	Neurod1
116662	Ecm1
290631	Babam1
361215	Auh
100912286	Leng9
286979	Zfp455
296178	Mcm8
100360307	Fam83g
316207	RGD1307182
613221	Defa10
497974	Myo19
363165	Csrnp1
307652	Fam192a
315789	Fam81a
302678	Syap1
316457	Pikfyve
171099	Rasd2
306451	Tenm3
310200	Ankrd33b
29374	Cct4
310519	Slitrk3
310946	Lrrc40
288236	Psmg1
680328	LOC680396
680396	LOC680396
246152	Wdr44
498206	Tnfrsf11a
498206	Tnfrsf11a
360565	Spata22
293789	Olr346
500909	Ccdc134
312451	Tcf7l1
300189	Rpap3
498316	LOC498316
304893	Rasal2
362645	Atp13a2
290567	Chat
170921	Itga2
679747	Tma7
308173	Kif13a
303343	Abhd15
494295	Vom1r95
100909776	LOC100909776
315217	Plxnb2
294196	Olr1742
27256	Cntn6
362359	Mpp6
259225	Ppp1r14b
363138	Nprl2
308853	Olr37
405257	Olr37
405261	LOC100909935
685277	Ildr2
363152	Stac
84686	Ppp1r9b
84481	Arid4b
59085	Asl
295263	Gabpb2
502997	Pramef5
295799	Olr558
499234	Nlrp14
499234	Nlrp14
292306	Rnaset2
316342	Lipt1
299346	Nudt14
688422	Dydc2
366120	Olr741
292708	Irgq
292680	Ccdc61
367153	Cep70
294126	Taar7b
314717	Scyl2
690244	AABR07030781.1
288719	Tpst2
291463	Ppic
299116	Sav1
299920	Lrrc6
305351	Klhl5
308405	Dmpk
309376	Zfyve27
685814	Cnpy2
294250	Prrc2a
300197	Zfp641
79110	Mepe
362584	Col9a2
366189	Tgm3
314942	Csmd3
312316	Doxl1
678813	LOC678813
103689943	LOC678813
287541	Ift20
102551064	LOC102551064
307151	Bmi1
140661	LOC100360522
314652	LOC100360522
100360522	LOC100360522
501283	Plin5
306222	Lsm5
303812	Vwa5b2
307415	RGD1309362
246264	Zfp382
295880	Olr671
405949	Olr671
25683	Col12a1
316444	Mdh1b
191575	Nme1
313166	Nfx1
303547	Ezh1
293280	Olr141
316330	Ankrd23
100912458	LOC100912458
291567	Ppargc1b
494270	Vom1r25
684516	Kcnc4
302254	Olr886
405265	Olr886
311726	Pcmtd2
689142	Snx29
25368	Adk
366116	Olr729
500199	Ptcd3
84424	Tle3
295786	Olr530
300470	Thyn1
296510	Sp5
292027	Cfdp1
296545	C8g
81922	Sh3gl1
298861	Ptrhd1
304850	Rnf2
690333	Sertm1
296307	Fer1l4
293215	Olr70
300557	Olr1232
404798	Olr772
29326	Gpx2
291969	Atp6v0d1
306617	Kbtbd11
308971	Tnrc6a
291912	Nod2
691209	Slc12a6
688685	Fam109b
366836	Ephx3
684189	Trim68
360467	Tvp23a
501665	Slc10a3
307925	Spire2
641626	Defb13
361414	Vat1l
444982	Eml5
58934	Pdcd2
83800	Clta
294328	Aire
303376	Fndc8
288659	Vps37b
315121	Cdc42ep1
291905	Fto
293228	Olr85
405183	Olr1117
310615	Crtc2
498630	Wwc2
287595	Dhx40
293004	Adamts17
292916	Syngr4
286988	Pnrc1
304721	Pdxdc1
103689979	Pdxdc1
301033	Lrrc2
170910	Mtdh
60341	Camkk1
405092	Olr1250
299699	Aldh1l2
29695	Gabrr2
688673	Pomt2
65194	LOC100911721
100911721	LOC100911721
499882	Eid1
252879	Cdk11b
361764	Sema4g
117028	Bin1
361515	Pnmal1
304334	Fam20c
685964	LOC685964
79115	Evl
25629	Plin1
100912425	Ovol3
29486	Smc3
679157	LOC691895
691895	LOC691895
307848	Fuk
300857	Tmem30a
304714	Rrn3
685244	Iqsec2
309902	Tet1
286937	Pex5l
301133	Tnfsf14
288779	Rab5b
29507	Cox7a2l2
688386	Cox7a2l2
246044	Otos
301737	Fer
294150	Olr1683
366461	Ppih
304645	Tbc1d9
313650	Fam43b
100911888	LOC100911888
304431	Sfswap
296312	Aar2
500361	Lrmp
405277	Olr894
24271	Cpb1
289129	Tdrd5
361352	Pqlc1
289125	Acbd6
361694	Pitpnm1
27150	Kcnh3
289083	Tsen15
83527	Dbnl
25668	Cd38
286895	Brinp2
29571	Scn10a
287634	Eme1
494308	Vom1r28
266976	Rims4
290648	Pgpep1
311130	Prkra
295719	Olr447
501642	RGD1564955
362332	Flnc
140945	Rtn3
64672	Pln
361718	Naa40
288106	RGD1566314
301285	Tfap2b
292414	Vom2r10
367865	RGD1560821
314473	Kif26a
688433	Dydc1
619440	Aarsd1
308376	Adgrg6
314622	Cbarp
315639	Usp28
170923	Rap2b
79126	Cfi
312382	Abcg2
690853	Aatk
192213	Rasgrf1
654441	Cox6b2
313035	Dnajc8
100360117	LOC100910370
311430	Mavs
300066	Gga1
361437	Dbndd1
311210	Tspan18
293390	Olr245
309262	Nsdhl
363027	Yipf2
64204	Plec
100310874	Parpbp
25084	Il4r
312192	Ahcyl2
294521	RGD1560386
59105	Milr1
114496	Bik
363142	Sema3b
24566	Mst1
405125	Olr1632
311183	Fnbp4
689072	Vom2r73
689670	Vom2r73
294747	RGD1561161
296587	Dnlz
114217	Yme1l1
362701	Capn13
308632	Hebp2
494222	Pfn4
305332	Limch1
317322	Gpc4
365153	Tcte3
498576	Il17rd
366347	Cfap206
292781	Syne4
307997	Hspa12a
288734	Chfr
58842	Preb
311637	Slc35c2
24938	Grpr
297891	Tssk3
103690070	Cxadrl1
689197	Kin
25542	Ccl3
404803	Olr756
298018	Fam206a
192272	Acot2
301549	Wdfy1
303660	Btbd17
308692	Peg12
307362	Zfp532
64161	Pi4ka
288914	Trmt1
314718	Actr6
300228	Lima1
306998	Cdk13
29595	Htr2a
304150	Usp25
303749	Ogfod3
294912	Sec62
155918	Lcp2
24362	Fbp1
361503	Eps8l1
100361909	Ear1
499285	Adam8
305887	Ngdn
367289	Kansl1l
287241	Olr1387
100910143	Pigg
289623	Ube2k
364039	Mael
293155	Anapc15
503650	Klri2
288167	Senp7
691143	LOC691143
294693	Gtf2h2
311146	Ssfa2
290049	Olr1640
25227	Arsb
24771	Sdc4
310614	Gatad2b
25522	Prkcz
295457	Cisd2
500836	Il22
313067	Tmem67
83620	Cit
171051	Cabp1
298104	RGD1304595
405255	Olr463
155423	Anxa7
361245	Cmah
83820	Sycp2
361006	Cfap70
282835	Wrnip1
60565	Syt6
25621	Cd81
294121	Taar2
299198	Fcf1
293240	Olr98
304571	Galnt9
365552	Rtdr1
25516	Pnoc
171144	Slco4a1
100910202	Crnkl1
499420	Prmt2
311839	Slc27a4
308908	RGD1561034
170849	Zfp111
100910070	LOC100910070
408222	Senp18
362219	Gpcpd1
29709	Gabrg2
303801	Lamp3
293054	Mrpl46
29715	Slc8a1
311567	Itch
291713	Rit2
304346	Mblac1
499688	Gstm6
310375	Zfp131
310375	Zfp131
404958	Olr1084
299957	Nsmce2
310960	Usp33
291844	Setd6
360204	Zfp191
29402	Unc119
314319	Prox2
293104	Eed
59267	Syt7
100361513	Gcc1
29471	Npy4r
314596	Rasal3
361043	Tm9sf1
289822	Cep68
291649	Pcdhb10
311861	NEWGENE_1309097
171554	Cdhr5
361394	Lrrc36
25409	Cdh6
311494	Rin2
84017	Hmga2
304382	RGD1561143
100910801	RGD1561143
679600	XAF1
304539	Sirt4
293452	Palb2
499529	Ndufs4
116553	Il13
84006	Prkci
59114	Slc9a3r1
404811	Olr727
25187	Htr2c
84510	Stmn2
304342	Zscan21
292898	Pih1d1
498750	LOC100911664
100911664	LOC100911664
103690091	LOC103690091
500337	Clec1a
292474	RGD1562402
315707	Csk
688174	Pgap3
59296	Dnase2b
290300	Tnfrsf19
100361664	LOC100361664
365194	Cabp5
363056	Rnf214
363219	Mitd1
154968	Mgea5
407759	Kb23
361725	Scgb2a1
301264	Cyp39a1
100910336	LOC100910336
298017	Actl7a
681418	Ndufb10
25711	Gucy2c
305438	Sorcs2
309071	Fank1
116458	Ipo13
295277	LOC102551184
364723	LOC102551184
679983	LOC102551184
680097	LOC102551184
100360950	LOC102551184
102548682	LOC102551184
102551184	LOC102551184
102557184	LOC102551184
689962	Ccdc182
307988	Vwa2
103694869	LOC103694869
29251	F2
366100	Olr522
296199	Snx5
641650	Defb41
682793	Rpl38-ps2
287362	Nlrp3
680216	Dnajb3
498394	Msantd1
299648	LOC100362054
100362054	LOC100362054
311412	Anapc1
296566	Clic3
80881	Serp1
685080	Nipsnap3a
498102	Gmnc
100912604	LOC100912604
315071	Col22a1
294051	Dntt
79032	Mrs2
292879	Mybpc2
25406	Cd44
502994	Pramef8
64544	B3gat2
292688	Snrpd2l
100361739	LOC100361739
100911047	Xlr3a
29436	Tfpi
24605	Nras
360761	Lnx2
25551	Slc2a3
25625	Tnfrsf1a
25457	Gpr1
360577	Nxn
362772	Btbd7
287711	Coasy
315863	Ube3d
25662	Igfbp2
313216	Rnf20
689081	LOC689081
361674	Eps8l2
80754	Rabep2
300988	Tex264
303057	Slu7
246268	Oas1f
494198	Oas1f
494199	Oas1f
83506	Camkk2
691162	LOC691162
499069	Nlrp4
360626	Krt19
679509	Vrtn
365946	Slc9b1
294154	LOC294154
29173	Csn2
362642	Pqlc2
307742	Snx20
308942	Dennd5a
299195	Coq6
362614	Gpn2
100360867	Ypel1
116654	Exoc4
29422	Chrne
498133	Tex26
361853	Fam184a
64677	Srd5a2
298500	Smap2
24827	Tgfa
29452	Epas1
140592	Ppfia4
360652	Sdk2
287638	Dlx3
503049	Acot5
50998	Coil
303165	Zfp672
364853	Plac8l1
499846	Tcp11l1
114117	Gng3
245960	Alg10
245960	Alg10
294375	Reep3
171040	Il11
305135	Lrrc8b
360457	Figf
252882	Mamdc4
316642	Neu4
295732	Olr462
314323	Flvcr2
116659	Dync1i2
29318	Ddt
300630	Olr1330
100911766	LOC100911766
361103	Zmiz1
684258	Chchd7
29311	Msmb
89787	Lrp3
25678	Ddr1
316626	Hes6
291819	Car7
60395	Trpc3
292028	Kars
501582	Gspt2
50646	Ptk2b
100910814	LOC100910814
102552748	LOC100910814
684762	Hist2h3c2
684841	Hist2h3c2
690126	Hist2h3c2
100910882	Rbm39
315347	Gtsf1
305139	LOC103690086
685607	Pfdn2
680477	Haus3
29274	Rnf4
303530	Krt16
360700	RGD1562683
301235	Gltscr1l
288905	Il27ra
299783	Glipr1
404793	LOC100909573
367743	Praf2
81747	Pi4kb
498987	Tmem200a
361425	Emc8
252891	Sra1
309016	Wdr11
116695	Kcnd1
297439	Vom1r100
405315	LOC100911939
29390	Ptpmt1
685169	Fam163b
287398	Map2k4
307511	Cdc25c
25024	Gipr
293813	Olr380
80841	Fabp7
361182	Pcid2
364303	Rnase1l1
282819	Ppif
311536	Slc52a3
29263	Acvr2a
24899	Smcp
682404	Tmem234
100360908	LOC100360908
682908	Rcc1
312270	RGD1563986
312270	RGD1563986
500061	Fam71f1
500873	Fam83a
361104	Zcchc24
100911224	LOC100911224
309774	Gopc
29457	Map6
300797	Fam96a
362324	Mios
313155	RGD1359108
498416	Grb10
366964	Tcf20
313997	Mboat2
291084	Nqo2
114488	Rbm3
100911225	LOC100911225
81530	Pdk2
29175	Ctsk
100125370	Nadk
103690123	Hoxa2
363682	Ccr10
366492	Epha2
100911145	LOC100911145
81808	Nr2f1
100361793	LOC100361793
83533	Aifm1
361833	Ank3
405221	Olr1598
678704	Atp13a3
305826	Samd4a
113965	Hadh
316356	Mfsd9
365371	Tbx6
113894	Sqstm1
681211	Mogat2
25278	Cox6a2
29167	Dctn1
103693776	LOC103693776
680378	Prss47
25080	Apoa4
362866	Chpt1
24189	Aldoa
24772	Cxcl12
59103	Ptges
100362909	LOC100362909
313717	Clstn1
83507	Parg
297437	Txnrd3
81827	Psmc5
311078	Psmd14
114101	Cds2
50599	Kcnj3
364723	LOC102548682
679983	LOC102548682
680097	LOC102548682
100360950	LOC102548682
102548682	LOC102548682
102551184	LOC102548682
102557184	LOC102548682
303970	Bbx
25690	Ahr
170496	Lcn2
363120	Esyt3
314393	Trip11
292820	Zfp536
102547412	LOC102547412
29637	Hmgcs1
170908	Tesk2
405025	Olr363
296145	Fbln7
362641	Minos1
100361944	Minos1
362166	Phf21a
54231	Car2
301518	Prkag3
307779	Rbmxl1
24651	Pklr
304374	Fbxo24
100361468	Gzmb
363654	Tmigd1
79248	Abca2
29427	Aif1
314169	Fam179b
25546	Shox2
25483	Msx2
299284	Dicer1
100360296	LOC100360296
100363769	LOC100360296
313507	Tal1
290729	Neil3
364855	Pou4f3
252924	Nr2c1
81918	Pard3
684158	Rd3
306347	Ell
363276	RGD1311447
83836	Nde1
691572	Ubap1l
116782	Pcdhgc3
498850	Pcdhgc3
314879	Xpot
171380	Cyp2t1
24881	Wnt1
294924	Mecom
306587	Tcta
308463	Map3k10
311353	Zscan29
292755	Nccrp1
290344	Adam28
24862	Ugt2b37
29623	Ugt2b37
266685	Ugt2b37
291929	Olr1666
292485	Fuca2
498353	Scfd2
102546864	LOC102546864
685560	Mogat3
65023	Kcnip1
306071	Lcp1
140582	Ddit4l
100363484	Ddit4l
293197	Olr40
100361529	Rad9a
84587	Plcl1
100910434	Chadl
24855	Tsc2
680407	Mark4
679932	Nxph2
308443	B9d2
303602	Dcaf7
296060	Arhgap11a
680581	Rbm41
304005	Nfkbiz
191574	Akr1c14
303179	Guk1
54404	Itih4
24616	Pah
315039	Osr2
102550375	LOC102550375
314453	Wdr20
24253	Cebpb
288489	Rbak
303926	Igsf11
81715	Camlg
24988	RT1-M2
293253	Olr115
292138	Eno4
305236	Cxcl11
25579	Map3k12
309003	Zfp646
316602	Hjurp
84420	Adcy7
25531	Rab3a
85426	Slc5a7
315297	Nckap5l
311352	Adal
291914	Cnep1r1
305509	Adcy1
295714	Fads2l1
680523	Tmem236
501675	Tmem114
171393	Clstn3
29640	Dpm2
171386	Avpi1
502999	RGD1563334
289752	Ewsr1
299553	Olr1092
299570	Olr1092
366844	Olr1092
361596	Idh2
316021	Epm2aip1
64669	Olah
114518	Slc7a10
29524	Limk2
294329	Trpm2
266717	Krt9
309410	Mamdc2
287411	Dhrs7c
171366	Ppp4c
116681	Dlgap2
24796	Spn
365394	Cabp4
366031	Crb2
498798	Stam
682102	LOC682102
24382	Ganc
103694669	AC240852.1
408230	Wfdc15b
25746	Il2rb
499413	Hsf2bp
503228	Iqcf5
170667	Atp6v0c
363577	Itk
310344	Plk4
25413	Cpt2
301012	Col7a1
25232	Tyro3
360834	Vps4b
360834	Vps4b
24786	Sod1
312381	Ppm1k
140925	As3mt
300521	Tbrg1
316579	Csprs
24773	Sftpa1
501502	Sh2d1a
498033	Tex19.1
307200	Socs6
363450	Ftsj1
303233	Cfap52
24497	Il5
293415	Tmem9b
303596	March10
60423	LOC691960
305343	Pds5a
252860	Zfp394
291409	Zfp236
103689988	Oas1d
100911027	LOC100911027
305443	Trmt44
103694875	Derl3
363762	Olr1540
58974	Gabarap
300799	Dapk2
360959	Htra3
81666	Gnaq
500340	Styk1
170928	Necab2
363886	Cnpy4
296995	Mrps33
313479	Orc1
300891	Morf4l1
305999	Nkx3-1
365691	Egflam
365963	Lhx8
297602	Tapbpl
314459	Amn
29380	Phlda1
288656	Arl6ip4
314633	Ap3d1
83808	Ugt2b35
103694085	Prl8a4
363172	Lars2
304508	LOC103689988
114901	Sorbs2
310019	Utp15
103690372	Gzmbl1
287701	Krt14
297093	Cbx3
306607	Tmco3
288647	Dhx37
304294	Rnf216
78956	Scn9a
688613	LOC688613
681091	Ccdc157
291853	Drc7
293743	Ms4a14
303024	Fbxw11
311428	RGD1311739
287942	Crkl
100911248	Crkl
298452	Dph2
499430	Lrrc20
313825	Vps13d
25485	Myo1d
683722	Fgfr1op
289530	Prr27
404870	Olr559
613223	Defa6
688843	Nap1l5
685504	Clgn
691551	LOC691551
297594	Cdca3
499653	Gon4l
691123	Fam19a3
65205	Mmp16
297725	Tm7sf3
300551	LOC100911438
291939	Mmaa
688924	LOC688924
25121	Pcsk2
306515	Mboat4
309440	Mrpl43
309837	Adamts14
25612	Asns
116552	Plod1
499211	Gdpd5
291964	Fhod1
291964	Fhod1
292947	Arfgef3
306009	Slc39a14
360754	Zfp358
288525	Dhrsx
54297	Rgs8
24914	Lox
300339	Mmp1
691763	Vom2r33
361197	Ercc6l2
405165	Olr1165
100909578	LOC100909578
24434	Gusb
361206	Slc25a48
303836	Bcl6
305452	Fam193a
300599	LOC100910599
367195	LOC367195
689968	LOC689968
291161	Olr1658
65140	LOC100911376
25667	Bmp3
289419	Nuak2
100910567	Aadacl2
293485	Cln3
312826	Cmas
303251	Dvl2
295270	Sf3b4
501100	Crip3
319105	AABR07000663.1
311621	Tomm34
100911186	LOC100911186
295596	Orc4
360702	Ttc3
299738	Vezt
288111	Spice1
287702	Krt17
404645	Mrgprx2l
25196	Inhbb
298609	Efhd2
294027	Col17a1
100910833	LOC100910833
310358	Plcxd3
29642	Slc38a2
305354	Tlr10
497933	Slc25a35
363485	Pbdc1
313236	Trim14
687615	Morn3
114022	Glrx2
691589	Chd5
114629	Slc26a3
288816	Olr892
25362	Slc30a2
293488	Sgf29
140726	Cacng5
286908	Pdlim7
305339	Nsun7
116698	Trim28
365627	Mblac2
404789	Olr795
103690404	Bag5
83474	Tfam
171073	Hdgfrp2
313058	Adgrb2
117107	Zbtb7a
300443	Lppr2
394266	Gjb2
25133	Pcdhb12
246756	Tradd
690082	LOC100911148
308652	Smox
501620	Smox
65030	Ephx2
303918	Gtf2e1
498230	Golt1a
362283	Stx16
311860	LOC100909750
100909750	LOC100909750
293285	Olr148
296371	Pltp
100360406	Tsr1
497888	Fam71b
404832	Olr650
117152	Cand1
312664	Rasgef1a
680913	LOC680913
501902	RGD1562423
679975	Gpr183
295635	Arhgap15
117105	Kcnb2
290363	Rcbtb2
100911622	NEWGENE_1587253
497198	Impact
64371	Prdx3
689271	Atp5j2
690441	Atp5j2
79463	Timm22
289101	Shcbp1l
171572	Ttl
81920	Ube2d3
641452	Ube2d3
291157	Hist1h2bo
680403	Hist1h2bo
684797	Hist1h2bo
100364835	Hist1h2bo
100365043	Hist1h2bo
100910200	Hist1h2bo
315069	Fam135b
259229	Ppm1g
304284	Bri3
311857	Gpr107
361262	Heatr1
103689953	Heatr1
304073	Cldn14
313845	Sos1
171109	Dusp5
361413	Nudt7
500629	Rdh14
363072	Tbc1d21
102549061	LOC102549061
498995	Ncoa7
681021	Paqr6
290050	Olr1641
170905	Lfng
303348	Atad5
293890	Mlana
311836	Ntng2
24503	Ina
499746	LOC499746
287185	Foxi1
116509	Slc6a9
282817	Pycard
301563	Mff
499847	Prrg4
100188936	Ormdl1
405920	Olr199
405179	Olr1126
361873	LOC103690070
292905	Hrc
308919	Ovch2
83517	Fcna
83781	Lgals3
295692	Nup35
290923	Aga
297412	LOC103690006
681043	Acnat1
308577	Fuz
366734	NEWGENE_1310847
103690404	NEWGENE_1310847
690043	Rnf168
688536	Glyatl3
313819	Mast2
292624	Gltscr2
317675	Tph2
362545	Tm2d1
294251	Ncr3
361877	Ssbp2
304407	Cldn4
690507	LOC690507
499505	Msh3
289034	Tmem183a
24162	Acp2
314930	Zfpm2
295852	Olr639
29481	Rgs9
301154	Vom2r76
313668	Ddi2
170796	Grin3b
361632	Pik3c2a
362300	Agap3
100909655	LOC100909655
64120	Kcnk13
116676	Aldh1a2
311051	Ccdc148
308495	Lrfn3
308408	Gpr4
299818	LOC100911956
100911956	LOC100911956
309009	Mcmbp
24443	Hdc
286974	Chst15
294322	Pknox1
313688	Aadacl4
314004	Cmpk2
81916	Pdzk1ip1
691306	Tmem202
310194	Kat8
363158	Crtap
102555086	Crtap
300852	Mto1
25251	Cyp2g1
298510	Pabpc4
308551	Vom2r38
690356	Vom2r38
313563	Exo5
310833	Arhgap29
362719	Asap2
29619	Btg2
360926	Lnx1
293426	Nlrp10
366152	Olr791
310326	Arse
64569	Lst1
304670	Tnpo2
500941	Msantd4
25075	Htr1b
290501	Tmtc4
690188	Fam168b
304344	Ap4m1
100360750	LOC100360750
298675	Rer1
24913	Pla2g16
289990	Psmc6
295814	Olr576
59102	Rpa2
100361043	Dytn
308977	Il21r
100909725	Kcnk6
316290	Ogfrl1
50564	Gjd2
317597	RGD1560585
499968	Galntl5
24388	Gfi1
84594	Nfs1
246237	Plekha5
500068	Ssmem1
288595	Nsun5
310417	Proser1
500562	Lin28a
305287	Exoc1
25186	Efnb1
315348	Nckap1l
296957	Zc3hc1
171054	Ccr4
287511	Olr1512
171564	Pbld1
500368	Far2
619573	Fam104a
56029	Srcin1
25623	Gys2
65272	Kcnk10
311224	Ttc17
500727	Cdca4
291171	Trim27
25099	Foxa2
296600	Slc2a6
64571	Vax1
295224	mrpl24
367061	Olr1257
100909423	Olr1257
308650	Hnrnph2
360519	Rasgef1c
499462	RGD1559971
24421	LOC102550391
685271	Hmgb4
297520	Il17rc
25390	Atp1b3
25571	Ttpa
103694556	LOC103694556
292483	Stx11
300051	Slc39a4
497787	Vom1r93
317382	Foxp3
619575	Sohlh2
100125367	LOC100125367
100909408	Zfp397
192273	Slc22a25
313053	Ythdf2
293594	Olr292
81800	St13
684425	Adssl1
313388	Dock7
29743	Slc25a1
25420	Cryab
498072	Hmgb2
83569	Abcb11
50557	Pten
362501	Topors
303167	Trim58
302934	Ppl
307171	Apbb1ip
306527	Dusp26
307169	Mastl
302591	Nxf3
679989	Tcp11x2
313772	Acap3
316583	B3gnt7
102548514	Crnkl1
313662	Mfap2
308901	Trim21
309389	Nkx2-3
363111	Ripply2
313587	Zc3h12a
290989	Catsper3
303306	Srr
317335	Ddx3x
81771	Rps6ka1
360576	Tusc5
25735	Hnf4a
290370	Dnajc15
691469	Prl5a2
680835	Cul7
362263	Ptprt
297784	Rrs1
60587	Dusp4
24179	Agt
363856	Clec4m
117052	Kcnj12
311279	Arl14ep
312199	Klhdc10
309156	Bbs1
24498	Il6
79223	Gk
295382	Ntng1
297695	Wbp11
103689936	Wbp11
690334	Tas2r130
405287	Olr1535
362871	Elk3
25235	Ghr
688681	Tgfbr3l
501841	Coro1c
317575	Smarca1
314818	E2f7
314818	E2f7
308796	Mesdc2
690606	Mansc1
494286	Vom1r46
500911	Serhl2
362850	Angptl4
288985	Insig2
299829	Dppa5
301101	Dppa5
311031	Dppa5
362628	Ifnlr1
306647	Champ1
170901	Efna3
309391	Cox15
245980	Nr2f6
680428	LOC680428
303470	Kat7
361884	Mccc2
362975	RGD1306001
405210	Olr830
308490	Ddx18
304960	Olfml2b
100125368	Zfp709l1
102551539	Zfp709l1
499561	Fam173b
79557	Chrna1
304445	Glt1d1
309499	Myof
364594	Tlr3
170588	Acot8
304653	Dcaf15
315705	Rpp25
363972	Dpp10
298792	Ypel5
498226	Pm20d1
499017	Sytl3
304988	Mnda
100360594	Fanci
685834	Znf740
287451	Slc16a13
313978	E2f6
295161	Fhdc1
295620	Upp2
684192	Rcor3
89813	Pdk4
360663	Unk
304805	Cyb5r1
298392	Ccin
65041	Clpb
294273	RT1-DMb
362517	Mrpl50
315306	Mettl7a
25643	Gnai3
499418	Spatc1l
170816	Olr59
117505	Csrp3
114096	Idh3a
94267	Nudt4
65027	Chd8
303356	Tmem98
300565	LOC103692019
641658	Defb17
362088	Snapc4
311578	Soga1
311020	Rbm43
306141	Spry2
363595	Tcf7
498741	Mboat1
361015	Atxn7
140595	Gpr83
289526	Vcsa2
103692019	Olr1240
293456	Cog7
25253	Dpp4
293061	Saxo2
680273	LOC680273
83809	Nsfl1c
304809	Kdm5b
688884	Gpr152
304862	Tpr
293047	Kif7
